stock,L_date,L2_date,entry_date,exit_date,fall,retest_pct,ret,ret_net,bench_ret,excess_ret
TGT,2024-09-10,2024-09-12,2024-09-13,2024-09-20,0.06853369226869055,0.0029054572240495213,0.022396726923842536,0.021396726923842535,0.015797502616749837,0.005599224307092698
TGT,2024-10-22,2024-10-24,2024-10-25,2024-11-01,0.07156617757822206,0.006635442053887933,-0.002116993016879176,-0.003116993016879176,-0.0087240255792711,0.0056070325623919235
TGT,2025-02-07,2025-02-11,2025-02-12,2025-02-20,0.0782457450413864,0.008374446123964535,0.004941182341933192,0.003941182341933192,0.027571120766860746,-0.023629938424927555
TGT,2025-02-26,2025-02-28,2025-03-03,2025-03-10,0.055509027212653425,0.0016122396206839874,-0.057220950179569074,-0.058220950179569075,-0.02931768575762561,-0.028903264421943464
TGT,2025-03-28,2025-04-01,2025-04-02,2025-04-09,0.04337797683699393,0.007525439251493405,-0.07639213036993564,-0.07739213036993564,-0.053962701025175086,-0.023429429344760555
TGT,2025-08-20,2025-08-22,2025-08-25,2025-09-02,0.06330679762208563,0.005573003253841112,-0.048285808203987646,-0.04928580820398765,-0.002659515390059375,-0.04662629281392827
TGT,2025-09-02,2025-09-04,2025-09-05,2025-09-12,0.12262717329464223,0.0029207992128303566,-0.03445324323205179,-0.03545324323205179,0.022368856875945475,-0.057822100107997265
TGT,2025-09-15,2025-09-17,2025-09-18,2025-09-25,0.07730787375681268,0.004177934903132756,-0.02549766630490513,-0.026497666304905132,-0.017466266892585125,-0.009031399412320007
TGT,2025-11-03,2025-11-05,2025-11-06,2025-11-13,0.06464145587963413,0.0053582246669653345,0.029302032810661682,0.02830203281066168,0.01101901417843787,0.017283018632223812
TGT,2026-03-19,2026-03-23,2026-03-24,2026-03-31,0.05232220834309377,0.004018530773244804,0.045548610166868064,0.04454861016686806,0.0012148586940514683,0.043333751472816595
BLK,2015-08-04,2015-08-06,2015-08-07,2015-08-14,0.055085116225187684,0.001894781021218455,-0.011180066727375038,-0.012180066727375038,0.0021646497339857795,-0.014344716461360818
BLK,2015-08-12,2015-08-14,2015-08-17,2015-08-24,0.03740027459406982,0.003087699451021567,-0.09157974252533174,-0.09257974252533174,-0.09806384610191587,0.005484103576584132
BLK,2015-09-29,2015-10-01,2015-10-02,2015-10-09,0.06376182354051306,0.008176738329166702,0.04862133157070403,0.04762133157070403,0.043724941445365095,0.0038963901253389333
BLK,2016-05-05,2016-05-09,2016-05-10,2016-05-17,0.041881144554942615,0.008322218300553104,-0.03153955163904698,-0.03253955163904698,-0.019871000322823296,-0.012668551316223686
BLK,2016-05-13,2016-05-17,2016-05-18,2016-05-25,0.03930872965394839,0.004405887790656332,0.029986505022025378,0.028986505022025377,0.02997241672165818,-0.0009859116996328021
BLK,2016-06-15,2016-06-17,2016-06-20,2016-06-27,0.06279295137188755,0.006861737249083872,-0.08291483391813381,-0.08391483391813381,-0.036295520964186645,-0.04761931295394717
BLK,2016-09-29,2016-10-03,2016-10-04,2016-10-11,0.04450758603758239,0.007950107053445008,-0.011684308715577685,-0.012684308715577686,-0.01859081100594473,0.005906502290367044
BLK,2016-10-28,2016-11-01,2016-11-02,2016-11-09,0.04739367976289206,0.003739149865269057,0.07622298905126867,0.07522298905126867,0.03270422161624609,0.042518767435022586
BLK,2017-01-17,2017-01-19,2017-01-20,2017-01-27,0.03067313625675419,0.006804060184723771,-0.016622786529565725,-0.017622786529565726,-0.000755473754168956,-0.01686731277539677
BLK,2017-03-21,2017-03-23,2017-03-24,2017-03-31,0.03805111388796669,0.000639592009137792,0.02430521595839763,0.02330521595839763,0.009694733123686294,0.013610482834711335
BLK,2017-08-21,2017-08-23,2017-08-24,2017-08-31,0.03702391833604686,0.006500177178619106,0.013468677748506463,0.012468677748506463,0.02213992245588825,-0.009671244707381788
BLK,2018-01-30,2018-02-01,2018-02-02,2018-02-09,0.052203062564682684,0.005157464529627995,-0.04889477400495523,-0.049894774004955234,-0.05242719759683623,0.0025324235918809945
BLK,2018-03-22,2018-03-26,2018-03-27,2018-04-04,0.06542144688788328,0.0024098188747461546,0.00789287824825724,0.00689287824825724,0.019879594593123384,-0.012986716344866145
BLK,2018-06-14,2018-06-18,2018-06-19,2018-06-26,0.05164374166044607,0.007987321825084163,-0.029927254268083958,-0.03092725426808396,-0.019851274956332765,-0.011075979311751194
BLK,2018-07-03,2018-07-06,2018-07-09,2018-07-16,0.06707049561219892,0.000814161309696356,-0.00027767800506128815,-0.0012776780050612882,0.008015789526001793,-0.009293467531063082
BLK,2018-08-01,2018-08-03,2018-08-06,2018-08-13,0.0644695601454198,0.006152462826459625,-0.01669209835336194,-0.01769209835336194,-0.004990658518320368,-0.012701439835041572
BLK,2018-08-15,2018-08-17,2018-08-20,2018-08-27,0.034136213863724,0.007072914992132226,0.016927372060152157,0.015927372060152156,0.022348510089482687,-0.006421138029330531
BLK,2018-10-10,2018-10-12,2018-10-15,2018-10-22,0.10699108582960419,0.002202785604871994,-0.08099495453622008,-0.08199495453622008,-0.0015191368930820293,-0.08047581764313805
BLK,2018-12-11,2018-12-13,2018-12-14,2018-12-21,0.10631675043611784,0.0041747157594968914,-0.03437084200297669,-0.03537084200297669,-0.06502642400080305,0.029655581997826364
BLK,2019-05-07,2019-05-09,2019-05-10,2019-05-17,0.04424626851061897,0.0009703107374859849,-0.0463065014677887,-0.0473065014677887,-0.018682022874282556,-0.028624478593506142
BLK,2019-05-17,2019-05-21,2019-05-22,2019-05-30,0.08484944772222715,0.00022635024148871176,-0.02857858283410797,-0.02957858283410797,-0.024029146745057073,-0.0055494360890508965
BLK,2019-08-23,2019-08-27,2019-08-28,2019-09-05,0.0447540319055347,0.00800490436918052,0.034499937156101224,0.03349993715610122,0.03434991166238199,-0.0008499745062807706
BLK,2019-10-03,2019-10-07,2019-10-08,2019-10-15,0.059592063401628675,0.008484294172111148,0.0757332982332215,0.0747332982332215,0.04869684248843509,0.026036455744786413
BLK,2020-09-10,2020-09-14,2020-09-15,2020-09-22,0.10103074508922667,0.007491097553117739,0.004816315339547295,0.0038163153395472946,-0.01585447767069048,0.019670793010237775
BLK,2021-01-27,2021-01-29,2021-02-01,2021-02-08,0.1051107803058191,0.004972777122418703,0.01862087815578861,0.01762087815578861,0.030629811122725892,-0.013008932966937281
