stock,L1_date,H1_date,L2_date,entry_date,exit_date,rise1,drop2,ret,ret_net,bench_ret,excess_ret
APD,2026-02-26,2026-03-11,2026-03-20,2026-03-23,2026-03-30,0.005285486758093842,-0.01195572540421399,0.04629297482927619,0.04529297482927619,-0.019615489599821956,0.06490846442909814
APD,2026-04-30,2026-05-05,2026-05-07,2026-05-11,2026-05-18,0.012931187110710939,0.02941463227845115,-0.036748748721291635,-0.037748748721291636,-0.0015896429099591103,-0.036159105811332526
APD,2026-05-29,2026-06-09,2026-06-10,2026-06-22,2026-06-29,0.015648502621272424,0.022863797525935273,-0.041538557487113104,-0.042538557487113104,-0.020733556679935372,-0.021805000807177732
APD,2026-07-15,2026-07-24,2026-07-27,2026-07-30,2026-08-06,0.014232669280648038,0.01775945423049639,-0.0009327074214233733,-0.0019327074214233733,0.011808426689854379,-0.013741134111277753
MMM,2016-01-07,2016-01-14,2016-01-15,2016-01-26,2016-02-02,0.0014896791406945763,0.017637182006752877,0.02134278500310338,0.02034278500310338,-0.004482981507906159,0.02482576651100954
MMM,2016-04-26,2016-05-06,2016-05-13,2016-05-16,2016-05-23,0.016307438954353288,0.003374792782185766,-0.013765217574773003,-0.014765217574773004,-0.004400470764192255,-0.01036474681058075
MMM,2016-11-21,2016-11-25,2016-11-30,2016-12-07,2016-12-14,0.011485168887163827,0.010086897298621802,0.003123807598339301,0.002123807598339301,0.005095358381431714,-0.002971550783092413
MMM,2018-03-01,2018-03-07,2018-03-14,2018-03-15,2018-03-22,0.018284924551085747,0.00543363000880146,-0.053842970681112545,-0.054842970681112546,-0.04106204679100556,-0.013780923890106989
MMM,2018-04-25,2018-05-04,2018-05-16,2018-05-17,2018-05-24,0.002615268039873195,-0.004263592659346921,-0.004741389636540694,-0.005741389636540694,0.007406063309251865,-0.01314745294579256
MMM,2018-05-29,2018-06-01,2018-06-14,2018-06-15,2018-06-22,0.019668612755088237,-0.020241617594472343,-0.041323321221273135,-0.042323321221273136,-0.016310371144634184,-0.026012950076638952
MMM,2018-12-19,2018-12-27,2019-01-03,2019-01-04,2019-01-11,0.0038951523378889076,0.036392074784688144,0.004652005811204063,0.003652005811204063,0.019785271908788538,-0.016133266097584475
MMM,2019-03-05,2019-03-11,2019-03-22,2019-03-26,2019-04-02,0.015992893803651573,0.011781549165029324,0.023595998259914097,0.022595998259914096,0.014524087648343453,0.008071910611570643
MMM,2019-10-02,2019-10-11,2019-10-24,2019-10-25,2019-11-01,0.01574047325814844,-0.02397236497870647,0.02408339523234959,0.02308339523234959,0.016979201324375914,0.006104193907973676
MMM,2019-11-11,2019-11-25,2019-12-03,2019-12-06,2019-12-13,0.009428532817410016,0.02978165744091678,-0.015629832943848787,-0.016629832943848788,0.010227205982452414,-0.026857038926301202
MMM,2020-02-24,2020-03-02,2020-03-03,2020-03-04,2020-03-11,0.003081011223598066,0.05084316594078201,-0.0437721035735662,-0.0447721035735662,-0.10610657870993467,0.06133447513636847
MMM,2020-06-22,2020-07-02,2020-07-07,2020-07-14,2020-07-21,0.002233572283988461,0.014136353269084873,-0.004667582593205433,-0.005667582593205433,0.01648632318665899,-0.022153905779864425
MMM,2020-07-28,2020-08-07,2020-08-20,2020-08-21,2020-08-28,0.01931350668943464,-0.0293057764669356,0.024426115905593626,0.023426115905593625,0.043996430383733465,-0.02057031447813984
MMM,2020-08-20,2020-08-24,2020-08-31,2020-09-01,2020-09-09,0.012569832402234637,0.003118613827414651,0.005461036753303672,0.004461036753303672,-0.020075189666834303,0.024536226420137974
MMM,2021-11-26,2021-12-06,2021-12-13,2021-12-16,2021-12-23,0.009571653191330281,0.014785594607961056,-0.01873129091853276,-0.019731290918532762,-0.002359934390779417,-0.017371356527753345
MMM,2022-07-01,2022-07-12,2022-07-13,2022-07-19,2022-07-26,0.013308385750220964,0.014055059621693497,0.06523868217489115,0.06423868217489115,0.0011138768160039447,0.0631248053588872
MMM,2022-09-21,2022-10-04,2022-10-07,2022-10-18,2022-10-25,0.007055142692642451,0.07005689208336399,0.02199235865456073,0.020992358654560728,0.04219621853263478,-0.02120385987807405
MMM,2022-12-16,2023-01-03,2023-01-17,2023-01-18,2023-01-25,0.006409890765015528,-0.033722354582022614,-0.0799999528063653,-0.0809999528063653,0.017583386238221754,-0.09858333904458705
MMM,2023-03-10,2023-03-20,2023-03-22,2023-03-31,2023-04-10,0.0024027546615795117,0.02655545809232063,-0.022357645200753895,-0.023357645200753896,0.0009503392836263114,-0.024307984484380207
MMM,2023-03-22,2023-03-29,2023-04-06,2023-04-11,2023-04-18,0.016249629737326157,0.015796079153044026,0.016354336005189873,0.015354336005189873,0.009259803824555934,0.006094532180633938
MMM,2023-05-09,2023-05-18,2023-05-24,2023-06-02,2023-06-09,0.0035177187445559477,0.02659577098698401,-0.025651125856083756,-0.026651125856083757,-0.0017355591838414952,-0.024915566672242262
MMM,2023-06-22,2023-07-03,2023-07-06,2023-07-11,2023-07-18,0.007069381132248536,0.04775537943799595,0.010694444225173738,0.009694444225173737,0.01373055868225781,-0.004036114457084072
MMM,2023-10-02,2023-10-10,2023-10-18,2023-10-31,2023-11-07,0.004655389281105933,0.024713399469814983,0.024189141430537964,0.023189141430537963,0.02205805548650064,0.0011310859440373244
MMM,2024-05-07,2024-05-09,2024-05-23,2024-05-24,2024-06-03,0.01873566114106246,-0.029498797656443972,0.0009030919287147388,-9.690807128526126e-05,-0.004693550299106564,0.004596642227821302
MMM,2024-07-01,2024-07-10,2024-07-24,2024-07-25,2024-08-01,0.010535649007256068,-0.015540435696451325,0.22323239313533483,0.22223239313533483,0.014749511740269394,0.20748288139506543
MMM,2024-11-19,2024-11-25,2024-12-04,2024-12-05,2024-12-12,0.01661591782531145,-0.0009974198588961515,-0.02685047348618097,-0.02785047348618097,-0.014622489653618342,-0.013227983832562629
MMM,2025-02-07,2025-02-19,2025-02-21,2025-02-27,2025-03-06,0.0071455111537890225,0.03475366815434534,-0.023784287694510464,-0.024784287694510465,-0.011485919731900496,-0.01329836796260997
MMM,2025-06-02,2025-06-11,2025-06-13,2025-06-23,2025-06-30,0.005327899184003143,0.033020716749177885,0.03143618233178258,0.03043618233178258,0.025433312445536815,0.005002869886245764
MMM,2025-07-24,2025-08-07,2025-08-15,2025-08-18,2025-08-25,0.016342892577063985,-0.0042835468710548785,0.024271219954611567,0.023271219954611566,-0.0001967886083360515,0.023468008562947618
MMM,2025-09-22,2025-10-01,2025-10-09,2025-10-21,2025-10-28,0.013908640762264297,0.019999876473255664,0.0011403550656086114,0.00014035506560861142,0.009167266201087099,-0.009026911135478488
MMM,2025-10-09,2025-10-20,2025-10-29,2025-10-30,2025-11-06,0.012428098183419098,-0.0636386701793177,-0.015620286570008024,-0.016620286570008025,-0.0032091729999738083,-0.013411113570034217
MMM,2025-10-29,2025-11-10,2025-11-17,2025-11-21,2025-12-01,0.01846561115265596,0.009359681520208623,0.014218487218578657,0.013218487218578656,0.023568202942498617,-0.010349715723919961
MMM,2025-11-17,2025-11-21,2025-12-04,2025-12-11,2025-12-18,0.016325089780649296,-0.0070201318099757165,-0.040569423694702844,-0.041569423694702845,-0.01749630264035129,-0.024073121054351554
MMM,2025-12-22,2025-12-26,2025-12-31,2026-01-05,2026-01-12,0.012999972436990718,0.012216111641718772,0.02684201498235983,0.02584201498235983,0.02558313880911922,0.0002588761732406075
MMM,2026-04-22,2026-04-30,2026-05-01,2026-05-06,2026-05-13,0.005076159833359681,0.027436543065175262,0.0038214614714329187,0.0028214614714329187,0.01395507905781046,-0.011133617586377542
ABT,2015-11-09,2015-11-10,2015-11-12,2015-11-18,2015-11-25,0.015760114466040517,0.03430932146921035,-0.008515245154622875,-0.009515245154622876,0.005205721988758905,-0.01472096714338178
ABT,2015-11-30,2015-12-01,2015-12-03,2015-12-07,2015-12-14,0.012021511651100051,0.02881647310119235,-0.016461963364272858,-0.01746196336427286,-0.03993725510795587,0.022475291743683012
ABT,2016-05-04,2016-05-16,2016-05-19,2016-05-25,2016-06-02,0.00393686663673496,0.026405003914039517,0.021975307089217466,0.020975307089217465,0.006473750516561516,0.01450155657265595
ABT,2016-05-19,2016-05-24,2016-06-07,2016-06-08,2016-06-15,0.01987104279289087,-0.025013161402807,-0.03803659708613638,-0.03903659708613638,-0.024307716649783484,-0.014728880436352898
ABT,2016-06-10,2016-06-22,2016-06-27,2016-06-30,2016-07-08,0.008854580296079327,0.04620591295611926,0.06563187960098649,0.06463187960098649,0.014503382985397328,0.05012849661558916
ABT,2016-10-28,2016-11-07,2016-11-14,2016-11-16,2016-11-23,0.008093402793529351,0.01655782404137826,-0.024280485618875414,-0.025280485618875415,0.012243849063071632,-0.03752433468194705
ABT,2016-11-30,2016-12-08,2016-12-16,2017-01-03,2017-01-10,0.01602365569930872,0.01499555787947007,0.0573620033398059,0.0563620033398059,0.004503018693815086,0.05185898464599081
ABT,2017-11-10,2017-11-16,2017-11-29,2017-11-30,2017-12-07,0.01350337774179104,-0.0007204876641851122,-0.029802941127003657,-0.030802941127003658,-0.0061106841569257275,-0.02469225697007793
ABT,2017-11-29,2017-11-30,2017-12-04,2017-12-18,2017-12-26,0.014213512790230436,0.029448239598304286,0.010638078555142094,0.009638078555142093,-0.0038088138796261717,0.013446892434768265
ABT,2018-02-05,2018-02-15,2018-03-01,2018-03-05,2018-03-12,0.013110916970735157,0.01193282984616745,0.053834459970053095,0.052834459970053094,0.023795531339836806,0.029038928630216287
ABT,2018-06-25,2018-07-05,2018-07-16,2018-07-17,2018-07-24,0.009215017214106398,-0.011865675457757149,0.02547763097535949,0.024477630975359488,0.0011761703623252018,0.023301460613034286
ABT,2018-10-19,2018-10-31,2018-11-13,2018-11-14,2018-11-21,0.019973528463723723,-0.00797807097477743,-0.012678085786897886,-0.013678085786897887,-0.020014615713971562,0.006336529927073675
ABT,2018-12-17,2018-12-27,2019-01-03,2019-01-15,2019-01-23,0.012616412650625925,0.062437624769890544,-0.007946673071528854,-0.008946673071528854,0.007619577944176781,-0.016566251015705635
ABT,2019-03-07,2019-03-12,2019-03-22,2019-03-26,2019-04-02,0.01875000355736782,0.0034512211910299982,0.007848075546566635,0.006848075546566635,0.014524087648343453,-0.007676012101776818
ABT,2019-05-08,2019-05-15,2019-05-23,2019-05-24,2019-06-03,0.0038048084270332285,0.011502145727379391,-0.016497406236794743,-0.017497406236794744,-0.0191685846780677,0.001671178441272958
ABT,2020-04-28,2020-05-05,2020-05-15,2020-05-29,2020-06-05,0.01716609147548972,0.033752595466237226,-0.05330789042919826,-0.05430789042919826,0.05610003049615031,-0.11040792092534857
ABT,2020-05-15,2020-05-22,2020-06-04,2020-06-08,2020-06-15,0.017577038454298737,0.035202663282615336,-0.03251931834737165,-0.03351931834737165,-0.0611507939225977,0.02763147557522605
ABT,2020-09-03,2020-09-15,2020-09-22,2020-09-30,2020-10-07,0.009949934132370887,0.016701193746562905,-0.010015841726395247,-0.011015841726395248,0.021284901483056506,-0.032300743209451754
ABT,2021-04-01,2021-04-09,2021-04-20,2021-04-21,2021-04-28,0.01647895920203666,0.0037998893576260727,-0.00938023256846654,-0.01038023256846654,-0.002808689208512405,-0.007571543359954136
ABT,2021-08-27,2021-08-30,2021-09-13,2021-09-14,2021-09-21,0.01083520905383306,-0.005399626293221614,-0.015112249347779216,-0.016112249347779217,-0.01574514211805833,-0.0003671072297208866
ABT,2022-02-17,2022-02-25,2022-03-08,2022-03-18,2022-03-25,0.015176910279857965,0.05146647192350467,-0.028583067279180252,-0.029583067279180253,0.007818966656739867,-0.03740203393592012
ABT,2022-09-20,2022-10-04,2022-10-12,2022-10-17,2022-10-24,0.007526140657687451,0.02910354444257712,-0.05052170824684754,-0.05152170824684754,0.046482359869331136,-0.09800406811617868
ABT,2022-10-19,2022-10-28,2022-11-03,2022-11-07,2022-11-14,0.014065344782316308,0.030555465162773663,0.02522615237114323,0.024226152371143228,0.046611824775201205,-0.022385672404057977
ABT,2023-03-09,2023-03-16,2023-03-22,2023-03-30,2023-04-06,0.012059292155329335,0.021912521170937956,0.05904318744167791,0.05804318744167791,0.005643736236329078,0.052399451205348835
ABT,2023-03-22,2023-03-29,2023-04-12,2023-04-13,2023-04-20,0.018170571262453843,-0.039951363441853086,0.06505162977775303,0.06405162977775303,0.004388746543527944,0.059662883234225084
ABT,2023-05-24,2023-06-02,2023-06-07,2023-06-15,2023-06-23,0.0015377462346943033,0.024376178302029674,0.028851607826122283,0.027851607826122282,-0.025150274733995337,0.05300188256011762
ABT,2023-09-26,2023-10-06,2023-10-11,2023-10-20,2023-10-27,0.006754667453436865,0.04376542312616823,-0.040607671779862464,-0.041607671779862465,-0.024082626742983226,-0.01752504503687924
ABT,2024-05-20,2024-06-04,2024-06-13,2024-06-14,2024-06-24,0.002131730383260465,-0.00019324083909672782,0.01562502531182819,0.014625025311828188,0.020472748088225634,-0.005847722776397446
ABT,2024-06-28,2024-07-11,2024-07-18,2024-07-22,2024-07-29,0.002598355626816157,0.03435476351164353,0.010123256620773846,0.009123256620773845,0.003896049314721539,0.005227207306052306
ABT,2024-12-11,2024-12-20,2024-12-30,2025-01-08,2025-01-16,0.0007885133187017378,0.012518582981060228,0.002256181575730043,0.001256181575730043,0.019501248064067722,-0.01824506648833768
ABT,2025-10-29,2025-11-07,2025-11-19,2025-11-21,2025-12-01,0.015510699942873098,0.0016618620554863404,-0.0007805758657807305,-0.0017805758657807305,0.023568202942498617,-0.02534877880827935
ABT,2025-12-03,2025-12-12,2025-12-23,2025-12-30,2026-01-07,0.0013568710390092981,0.00733306933862512,0.010017460137011991,0.00901746013701199,0.025596349241432614,-0.016578889104420624
ABT,2026-05-04,2026-05-18,2026-05-26,2026-06-04,2026-06-11,0.004226709779328779,0.014105396934167997,-0.012447720808379414,-0.013447720808379415,-0.01821550192260024,0.004767781114220826
ABT,2026-05-26,2026-06-01,2026-06-12,2026-06-15,2026-06-23,0.012807147370363084,-0.0045568897813554245,0.020976706105660936,0.019976706105660935,-0.01750693771683076,0.0374836438224917
TGT,2015-10-14,2015-10-21,2015-10-23,2015-10-30,2015-11-06,0.002624941253092039,0.0452881124792789,0.0005182806718846411,-0.0004817193281153589,0.00597184723069466,-0.006453566558810019
TGT,2016-01-14,2016-01-26,2016-02-04,2016-02-12,2016-02-22,0.00042593129022647995,0.005678587839979418,0.036025617239566765,0.035025617239566764,0.041504274063702606,-0.006478656824135842
TGT,2016-04-07,2016-04-15,2016-04-22,2016-04-27,2016-05-04,0.012626809171975666,0.003268061812313003,-0.042982133086673646,-0.04398213308667365,-0.04349543182728799,-0.0004867012593856579
TGT,2016-10-17,2016-10-21,2016-10-27,2016-10-28,2016-11-04,0.014723610511868527,0.008940552965407318,-0.03341583510181623,-0.03441583510181623,-0.014052678463945867,-0.02036315663787036
TGT,2016-10-27,2016-10-28,2016-11-03,2016-11-10,2016-11-17,0.01789427673328171,0.03138194876869141,0.088398140588142,0.08739814058814199,0.009466532246654058,0.07793160834148793
TGT,2017-01-27,2017-02-08,2017-02-23,2017-02-24,2017-03-03,0.0167973797626849,-0.012484532315731725,-0.13772385339744675,-0.13872385339744675,-0.0016158182423426926,-0.13710803515510406
TGT,2017-03-21,2017-03-28,2017-04-04,2017-04-10,2017-04-18,0.003933621942374993,0.003171915098261111,-0.0035322109757338627,-0.004532210975733863,-0.009411173819691476,0.004878962843957614
TGT,2017-06-19,2017-06-27,2017-07-06,2017-07-13,2017-07-20,0.006962111584300041,0.012099217156981031,0.023823094706437953,0.022823094706437952,0.008239005803475807,0.014584088902962145
TGT,2017-10-30,2017-11-09,2017-11-15,2017-11-29,2017-12-06,0.0058775038326758025,0.08644848189551546,-0.015564228296317983,-0.016564228296317984,-0.0015994128038597788,-0.014964815492458206
TGT,2018-03-07,2018-03-20,2018-03-21,2018-04-04,2018-04-11,0.001820120577205976,0.019843509294330552,0.013359190150318945,0.012359190150318944,-0.006487148820719435,0.01884633897103838
TGT,2018-04-19,2018-04-26,2018-05-07,2018-05-14,2018-05-21,0.01267942813016857,0.03547572507720851,0.0635034646555015,0.0625034646555015,0.010774817001727444,0.05172864765377405
TGT,2018-06-19,2018-06-27,2018-06-28,2018-07-09,2018-07-16,0.003917800806639359,0.01652133833846243,-0.007073067338252859,-0.00807306733825286,0.008015717534281652,-0.01608878487253451
TGT,2019-08-01,2019-08-08,2019-08-14,2019-08-16,2019-08-23,0.01428227248708476,0.022792201079737635,0.2383918719100666,0.2373918719100666,-0.005796425889152745,0.24318829779921936
TGT,2019-09-16,2019-09-23,2019-10-01,2019-10-04,2019-10-11,0.01701578463046708,0.026107756954151674,0.025023108982044073,0.024023108982044072,0.007574913769154978,0.016448195212889094
TGT,2019-10-25,2019-11-05,2019-11-12,2019-11-14,2019-11-21,0.009539675390567768,0.01553689778059675,0.1556742278446388,0.1546742278446388,0.0024248856985087386,0.15224934214613006
TGT,2021-01-26,2021-02-04,2021-02-19,2021-02-22,2021-03-01,0.004741507921403736,-0.004789052263015128,-0.015344924578957753,-0.016344924578957754,-7.576642473350326e-05,-0.01626915815422425
TGT,2021-04-22,2021-04-29,2021-05-11,2021-05-13,2021-05-20,0.008804903929038954,-0.008968939787703932,0.06663337844423833,0.06563337844423833,0.01616769869063761,0.04946567975360072
TGT,2021-12-17,2021-12-27,2022-01-10,2022-01-11,2022-01-19,0.0035376025040139802,-0.014814815989553379,-0.01630394463045237,-0.017303944630452373,-0.0349179584122995,0.017614013781847127
TGT,2023-03-09,2023-03-16,2023-03-22,2023-03-31,2023-04-10,0.015002585817490805,0.03422254224508625,0.020346572375236516,0.019346572375236515,0.0009503392836263114,0.018396233091610203
TGT,2023-03-22,2023-03-30,2023-04-12,2023-04-13,2023-04-20,0.017781253452459997,-0.020215502400315763,-0.018313005085998424,-0.019313005085998425,0.004388746543527944,-0.02370175162952637
TGT,2023-05-31,2023-06-14,2023-06-22,2023-06-26,2023-07-03,0.01756658699356646,0.006304942055786547,0.0026764851922651545,0.0016764851922651544,0.01962428283490336,-0.017947797642638208
TGT,2023-06-22,2023-06-26,2023-07-06,2023-07-20,2023-07-27,0.015937748604635277,0.027211773546428765,-0.0010397553984993202,-0.00203975539849932,-0.00015635315709294773,-0.0018834022414063725
TGT,2023-09-26,2023-10-10,2023-10-19,2023-10-25,2023-11-01,0.0013701972606477496,0.01158444602090125,-0.007430236831613368,-0.008430236831613369,0.014428953881389317,-0.022859190713002686
TGT,2024-06-06,2024-06-21,2024-07-01,2024-07-08,2024-07-15,0.006890446638943505,0.0026688116021205384,0.01734787215331912,0.01634787215331912,0.018596275251165917,-0.002248403097846796
TGT,2024-10-01,2024-10-09,2024-10-17,2024-10-18,2024-10-25,0.013994637889624857,-0.0101081297539953,-0.03621502155867562,-0.03721502155867562,-0.02331693465946849,-0.01389808689920713
TGT,2024-10-22,2024-11-05,2024-11-06,2024-11-11,2024-11-18,0.012064953862695097,0.024504919057540746,0.02139854717465428,0.02039854717465428,-0.01553419903373332,0.0359327462083876
TGT,2025-09-15,2025-09-29,2025-10-10,2025-10-14,2025-10-21,0.0030489450062253553,0.03714976330660829,0.06115106405021642,0.06015106405021642,0.026222401423205532,0.033928662627010886
BLK,2016-01-15,2016-01-27,2016-02-08,2016-02-12,2016-02-22,0.01868012812987405,0.02866440437768065,0.03145352662924572,0.03045352662924572,0.041504274063702606,-0.011050747434456887
BLK,2016-04-28,2016-05-10,2016-05-13,2016-05-24,2016-06-01,0.0037624005718919344,0.03578731590358686,0.009441727477520923,0.008441727477520922,0.016721535098382256,-0.008279807620861335
BLK,2016-08-24,2016-08-29,2016-09-09,2016-09-22,2016-09-29,0.012678773935584314,0.025148892853132546,-0.04450727753850614,-0.04550727753850614,-0.010481232698315135,-0.035026044840191006
BLK,2017-01-09,2017-01-20,2017-01-27,2017-02-10,2017-02-17,0.0025760657753286027,0.016622888233441314,0.015331263405598428,0.014331263405598427,0.016369003708546215,-0.002037740302947788
BLK,2018-02-22,2018-02-23,2018-03-01,2018-03-06,2018-03-13,0.018942602916616015,0.025775489527117838,0.02806838212766083,0.02706838212766083,0.013720269051690215,0.013348113075970613
BLK,2018-08-13,2018-08-22,2018-08-23,2018-08-27,2018-09-04,0.005531893552211858,0.01581505081274991,-0.016190898391653774,-0.017190898391653775,-0.0007513911864840406,-0.016439507205169734
BLK,2018-09-06,2018-09-14,2018-09-26,2018-09-27,2018-10-04,0.008687496404704528,0.0025839194937364008,-0.007826112775044858,-0.008826112775044859,-0.004544209440220159,-0.004281903334824699
BLK,2018-10-18,2018-10-30,2018-11-12,2018-11-13,2018-11-20,0.00990314696008938,-0.003937317579513406,-0.010778040914276477,-0.011778040914276477,-0.026322615744655775,0.014544574830379298
BLK,2018-12-14,2018-12-27,2019-01-03,2019-01-04,2019-01-11,0.01438625746469751,0.02532195647069228,0.015543116325497541,0.01454311632549754,0.019785271908788538,-0.005242155583290997
BLK,2019-03-06,2019-03-13,2019-03-20,2019-04-01,2019-04-08,0.004606023786953268,0.004445868692760874,0.017678320971557637,0.016678320971557636,0.006272846428629242,0.010405474542928395
BLK,2019-05-23,2019-06-04,2019-06-17,2019-06-18,2019-06-25,0.0014746724063221645,-0.0206156885627994,0.020141430065514054,0.019141430065514053,0.003180290868509461,0.015961139197004592
BLK,2020-09-08,2020-09-16,2020-09-23,2020-09-30,2020-10-07,0.016632159991888117,0.04128320762736814,0.05057240868694812,0.04957240868694812,0.021284901483056506,0.028287507203891615
BLK,2020-12-09,2020-12-17,2020-12-22,2020-12-24,2021-01-04,0.006171144370449278,0.01769106524824831,0.005147378002097414,0.0041473780020974136,0.0034250187537547827,0.0007223592483426309
BLK,2021-01-25,2021-02-02,2021-02-10,2021-02-16,2021-02-23,0.009018103538845496,0.008676912085060027,-0.03717611644183205,-0.03817611644183205,-0.007400651986101625,-0.030775464455730428
BLK,2022-09-26,2022-10-04,2022-10-10,2022-10-21,2022-10-28,0.011374387007106164,0.07738902074792464,0.11132483972883334,0.11032483972883333,0.05684824132449795,0.053476598404335385
BLK,2023-01-17,2023-01-24,2023-01-30,2023-01-31,2023-02-07,0.0031211464342316324,0.005597621589430129,-0.024222747805616174,-0.025222747805616175,0.0008511912686948175,-0.026073939074310992
BLK,2024-01-03,2024-01-12,2024-01-16,2024-01-19,2024-01-26,0.019702897086133063,0.010280244730981401,-0.022521736583098306,-0.023521736583098307,-0.0022376415366575086,-0.0212840950464408
BLK,2024-01-24,2024-02-07,2024-02-13,2024-02-15,2024-02-23,0.011390268423792793,0.020926091627100036,0.019472628594083163,0.018472628594083162,0.016792218160116335,0.001680410433966828
BLK,2024-04-12,2024-04-23,2024-04-30,2024-05-06,2024-05-13,0.004217930190609804,0.01562700103225954,0.020254642960710223,0.019254642960710222,0.02152761087801025,-0.0022729679173000283
BLK,2024-05-23,2024-06-04,2024-06-11,2024-06-17,2024-06-25,0.0009432247200255796,0.028860974570712968,0.017040574646208784,0.016040574646208783,0.006648390635307644,0.009392184010901139
BLK,2024-11-19,2024-12-03,2024-12-17,2024-12-23,2024-12-31,0.010592239647434025,-0.014837204451975755,-0.014032770410506656,-0.015032770410506657,-0.009170459677039444,-0.005862310733467213
BLK,2025-07-30,2025-08-06,2025-08-19,2025-08-20,2025-08-27,0.005284133282566215,-0.007077005940749904,0.0028091583936400433,0.0018091583936400433,0.00579968708450429,-0.003990528690864247
BLK,2025-12-16,2025-12-22,2025-12-31,2026-01-05,2026-01-12,0.018789685321529005,0.01642149842838144,-0.02723788008631267,-0.028237880086312672,0.02558313880911922,-0.053821018895431894
BLK,2026-02-03,2026-02-10,2026-02-23,2026-02-25,2026-03-04,0.01654087127824309,0.015416709107481358,-0.04073044780714441,-0.04173044780714441,-0.01158021256228181,-0.0301502352448626
BLK,2026-03-06,2026-03-17,2026-03-27,2026-04-08,2026-04-15,0.016285507917725036,0.03826944471447242,0.04698764381109499,0.04598764381109499,0.013260751506139146,0.032726892304955846
CVS,2015-09-25,2015-10-02,2015-10-14,2015-10-15,2015-10-22,0.0035493954408821393,-0.01505673405820183,0.02181270406134672,0.02081270406134672,0.0191820737272399,0.0016306303341068196
CVS,2015-11-11,2015-11-18,2015-12-03,2015-12-04,2015-12-11,0.003584751955536116,0.024582732904614144,-0.02325606264912905,-0.02425606264912905,-0.05027160660797558,0.026015543958846532
CVS,2016-03-23,2016-03-29,2016-04-07,2016-04-18,2016-04-25,0.01717288912887748,0.01493119806829868,-0.0012636890705460813,-0.0022636890705460813,-0.0001374161050741174,-0.002126272965471964
CVS,2016-04-07,2016-04-15,2016-04-28,2016-05-03,2016-05-10,0.012879006713574465,0.005991017828460732,0.02097792846495672,0.019977928464956718,0.003181380093429942,0.016796548371526776
CVS,2016-10-03,2016-10-12,2016-10-19,2016-10-20,2016-10-27,0.004363871847966042,0.012233078545572014,-0.0012603525576962982,-0.002260352557696298,0.0031750599543771685,-0.005435412512073467
CVS,2018-03-21,2018-03-28,2018-04-11,2018-04-12,2018-04-19,0.004646121880878749,-0.005740629156729908,0.02906255332629737,0.028062553326297368,0.012763196888071482,0.015299356438225886
CVS,2018-06-28,2018-07-06,2018-07-19,2018-07-25,2018-08-01,0.010641880687584584,0.005114737746351945,-0.02879219219717477,-0.02979219219717477,-0.010280344720951962,-0.01951184747622281
CVS,2018-07-19,2018-07-26,2018-07-31,2018-08-08,2018-08-15,0.010641135415091964,0.02230909712018015,0.050902017896746976,0.049902017896746975,-0.015092619104129401,0.06499463700087638
CVS,2019-01-14,2019-01-23,2019-02-01,2019-02-04,2019-02-11,0.011784712318190081,0.005944196171735843,-0.012289632094295455,-0.013289632094295456,0.000616823199690808,-0.013906455293986264
CVS,2019-02-01,2019-02-06,2019-02-08,2019-02-12,2019-02-20,0.012419352987395953,0.015447423809744667,-0.04163573638162488,-0.04263573638162488,0.010064283537192686,-0.052700019918817564
CVS,2019-05-14,2019-05-21,2019-05-28,2019-06-04,2019-06-11,0.010383233099669912,0.01532145630934325,-0.01190023044817945,-0.01290023044817945,0.02647376433000037,-0.03937399477817982
CVS,2019-07-19,2019-07-29,2019-08-01,2019-08-07,2019-08-14,0.014737398767047603,0.01581953203526912,0.007570336596706806,0.006570336596706806,-0.011351494509031168,0.017921831105737973
CVS,2019-08-23,2019-08-30,2019-09-16,2019-09-17,2019-09-24,0.011288037008201617,-0.04120169918870312,-0.008663910703609501,-0.009663910703609502,-0.013262756921100793,0.0035988462174912916
CVS,2020-01-24,2020-02-07,2020-02-14,2020-02-18,2020-02-25,0.0018200903729041463,0.002655193000146539,-0.10652792728924054,-0.10752792728924054,-0.07165736785788435,-0.0358705594313562
CVS,2020-07-07,2020-07-15,2020-07-24,2020-07-29,2020-08-05,0.010325481186356665,0.011540994218016224,0.0028031769964032005,0.0018031769964032005,0.022472436981940236,-0.020669259985537036
CVS,2020-09-10,2020-09-17,2020-09-23,2020-10-05,2020-10-12,0.00706887767868481,0.017291479689838532,0.013061642458662037,0.012061642458662036,0.03528768345678568,-0.023226040998123643
CVS,2020-09-23,2020-09-30,2020-10-14,2020-10-15,2020-10-22,0.01742177392285052,-0.0018832730585018743,0.011205008396284022,0.010205008396284021,-0.0018508626130768757,0.012055871009360897
CVS,2021-02-19,2021-03-05,2021-03-19,2021-03-22,2021-03-29,0.002982235380192598,-0.036103348686739825,0.038519064867887254,0.03751906486788725,0.024176802863680624,0.013342262004206629
CVS,2021-04-08,2021-04-14,2021-04-27,2021-04-28,2021-05-05,0.017482090534320274,-0.00696393311359184,0.10132616426297081,0.10032616426297081,0.017780974129803395,0.08254519013316741
CVS,2021-07-01,2021-07-14,2021-07-19,2021-07-21,2021-07-28,0.00243234439519442,0.021233157781858063,0.008963191031267748,0.007963191031267747,-0.00572630955483322,0.013689500586100967
