stock,entry_date,exit_date,branch,z,spy_z,ret,ret_net,bench_ret,excess_ret
KO,2023-12-15,2023-12-22,idiosyncratic,-2.97557704688767,-0.13260764272677752,-0.004778111581032918,-0.005778111581032918,0.01190222518156192,-0.01768033676259484
KO,2023-12-26,2024-01-03,idiosyncratic,-2.014019459016843,0.16987262912103146,0.023907087799690308,0.022907087799690307,-0.008954410545914948,0.031861498345605255
KO,2024-01-19,2024-01-26,idiosyncratic,-2.5561559772499574,1.6384901244312156,-0.0076885499737474605,-0.008688549973747461,-0.0022376330793626442,-0.006450916894384817
KO,2024-02-08,2024-02-15,idiosyncratic,-2.127826352690956,0.05159496496839663,-0.007187013367091821,-0.008187013367091822,0.005460568221870465,-0.013647581588962288
KO,2024-03-01,2024-03-08,idiosyncratic,-2.493690020718598,1.0559370668205952,-0.00016799827011682034,-0.0011679982701168204,0.016911404435547617,-0.018079402705664438
KO,2024-04-02,2024-04-09,market_wide,-3.1220155785245103,-1.289376663801626,-0.0071488706013388414,-0.008148870601338842,-0.003218773963279742,-0.0049300966380591005
KO,2024-04-10,2024-04-17,market_wide,-3.2127009936228186,-3.087224644894863,-0.0069584798936416226,-0.007958479893641623,-0.029127634963963422,0.0211691550703218
KO,2024-05-20,2024-05-28,idiosyncratic,-2.8421552726816444,0.0538779585514859,-0.011986575130052968,-0.012986575130052969,-0.022128330208031954,0.009141755077978986
KO,2024-05-29,2024-06-05,market_wide,-2.99931046969262,-2.2242853859109832,0.03598044831009717,0.03498044831009717,0.01638352420857836,0.018596924101518808
KO,2024-06-14,2024-06-24,idiosyncratic,-2.223862952236123,0.0625319204748,0.022701991741459926,0.021701991741459925,0.020472772240368364,0.0012292195010915608
KO,2024-07-08,2024-07-15,idiosyncratic,-2.6019190555250855,0.17228601043031422,0.007147506465507547,0.006147506465507547,0.018596277928724758,-0.012448771463217212
KO,2024-09-10,2024-09-17,market_wide,-2.0903160953602007,-1.9783298363154864,0.010373598497586123,0.009373598497586122,0.030384355425054466,-0.021010756927468344
KO,2024-09-19,2024-09-26,idiosyncratic,-2.7063801475428835,0.9777027898286718,0.01104504487831326,0.010045044878313258,0.016998911762935665,-0.006953866884622406
KO,2024-10-02,2024-10-09,market_wide,-2.32704512833204,-1.2787115576988421,-0.02027908538814016,-0.021279085388140162,0.019810427228295957,-0.04108951261643612
KO,2024-10-11,2024-10-18,idiosyncratic,-2.012715191337698,0.7141010628009368,0.012505582331548082,0.011505582331548081,0.0020807519438117428,0.009424830387736338
KO,2024-10-23,2024-10-30,market_wide,-5.211622069418769,-2.2019549138798493,-0.03073087247677264,-0.03173087247677264,-0.006126864450260006,-0.025604008026512637
KO,2024-10-31,2024-11-07,market_wide,-2.936924155271465,-7.226445857534267,-0.025263915332150555,-0.026263915332150556,0.05144228030858411,-0.07770619564073467
KO,2024-11-08,2024-11-15,idiosyncratic,-2.8012040007751406,0.2943820965902261,-0.03410498944006801,-0.03510498944006801,-0.026210198637039994,-0.008894790803028019
KO,2024-11-18,2024-11-25,market_wide,-3.2261395579893457,-1.0679031683886662,0.04073707110901448,0.03973707110901448,0.014282886529075611,0.025454184579938866
KO,2024-12-04,2024-12-11,idiosyncratic,-2.827758293525466,0.7340435076740748,0.006912113207139248,0.005912113207139248,-0.013790822129210567,0.019702935336349814
KO,2024-12-18,2024-12-26,market_wide,-2.065409179081968,-11.988406310409376,-0.004455091632939334,-0.005455091632939334,0.015415493568964989,-0.020870585201904324
KO,2024-12-27,2025-01-06,market_wide,-2.9525824735823845,-1.2511626962941127,-0.026261006086703675,-0.027261006086703676,-0.0025843711876174513,-0.024676634899086225
KO,2025-01-07,2025-01-15,market_wide,-3.4448842570450795,-2.216073544455533,0.015285974964153182,0.01428597496415318,0.01852509437017491,-0.00423911940602173
KO,2025-01-23,2025-01-30,idiosyncratic,-2.059950360691065,0.37072726587883187,0.04095580727799608,0.03995580727799608,-0.002220722136501263,0.042176529414497343
KO,2025-03-04,2025-03-11,market_wide,-2.3372375046102594,-3.4707608125409752,0.0121100484986012,0.0111100484986012,-0.02648017373292688,0.03759022223152808
KO,2025-03-12,2025-03-19,market_wide,-3.55924534815643,-2.7930427585688706,-0.0021266652638491923,-0.0031266652638491923,0.014026568289435382,-0.017153233553284575
KO,2025-03-21,2025-03-28,market_wide,-3.168725138370166,-1.5046205997777138,0.02475600096811381,0.02375600096811381,-0.013120745728310457,0.03687674669642427
KO,2025-04-04,2025-04-11,market_wide,-2.1865324124066117,-6.375232148645987,0.021449978881573628,0.020449978881573627,0.033618889686305,-0.01316891080473137
KO,2025-04-25,2025-05-02,idiosyncratic,-2.1102559662919456,0.42378866280814564,-0.003615739475757551,-0.004615739475757551,0.02062063597391761,-0.025236375449675164
KO,2025-05-05,2025-05-12,idiosyncratic,-2.77837846285835,-0.20467944170635663,-0.030264872228717765,-0.031264872228717766,0.04612779042637705,-0.07739266265509481
KO,2025-05-13,2025-05-20,idiosyncratic,-3.871516276821245,0.46820725449365835,0.03958821871688056,0.03858821871688056,0.015549021408076902,0.02303919730880366
KO,2025-06-03,2025-06-10,idiosyncratic,-2.825666557519991,0.24170389971883788,0.016722790936239518,0.015722790936239517,0.027499597658469987,-0.01177680672223047
KO,2025-06-16,2025-06-24,idiosyncratic,-2.739319608970498,-0.2758724517301551,-0.00439592833559066,-0.00539592833559066,0.011462950886544698,-0.01685887922213536
KO,2025-06-25,2025-07-02,idiosyncratic,-2.044484198612237,0.08697149425939649,0.0183831309446425,0.0173831309446425,0.03639043560076671,-0.019007304656124213
KO,2025-07-09,2025-07-16,idiosyncratic,-3.0807349032664546,-0.2097672562924087,-0.0030224205262883164,-0.004022420526288316,-0.015458420250650584,0.011435999724362267
KO,2025-07-18,2025-07-25,idiosyncratic,-2.054998363685169,-0.19495390369979787,-0.0097353549921122,-0.0107353549921122,0.005108439559222466,-0.015843794551334667
KO,2025-07-28,2025-08-04,idiosyncratic,-5.212862537548034,-0.03292877294806418,0.012777171570915069,0.011777171570915068,-0.027767430106770075,0.03954460167768514
KO,2025-08-18,2025-08-25,idiosyncratic,-2.429523600336781,-0.2625948013735922,-0.002893074738734458,-0.003893074738734458,-0.00019676825407166643,-0.0036963064846627916
KO,2025-08-26,2025-09-03,idiosyncratic,-3.0570087710420544,-0.04642672439813592,0.0037828514866493634,0.0027828514866493634,-0.010508292892094095,0.013291144378743458
KO,2025-09-04,2025-09-11,idiosyncratic,-2.9282752872260587,0.04896524925778146,-0.009230672095013603,-0.010230672095013604,0.037494547965594816,-0.04772522006060842
KO,2025-09-12,2025-09-19,idiosyncratic,-3.4107552677832813,-0.04613622224094253,-0.001052696418629706,-0.002052696418629706,0.00621423634813234,-0.008266932766762047
KO,2025-09-22,2025-09-29,idiosyncratic,-2.6099260076097717,0.5829978022914286,-0.0025675606777697535,-0.0035675606777697535,-0.011950874176939408,0.008383313499169653
KO,2025-10-02,2025-10-09,idiosyncratic,-2.001705319020079,0.2428340070083274,0.0040847187228063575,0.0030847187228063575,0.0006572185834075039,0.0024275001393988535
KO,2025-10-29,2025-11-05,idiosyncratic,-2.0777018175337605,0.03792004188813544,0.002341069941154794,0.0013410699411547941,-0.008338356915737588,0.009679426856892381
KO,2025-12-02,2025-12-09,idiosyncratic,-2.131904766732113,-0.17775699864552386,-0.008207239680365186,-0.009207239680365187,0.00795124775245215,-0.017158487432817338
KO,2025-12-10,2025-12-17,idiosyncratic,-2.3658570337716607,0.6086682882328367,0.0065518487800733105,0.0055518487800733105,-0.019662787683257243,0.025214636463330553
KO,2025-12-23,2025-12-31,idiosyncratic,-2.2462944812692385,0.15262590350029806,0.0005724934432635997,-0.0004275065567364003,-0.0007863087294134319,0.0003588021726770316
KO,2026-01-02,2026-01-09,market_wide,-6.3029188507756935,-1.0344996228400225,0.020109986669407665,0.019109986669407664,0.03697240945580993,-0.017862422786402266
KO,2026-03-03,2026-03-10,market_wide,-2.9440719814770717,-3.939631855083247,-0.01840182097830534,-0.01940182097830534,-0.01986741906159384,0.0004655980832884987
KO,2026-03-11,2026-03-18,market_wide,-2.4169663497941176,-2.7104186211181513,-0.01465448154924931,-0.01565448154924931,-0.01763973297115362,0.0019852514219043105
KO,2026-03-19,2026-03-26,market_wide,-4.033949744784139,-3.1455246843084743,-0.011383141572851696,-0.012383141572851697,-0.01321051209392754,0.0008273705210758431
KO,2026-04-13,2026-04-20,idiosyncratic,-2.168299837792034,0.3650746200218449,-0.012171223457807412,-0.013171223457807413,0.021868343663288492,-0.035039567121095905
KO,2026-04-22,2026-04-29,idiosyncratic,-3.119374802306814,0.08375149817385823,0.05681373939722212,0.05581373939722212,0.007953726897502289,0.04786001249971983
KO,2026-05-28,2026-06-04,idiosyncratic,-2.6508843446610966,0.7329622131238969,-0.044646122446666214,-0.045646122446666215,0.009563198489195512,-0.05520932093586173
KO,2026-06-22,2026-06-29,market_wide,-2.529807859440274,-1.0268231793779723,0.0392304891480415,0.0382304891480415,-0.020733556679935483,0.058964045827976985
KO,2026-07-17,2026-07-24,market_wide,-4.253956582132035,-3.337467148309723,0.00846010377516504,0.00746010377516504,0.004584070009412411,0.002876033765752629
KO,2026-08-11,2026-08-18,idiosyncratic,-2.9886970606161536,-0.16615898980566987,0.02705826389548327,0.02605826389548327,0.008187569605499823,0.017870694289983446
KO,2026-08-31,2026-09-08,market_wide,-2.241327727719492,-1.7458727939568999,-0.003496083427520724,-0.004496083427520724,-0.005254623210601217,0.0007585397830804927
KO,2026-09-09,2026-09-16,market_wide,-3.612337507827491,-3.214575621398862,0.009644012576173866,0.008644012576173865,-0.017210665927911872,0.025854678504085737
GILD,2015-07-10,2015-07-17,market_wide,-2.761451871913736,-1.2636876983450724,0.03974002831774248,0.03874002831774248,0.021559446477355415,0.017180581840387066
GILD,2015-07-24,2015-07-31,market_wide,-3.652545991595963,-2.944076718473155,0.044580187879699196,0.043580187879699195,0.021551102566563785,0.02202908531313541
GILD,2015-08-13,2015-08-20,market_wide,-2.561193431706232,-2.152689182384394,-0.02439226024134966,-0.025392260241349662,-0.03152808598399737,0.006135825742647705
GILD,2015-08-21,2015-08-28,market_wide,-8.699335062051428,-6.729667851884725,0.023260098070723156,0.022260098070723155,0.01320696680000677,0.009053131270716386
GILD,2015-08-31,2015-09-08,market_wide,-2.031402250691163,-1.5752087145854365,-0.001618166720149694,-0.002618166720149694,0.00028938946562040435,-0.0029075561857700985
GILD,2015-09-23,2015-09-30,market_wide,-2.30029463907921,-2.9667405886281615,-0.06920081355555707,-0.07020081355555707,-0.004525899642708331,-0.06567491391284874
GILD,2015-10-01,2015-10-08,market_wide,-2.4023279156749133,-1.9509339376424162,0.025846682996972348,0.024846682996972347,0.0627159311738037,-0.03786924817683135
GILD,2015-11-09,2015-11-16,market_wide,-3.102947243710729,-1.9131256941829888,-0.03977448359180935,-0.04077448359180935,-0.011899418867736267,-0.028875064724073085
GILD,2015-12-02,2015-12-09,market_wide,-3.335414677579021,-1.6058999144870285,-0.023841373518074138,-0.02484137351807414,-0.022784354955392994,-0.0020570185626811455
GILD,2015-12-10,2015-12-17,market_wide,-2.3597583176296624,-2.724569062013171,0.0017727983303239547,0.0007727983303239547,-0.011171707937400743,0.011944506267724697
GILD,2015-12-31,2016-01-08,market_wide,-3.382608059409597,-1.502556677341814,-0.046842223975311015,-0.047842223975311016,-0.060478142845151184,0.012635918869840168
GILD,2016-01-11,2016-01-19,market_wide,-2.659778871054925,-2.9246189284930044,-0.06839304123047474,-0.06939304123047474,-0.02305240149018517,-0.04634063974028957
GILD,2016-01-20,2016-01-27,market_wide,-2.902860797853154,-3.5432823351297653,-0.010160464603869879,-0.01116046460386988,0.009733565328135185,-0.020894029932005065
GILD,2016-01-28,2016-02-04,market_wide,-3.972523524801406,-1.5009854551168134,-0.009711534735871497,-0.010711534735871497,0.03334589906646568,-0.044057433802337176
GILD,2016-02-05,2016-02-12,market_wide,-2.0029851390373605,-2.809215653669104,0.05050518615747879,0.04950518615747879,0.004471492162728907,0.04503369399474988
GILD,2016-02-26,2016-03-04,idiosyncratic,-2.649496645261954,-0.11678858820874859,-0.010102191853241793,-0.011102191853241794,0.026997671250054367,-0.03809986310329616
GILD,2016-04-28,2016-05-05,market_wide,-3.513699745899807,-3.618730925190679,-0.11484510941267256,-0.11584510941267256,-0.02994472563862749,-0.08590038377404507
GILD,2016-05-06,2016-05-13,market_wide,-2.407817342178831,-2.192832516430353,-0.023382443967883026,-0.024382443967883027,-0.009475802021161939,-0.014906641946721089
GILD,2016-05-16,2016-05-23,market_wide,-2.771881737266024,-1.351331449944964,-0.0033487217748902065,-0.0043487217748902065,-0.00440041879736941,5.169702247920325e-05
GILD,2016-06-09,2016-06-16,idiosyncratic,-2.4071713545508895,-0.2869953135686275,-0.020869701426407983,-0.021869701426407984,-0.01598944655852863,-0.005880254867879353
GILD,2016-06-17,2016-06-24,market_wide,-2.7249277493986526,-2.678435570558819,-0.026376176141974517,-0.027376176141974518,-0.008486684937538458,-0.01888949120443606
GILD,2016-06-27,2016-07-05,market_wide,-5.45132996788414,-5.930540758939446,0.0720762698455224,0.0710762698455224,0.0352372011452835,0.035839068700238896
GILD,2016-07-27,2016-08-03,market_wide,-3.4197505434465456,-1.0808253238378807,-0.020785173556984504,-0.021785173556984505,-0.008921849966845308,-0.012863323590139197
GILD,2016-08-04,2016-08-11,market_wide,-2.542814203080472,-1.6622521647198232,-0.0025074673750337118,-0.0035074673750337118,0.01459872757188796,-0.018106194946921672
GILD,2016-08-26,2016-09-02,market_wide,-2.419464903247727,-3.791202025634289,-0.03610339117642303,-0.03710339117642303,-0.003632232145445502,-0.033471159030977526
GILD,2016-09-06,2016-09-13,idiosyncratic,-2.257818770413226,0.10645141143490149,0.00231114284318501,0.00131114284318501,-0.0278642957976718,0.02917543864085681
GILD,2016-09-29,2016-10-06,market_wide,-2.966019662410985,-1.7522518539279888,-0.021191817096848364,-0.022191817096848365,0.0004666839374256604,-0.022658501034274026
GILD,2016-10-07,2016-10-14,market_wide,-3.914318154514829,-2.0886002210526597,-0.03309423101906783,-0.03409423101906783,-0.011352336358578907,-0.022741894660488926
GILD,2016-10-17,2016-10-24,market_wide,-2.6923901435101905,-3.1039657435663695,0.020787300153040755,0.019787300153040754,0.017746971837639958,0.0020403283154007967
GILD,2016-10-31,2016-11-07,market_wide,-2.333059631279109,-3.0075122127738276,0.0050250989286833025,0.0040250989286833025,0.008990017703228936,-0.004964918774545634
GILD,2016-11-18,2016-11-28,idiosyncratic,-2.0858707567912353,-0.15889226070605178,-0.0010716953874428947,-0.0020716953874428947,0.006212114961273052,-0.008283810348715948
GILD,2016-12-01,2016-12-08,market_wide,-4.770572933130369,-1.6769748805807436,-0.011257754303329759,-0.01225775430332976,0.0289940608668684,-0.04125181517019816
GILD,2016-12-09,2016-12-16,idiosyncratic,-2.263330976708829,0.711290661182941,0.025819477780854472,0.02481947778085447,-0.0057955796673189175,0.03061505744817339
GILD,2016-12-27,2017-01-04,idiosyncratic,-2.217437019639412,-0.2594492447218253,0.03594155356796347,0.03494155356796347,-0.0007654103999342743,0.03570696396789774
GILD,2017-01-13,2017-01-23,idiosyncratic,-2.001526809612276,-0.13174037189494495,-0.03257140501292455,-0.03357140501292455,-0.014975961701114038,-0.01859544331181051
GILD,2017-01-24,2017-01-31,idiosyncratic,-3.2983763245258007,1.3136743999209999,0.03131686917687726,0.03031686917687726,-0.004426422241232908,0.03474329141811017
GILD,2017-02-09,2017-02-16,idiosyncratic,-4.188685478269611,1.5850776276701584,0.07196229342847937,0.07096229342847937,0.019890730938270318,0.051071562490209055
GILD,2017-03-07,2017-03-14,market_wide,-2.7072809425905064,-2.41379227825758,-0.010555424190057394,-0.011555424190057395,-0.0024932613669419457,-0.00906216282311545
GILD,2017-03-21,2017-03-28,market_wide,-2.4748024179837276,-5.436513185020188,-0.009448216201646709,-0.01044821620164671,0.007940109849937427,-0.018388326051584136
GILD,2017-03-29,2017-04-05,market_wide,-2.7713673660896694,-1.3836458321331033,-0.011745464410901074,-0.012745464410901075,-0.004830001609729795,-0.00791546280117128
GILD,2017-04-07,2017-04-17,market_wide,-2.8903339173206613,-1.3137354168391489,0.001802380874404541,0.0008023808744045411,-0.0077469377179448795,0.00854931859234942
GILD,2017-04-18,2017-04-25,market_wide,-3.23462012725605,-1.7572094905581708,0.01604587947845615,0.015045879478456148,0.022833338017480997,-0.00778745853902485
GILD,2017-05-10,2017-05-17,idiosyncratic,-3.172378883628707,0.30687279305212706,-0.036013208637924676,-0.03701320863792468,-0.019938310989162655,-0.017074897648762022
GILD,2017-05-18,2017-05-25,market_wide,-3.3074045175627624,-2.7666827123257214,0.002017853769254785,0.0010178537692547849,0.020846808939220862,-0.019828955169966078
GILD,2017-05-26,2017-06-05,idiosyncratic,-2.1499232715801653,-0.027608352528354283,0.0151941850674433,0.014194185067443299,0.016759854959714104,-0.0025656698922708054
GILD,2017-07-06,2017-07-13,market_wide,-2.1185038361839257,-3.7089227492041235,0.015831750948665846,0.014831750948665845,0.016526044879127566,-0.001694293930461721
GILD,2017-08-04,2017-08-11,idiosyncratic,-3.1645663074271417,-0.10968807228052099,-0.010388570335155722,-0.011388570335155723,-0.011258958766130922,-0.0001296115690248012
GILD,2017-08-17,2017-08-24,market_wide,-3.5356087533485914,-3.436815198869034,0.023224003669326088,0.022224003669326087,-0.001612051812698967,0.023836055482025054
