variant,stock,entry_date,exit_date,exit_reason,ret,ret_net,ret_hold5,age_days,bench_ret,excess_ret,excess_hold5
base,WMT,2019-08-14,2019-08-21,hold_days,0.054801710793167535,0.053801710793167534,0.053801710793167534,2,0.0334366820280938,0.020365028765073734,0.020365028765073734
trough9,WMT,2019-08-14,2019-08-21,hold_days,0.054801710793167535,0.053801710793167534,0.053801710793167534,2,0.0334366820280938,0.020365028765073734,0.020365028765073734
trough9_any,WMT,2019-08-14,2019-08-21,hold_days,0.054801710793167535,0.053801710793167534,0.053801710793167534,2,0.0334366820280938,0.020365028765073734,0.020365028765073734
trough9_any,WMT,2019-10-02,2019-10-09,hold_days,0.02419947344370743,0.02319947344370743,0.02319947344370743,16,0.026547994058348845,-0.003348520614641415,-0.003348520614641415
trough9_any,WMT,2020-01-08,2020-01-15,hold_days,-0.007576073073824907,-0.008576073073824908,-0.008576073073824908,114,0.02106422205969327,-0.02964029513351818,-0.02964029513351818
base,WMT,2020-01-09,2020-01-16,hold_days,-0.012440409969584842,-0.013440409969584843,-0.013440409969584843,1,0.026561130074126416,-0.04000154004371126,-0.04000154004371126
trough9_any,WMT,2020-01-16,2020-01-24,hold_days,-0.013200935779508982,-0.014200935779508983,-0.014200935779508983,122,-0.0005121103156348061,-0.013688825463874177,-0.013688825463874177
trough9_any,WMT,2020-01-27,2020-02-03,hold_days,-0.013723301770070973,-0.014723301770070973,-0.014723301770070973,133,0.0011164524379789764,-0.01583975420804995,-0.01583975420804995
trough9_any,WMT,2020-02-04,2020-02-11,hold_days,0.0011276807015365709,0.00012768070153657083,0.00012768070153657083,141,0.017089068011364006,-0.016961387309827436,-0.016961387309827436
trough9_any,WMT,2020-02-12,2020-02-20,hold_days,0.01588254938192346,0.01488254938192346,0.01488254938192346,149,0.005321004958662945,0.009561544423260515,0.009561544423260515
base,WMT,2020-05-01,2020-05-08,hold_days,0.004562478816555027,0.0035624788165550267,0.0035624788165550267,1,0.041203407536609005,-0.03764092872005398,-0.03764092872005398
trough9_any,WMT,2020-05-27,2020-06-03,hold_days,0.008082673097914439,0.007082673097914439,0.007082673097914439,20,0.02501730489258347,-0.01793463179466903,-0.01793463179466903
trough9_any,WMT,2020-06-04,2020-06-11,hold_days,-0.016542522633476442,-0.017542522633476443,-0.017542522633476443,28,-0.038507797936988664,0.02096527530351222,0.02096527530351222
base,WMT,2020-06-16,2020-06-23,hold_days,0.011868181978167414,0.010868181978167413,0.010868181978167413,4,0.0031117601853003496,0.007756421792867063,0.007756421792867063
trough9_any,WMT,2020-06-26,2020-07-06,hold_days,0.004817792286345712,0.0038177922863457123,0.0038177922863457123,8,0.04869033186328808,-0.04487253957694237,-0.04487253957694237
trough9_any,WMT,2020-08-11,2020-08-18,hold_days,0.038892432403808685,0.037892432403808685,0.037892432403808685,5,0.011476221015564558,0.026416211388244126,0.026416211388244126
trough9,WMT,2020-09-09,2020-09-16,hold_days,-0.02594904803345144,-0.02694904803345144,-0.02694904803345144,1,0.002931136737602813,-0.029880184771054252,-0.029880184771054252
trough9_any,WMT,2020-09-09,2020-09-16,hold_days,-0.02594904803345144,-0.02694904803345144,-0.02694904803345144,1,0.002931136737602813,-0.029880184771054252,-0.029880184771054252
trough9_any,WMT,2020-11-27,2020-12-04,hold_days,-0.017743976618180612,-0.018743976618180613,-0.018743976618180613,7,0.019531401803137394,-0.03827537842131801,-0.03827537842131801
base,WMT,2021-02-02,2021-02-09,hold_days,0.03594533723764948,0.034945337237649476,0.034945337237649476,1,0.01789404182418708,0.017051295413462397,0.017051295413462397
base,WMT,2021-03-01,2021-03-08,hold_days,-0.02656626576681187,-0.02756626576681187,-0.02756626576681187,3,-0.037131480119868665,0.009565214353056795,0.009565214353056795
trough9_any,WMT,2021-03-01,2021-03-08,hold_days,-0.02656626576681187,-0.02756626576681187,-0.02756626576681187,193,-0.037131480119868665,0.009565214353056795,0.009565214353056795
base,WMT,2021-06-22,2021-06-29,hold_days,0.0019702520494904174,0.0009702520494904174,0.0009702520494904174,4,0.013621804468204157,-0.01265155241871374,-0.01265155241871374
trough9,WMT,2022-02-28,2022-03-07,hold_days,0.04816501366088577,0.04716501366088577,0.04716501366088577,4,-0.020766635399638633,0.0679316490605244,0.0679316490605244
trough9_any,WMT,2022-02-28,2022-03-07,hold_days,0.04816501366088577,0.04716501366088577,0.04716501366088577,4,-0.020766635399638633,0.0679316490605244,0.0679316490605244
base,WMT,2022-03-25,2022-03-30,resistance,0.04475440298098121,0.04375440298098121,0.05170146146300991,2,0.013068051142102854,0.030686351838878356,0.03863341032090706
trough9_any,WMT,2022-07-26,2022-08-02,hold_days,0.08771917353173686,0.08671917353173686,0.08671917353173686,26,0.04364119487089191,0.04307797866084495,0.04307797866084495
base,WMT,2022-08-25,2022-09-01,hold_days,-0.010230325516374705,-0.011230325516374706,-0.011230325516374706,2,-0.06615880670171981,0.0549284811853451,0.0549284811853451
base,WMT,2022-12-13,2022-12-20,hold_days,-0.02332375046795232,-0.02432375046795232,-0.02432375046795232,4,-0.051411335083197174,0.027087584615244853,0.027087584615244853
trough9_any,WMT,2023-02-08,2023-02-15,hold_days,0.04528601419655898,0.044286014196558976,0.044286014196558976,86,0.013286066044934541,0.030999948151624435,0.030999948151624435
trough9_any,WMT,2023-03-01,2023-03-08,hold_days,-0.014627112784344143,-0.015627112784344144,-0.015627112784344144,107,0.014301908612964764,-0.029929021397308908,-0.029929021397308908
base,WMT,2023-05-18,2023-05-25,hold_days,-0.03505639116865178,-0.03605639116865178,-0.03605639116865178,1,0.0177820605831438,-0.05383845175179558,-0.05383845175179558
base,WMT,2023-06-23,2023-06-30,resistance,0.011063788131026486,0.010063788131026485,0.010063788131026485,3,0.018890074787480726,-0.00882628665645424,-0.00882628665645424
trough9_any,WMT,2024-04-30,2024-05-07,hold_days,0.021398595042737556,0.020398595042737555,0.020398595042737555,7,0.03386178736007417,-0.013463192317336614,-0.013463192317336614
base,WMT,2024-05-02,2024-05-07,resistance,0.015240506073885607,0.014240506073885606,0.014729590637333367,1,0.022405418067730443,-0.008164911993844837,-0.007675827430397075
base,WMT,2024-06-27,2024-07-05,hold_days,0.03182092750122778,0.03082092750122778,0.03082092750122778,2,0.01625212202324966,0.01456880547797812,0.01456880547797812
trough9_any,WMT,2024-08-05,2024-08-12,hold_days,0.0164226765884099,0.0154226765884099,0.0154226765884099,35,0.01927604539188832,-0.0038533688034784186,-0.0038533688034784186
trough9_any,WMT,2025-01-07,2025-01-15,hold_days,0.005836439201033938,0.004836439201033938,0.004836439201033938,5,0.004440698112856412,0.0003957410881775267,0.0003957410881775267
trough9,WMT,2025-03-28,2025-04-04,hold_days,-0.02301833606819681,-0.02401833606819681,-0.02401833606819681,3,-0.08409634849835279,0.06007801243015598,0.06007801243015598
trough9_any,WMT,2025-03-28,2025-04-04,hold_days,-0.02301833606819681,-0.02401833606819681,-0.02401833606819681,3,-0.08409634849835279,0.06007801243015598,0.06007801243015598
trough9_any,WMT,2025-04-08,2025-04-15,hold_days,0.1489179311525266,0.1479179311525266,0.1479179311525266,160,0.09132599320045065,0.056591937952075955,0.056591937952075955
trough9_any,WMT,2025-10-29,2025-11-05,hold_days,-0.00966216730170788,-0.010662167301707881,-0.010662167301707881,20,-0.01671925828196641,0.006057090980258528,0.006057090980258528
base,WMT,2025-11-04,2025-11-11,hold_days,0.01144039263924057,0.01044039263924057,0.01044039263924057,4,0.009897487305317032,0.0005429053339235379,0.0005429053339235379
trough9_any,WMT,2025-12-19,2025-12-29,hold_days,-0.016002102246440164,-0.017002102246440165,-0.017002102246440165,9,0.00793569668246974,-0.024937798928909904,-0.024937798928909904
trough9_any,WMT,2026-03-11,2026-03-18,hold_days,-0.012227690989201623,-0.013227690989201624,-0.013227690989201624,6,-0.012751734920993907,-0.00047595606820771685,-0.00047595606820771685
trough9,WMT,2026-03-12,2026-03-19,hold_days,-0.03383083059277325,-0.034830830592773254,-0.034830830592773254,1,-0.002553717316540083,-0.03227711327623317,-0.03227711327623317
trough9,BLK,2016-09-15,2016-09-22,hold_days,0.02289991570353922,0.02189991570353922,0.02189991570353922,1,0.015006897919933149,0.00689301778360607,0.00689301778360607
trough9_any,BLK,2016-09-15,2016-09-22,hold_days,0.02289991570353922,0.02189991570353922,0.02189991570353922,1,0.015006897919933149,0.00689301778360607,0.00689301778360607
trough9_any,BLK,2016-09-23,2016-09-30,hold_days,-0.008724173651847189,-0.00972417365184719,-0.00972417365184719,9,0.006797766027445862,-0.016521939679293052,-0.016521939679293052
trough9,BLK,2016-12-02,2016-12-09,hold_days,0.05260860358672814,0.05160860358672814,0.05160860358672814,3,0.02825769141603751,0.02335091217069063,0.02335091217069063
trough9_any,BLK,2016-12-02,2016-12-09,hold_days,0.05260860358672814,0.05160860358672814,0.05160860358672814,3,0.02825769141603751,0.02335091217069063,0.02335091217069063
trough9,BLK,2017-04-20,2017-04-27,hold_days,0.023899801809773802,0.0228998018097738,0.0228998018097738,1,0.027503499402241394,-0.004603697592467593,-0.004603697592467593
trough9_any,BLK,2017-04-20,2017-04-27,hold_days,0.023899801809773802,0.0228998018097738,0.0228998018097738,1,0.027503499402241394,-0.004603697592467593,-0.004603697592467593
trough9_any,BLK,2017-05-08,2017-05-15,hold_days,0.018253995055480976,0.017253995055480975,0.017253995055480975,19,0.04036897650665394,-0.023114981451172967,-0.023114981451172967
trough9_any,BLK,2017-07-06,2017-07-13,hold_days,0.02984513033930547,0.02884513033930547,0.02884513033930547,6,0.02872861848693664,0.000116511852368828,0.000116511852368828
trough9_any,BLK,2017-07-17,2017-07-24,hold_days,0.008690194184848066,0.007690194184848066,0.007690194184848066,17,-0.0014940253453362695,0.009184219530184334,0.009184219530184334
trough9_any,BLK,2017-07-27,2017-08-03,hold_days,0.001174861087914758,0.00017486108791475805,0.00017486108791475805,27,-0.013503029651896425,0.013677890739811183,0.013677890739811183
trough9_any,BLK,2017-08-04,2017-08-11,hold_days,-0.0055099516776645485,-0.0065099516776645485,-0.0065099516776645485,7,-0.011899804239793643,0.005389852562129095,0.005389852562129095
base,BLK,2017-08-14,2017-08-21,hold_days,-0.029645305079337936,-0.030645305079337937,-0.030645305079337937,4,-0.01401480999194693,-0.016630495087391006,-0.016630495087391006
trough9,BLK,2017-08-14,2017-08-21,hold_days,-0.029645305079337936,-0.030645305079337937,-0.030645305079337937,4,-0.01401480999194693,-0.016630495087391006,-0.016630495087391006
trough9_any,BLK,2017-08-14,2017-08-21,hold_days,-0.029645305079337936,-0.030645305079337937,-0.030645305079337937,4,-0.01401480999194693,-0.016630495087391006,-0.016630495087391006
trough9_any,BLK,2017-09-05,2017-09-12,hold_days,0.03606898511008216,0.03506898511008216,0.03506898511008216,7,0.017824643028060416,0.017244342082021746,0.017244342082021746
trough9_any,BLK,2017-11-07,2017-11-14,hold_days,-0.006168482040497358,-0.007168482040497358,-0.007168482040497358,6,0.00727208906839838,-0.014440571108895739,-0.014440571108895739
trough9,BLK,2018-01-03,2018-01-10,hold_days,0.03349939142645786,0.03249939142645786,0.03249939142645786,1,0.010842941059290734,0.021656450367167124,0.021656450367167124
trough9_any,BLK,2018-01-03,2018-01-10,hold_days,0.03349939142645786,0.03249939142645786,0.03249939142645786,1,0.010842941059290734,0.021656450367167124,0.021656450367167124
base,BLK,2018-04-06,2018-04-13,hold_days,0.009328435435339344,0.008328435435339343,0.008328435435339343,4,0.02804834419062563,-0.019719908755286286,-0.019719908755286286
trough9_any,BLK,2018-04-09,2018-04-16,hold_days,0.007118606729523469,0.006118606729523469,0.006118606729523469,7,0.03471309934669686,-0.028594492617173395,-0.028594492617173395
trough9,BLK,2018-04-12,2018-04-19,hold_days,-0.014915362583038383,-0.015915362583038384,-0.015915362583038384,1,-0.008061642918489209,-0.007853719664549175,-0.007853719664549175
trough9_any,BLK,2018-04-18,2018-04-25,hold_days,-0.021023489048154542,-0.022023489048154543,-0.022023489048154543,16,-0.043132603965420735,0.021109114917266192,0.021109114917266192
trough9_any,BLK,2018-05-03,2018-05-10,hold_days,0.0480581896718415,0.0470581896718415,0.0470581896718415,121,0.038223369083136394,0.008834820588705106,0.008834820588705106
trough9_any,BLK,2018-06-26,2018-07-03,hold_days,-0.038289059296982564,-0.039289059296982565,-0.039289059296982565,54,-0.005378939895259172,-0.03391011940172339,-0.03391011940172339
trough9_any,BLK,2018-08-30,2018-09-07,hold_days,-0.0015237218440173894,-0.0025237218440173894,-0.0025237218440173894,7,-0.0008455715985035139,-0.0016781502455138755,-0.0016781502455138755
trough9_any,BLK,2018-09-11,2018-09-18,hold_days,0.002271130680959077,0.001271130680959077,0.001271130680959077,19,0.008285544974290238,-0.007014414293331161,-0.007014414293331161
trough9_any,BLK,2018-09-26,2018-10-03,hold_days,-0.0009691856683502476,-0.0019691856683502476,-0.0019691856683502476,9,0.014962640844875974,-0.016931826513226222,-0.016931826513226222
trough9_any,BLK,2018-10-04,2018-10-11,hold_days,-0.11909743129270767,-0.12009743129270767,-0.12009743129270767,17,-0.06968432372044953,-0.05041310757225814,-0.05041310757225814
base,BLK,2019-03-27,2019-04-03,hold_days,0.04630167725891643,0.04530167725891643,0.04530167725891643,2,0.026388747294815884,0.018912929964100544,0.018912929964100544
base,BLK,2019-05-16,2019-05-23,hold_days,-0.02984977929221788,-0.030849779292217883,-0.030849779292217883,3,-0.018255591842202046,-0.012594187450015837,-0.012594187450015837
trough9_any,BLK,2019-12-02,2019-12-09,hold_days,0.021979678291603744,0.020979678291603743,0.020979678291603743,11,0.00017570530160382347,0.02080397298999992,0.02080397298999992
base,BLK,2020-01-31,2020-02-05,resistance,0.030586733130665067,0.029586733130665066,0.05283487291018274,4,0.02741022224124423,0.002176510889420835,0.02542465066893851
base,BLK,2020-02-20,2020-02-27,hold_days,-0.16069281662678925,-0.16169281662678925,-0.16169281662678925,2,-0.11793923795013461,-0.043753578676654636,-0.043753578676654636
trough9,BLK,2020-09-18,2020-09-25,hold_days,-0.016357710687949778,-0.01735771068794978,-0.01735771068794978,1,0.007549346368998622,-0.0249070570569484,-0.0249070570569484
trough9_any,BLK,2020-09-18,2020-09-25,hold_days,-0.016357710687949778,-0.01735771068794978,-0.01735771068794978,1,0.007549346368998622,-0.0249070570569484,-0.0249070570569484
trough9_any,BLK,2021-02-18,2021-02-25,hold_days,-0.012423067272120614,-0.013423067272120615,-0.013423067272120615,20,-0.028564227356971728,0.015141160084851113,0.015141160084851113
base,BLK,2021-06-14,2021-06-21,hold_days,-0.01770093538204287,-0.01870093538204287,-0.01870093538204287,4,-0.010311398857023146,-0.008389536525019725,-0.008389536525019725
trough9_any,BLK,2021-12-21,2021-12-29,hold_days,-0.0012623465459038474,-0.0022623465459038474,-0.0022623465459038474,7,0.024648886658251046,-0.026911233204154894,-0.026911233204154894
base,BLK,2022-01-12,2022-01-20,hold_days,-0.06616122905094601,-0.06716122905094601,-0.06716122905094601,2,-0.05676441037544544,-0.010396818675500574,-0.010396818675500574
base,BLK,2022-01-27,2022-02-03,hold_days,0.022602944047737994,0.021602944047737993,0.021602944047737993,3,0.028542420058540685,-0.006939476010802692,-0.006939476010802692
base,BLK,2022-04-21,2022-04-28,hold_days,-0.044742061845486125,-0.045742061845486126,-0.045742061845486126,3,-0.012145449788645735,-0.03359661205684039,-0.03359661205684039
trough9_any,BLK,2022-04-27,2022-05-04,hold_days,0.03454002562798153,0.03354002562798153,0.03354002562798153,531,0.03906483553245588,-0.005524809904474348,-0.005524809904474348
base,BLK,2022-06-07,2022-06-14,hold_days,-0.13004540817586074,-0.13104540817586074,-0.13104540817586074,4,-0.11135377504690225,-0.019691633128958497,-0.019691633128958497
trough9_any,BLK,2022-12-14,2022-12-21,hold_days,0.0019956744141362837,0.0009956744141362836,0.0009956744141362836,6,-0.0337507790156818,0.03474645342981808,0.03474645342981808
trough9_any,BLK,2023-05-16,2023-05-23,hold_days,0.04370270606520843,0.04270270606520843,0.04270270606520843,6,0.026743803122281973,0.015958902942926456,0.015958902942926456
trough9_any,BLK,2023-08-01,2023-08-08,hold_days,-0.04817971276016897,-0.04917971276016897,-0.04917971276016897,5,-0.023451277962338035,-0.025728434797830935,-0.025728434797830935
base,BLK,2023-08-24,2023-08-31,hold_days,0.04067387252521759,0.03967387252521759,0.03967387252521759,2,0.029210190894901622,0.010463681630315969,0.010463681630315969
trough9_any,BLK,2023-10-03,2023-10-10,hold_days,0.02634795246808541,0.02534795246808541,0.02534795246808541,146,0.01835087382865641,0.006997078639429,0.006997078639429
trough9_any,BLK,2023-10-13,2023-10-20,hold_days,-0.020440941391344225,-0.021440941391344226,-0.021440941391344226,156,-0.023580598582702894,0.002139657191358668,0.002139657191358668
trough9_any,BLK,2024-01-22,2024-01-29,hold_days,-0.006700072876925867,-0.007700072876925867,-0.007700072876925867,5,0.012890484961272097,-0.020590557838197965,-0.020590557838197965
trough9_any,BLK,2024-05-29,2024-06-05,hold_days,0.04269217473046405,0.04169217473046405,0.04169217473046405,28,0.025965058420155618,0.01572711631030843,0.01572711631030843
base,BLK,2024-07-25,2024-07-29,resistance,0.030614279298819103,0.0296142792988191,0.03343959149543008,1,0.010281691826482975,0.019332587472336127,0.0231578996689471
trough9,BLK,2024-07-25,2024-08-01,hold_days,0.03443959149543008,0.03343959149543008,0.03343959149543008,1,0.010291675491517882,0.023147916003912195,0.023147916003912195
trough9_any,BLK,2024-07-25,2024-08-01,hold_days,0.03443959149543008,0.03343959149543008,0.03343959149543008,1,0.010291675491517882,0.023147916003912195,0.023147916003912195
trough9_any,BLK,2024-08-05,2024-08-12,hold_days,0.009040060470961064,0.008040060470961063,0.008040060470961063,12,0.01927604539188832,-0.011235984920927256,-0.011235984920927256
trough9,BLK,2024-11-22,2024-12-02,hold_days,-0.015774755578516153,-0.016774755578516154,-0.016774755578516154,2,0.00539615671733662,-0.022170912295852774,-0.022170912295852774
trough9_any,BLK,2024-11-22,2024-12-02,hold_days,-0.015774755578516153,-0.016774755578516154,-0.016774755578516154,2,0.00539615671733662,-0.022170912295852774,-0.022170912295852774
trough9_any,BLK,2025-02-27,2025-03-06,hold_days,0.015610258577675618,0.014610258577675617,0.014610258577675617,143,-0.01576238410238584,0.030372642680061457,0.030372642680061457
trough9,BLK,2025-03-06,2025-03-13,hold_days,-0.05654679754077985,-0.05754679754077985,-0.05754679754077985,2,-0.02754241685918213,-0.03000438068159772,-0.03000438068159772
trough9_any,BLK,2025-03-07,2025-03-14,hold_days,-0.019241350900892074,-0.020241350900892074,-0.020241350900892074,3,-0.012280819301239587,-0.007960531599652487,-0.007960531599652487
trough9_any,BLK,2025-04-04,2025-04-11,hold_days,0.06826978658678473,0.06726978658678473,0.06726978658678473,254,0.06357338624255315,0.0036964003442315763,0.0036964003442315763
trough9,BLK,2025-06-18,2025-06-26,hold_days,0.05234206689040022,0.05134206689040022,0.05134206689040022,1,0.031523786275412524,0.019818280614987693,0.019818280614987693
trough9_any,BLK,2025-06-18,2025-06-26,hold_days,0.05234206689040022,0.05134206689040022,0.05134206689040022,1,0.031523786275412524,0.019818280614987693,0.019818280614987693
base,BLK,2025-06-20,2025-06-27,hold_days,0.07530476172356271,0.0743047617235627,0.0743047617235627,3,0.03895678008639103,0.03534798163717168,0.03534798163717168
trough9_any,BLK,2025-09-03,2025-09-10,hold_days,0.007828074038349842,0.0068280740383498415,0.0068280740383498415,33,0.005592415473731238,0.0012356585646186033,0.0012356585646186033
base,BLK,2025-10-27,2025-11-03,hold_days,-0.05522813477645094,-0.056228134776450944,-0.056228134776450944,4,-0.005160935194332139,-0.051067199582118805,-0.051067199582118805
trough9_any,BLK,2025-10-29,2025-11-05,hold_days,-0.022249527457431473,-0.023249527457431474,-0.023249527457431474,89,-0.01671925828196641,-0.006530269175465064,-0.006530269175465064
base,BLK,2025-11-06,2025-11-13,hold_days,0.00019655973824672657,-0.0008034402617532735,-0.0008034402617532735,2,0.0143608251967009,-0.015164265458454174,-0.015164265458454174
trough9_any,BLK,2025-12-31,2026-01-08,hold_days,0.016424874370402964,0.015424874370402963,0.015424874370402963,12,0.0025179454630879228,0.01290692890731504,0.01290692890731504
trough9,BLK,2026-01-09,2026-01-16,hold_days,0.07194754794174374,0.07094754794174374,0.07094754794174374,2,0.023037741716484872,0.047909806225258866,0.047909806225258866
trough9_any,BLK,2026-01-09,2026-01-16,hold_days,0.07194754794174374,0.07094754794174374,0.07094754794174374,2,0.023037741716484872,0.047909806225258866,0.047909806225258866
trough9,BLK,2026-01-30,2026-02-06,hold_days,-0.055909966557809665,-0.056909966557809666,-0.056909966557809666,3,0.012318643068077728,-0.0692286096258874,-0.0692286096258874
trough9_any,BLK,2026-01-30,2026-02-06,hold_days,-0.055909966557809665,-0.056909966557809666,-0.056909966557809666,3,0.012318643068077728,-0.0692286096258874,-0.0692286096258874
trough9_any,BLK,2026-02-27,2026-03-06,hold_days,-0.09636752171661311,-0.09736752171661311,-0.09736752171661311,15,-0.02382204903703311,-0.07354547267958,-0.07354547267958
trough9_any,BLK,2026-03-09,2026-03-16,hold_days,-0.01504688466013493,-0.01604688466013493,-0.01604688466013493,265,-0.002667515916755292,-0.013379368743379638,-0.013379368743379638
trough9_any,BLK,2026-05-04,2026-05-11,hold_days,0.027626403250951448,0.026626403250951447,0.026626403250951447,5,0.02145006667986027,0.005176336571091178,0.005176336571091178
trough9,BLK,2026-08-21,2026-08-28,hold_days,0.00685650511320457,0.0058565051132045695,0.0058565051132045695,1,0.01166513330986807,-0.0058086281966635,-0.0058086281966635
trough9_any,BLK,2026-08-21,2026-08-28,hold_days,0.00685650511320457,0.0058565051132045695,0.0058565051132045695,1,0.01166513330986807,-0.0058086281966635,-0.0058086281966635
trough9_any,BLK,2026-08-31,2026-09-08,hold_days,-0.04726396340448924,-0.04826396340448924,-0.04826396340448924,11,-0.012902168545897541,-0.0353617948585917,-0.0353617948585917
