stock,entry_date,exit_date,branch,z,spy_z,vr,streak_len,streak_decline,ret,ret_net,bench_ret,excess_ret
TGT,2016-05-19,2016-05-26,market_wide,5.019992445723985,-3.6299784881599746,1.2745672426297046,3.0,-0.10119317899549644,0.02758753678831094,0.02658753678831094,0.03420502891050958,-0.007617492122198644
TGT,2016-08-19,2016-08-26,market_wide,3.4243315742509397,-1.2604127623781523,0.7998263006212989,4.0,-0.07162689425230659,0.003279828777587035,0.002279828777587035,-0.0052446027554224894,0.007524431533009524
TGT,2016-12-22,2016-12-30,market_wide,3.5979905904790197,-1.3118938879586084,1.8579930381405099,2.0,-0.05035419955609304,-0.02047778733576222,-0.021477787335762222,-0.013872865828474468,-0.007604921507287754
TGT,2017-01-19,2017-01-26,market_wide,4.744472584032774,-3.916301950020916,1.9297426464808438,2.0,-0.07823502123810783,-0.01865748225205599,-0.01965748225205599,0.005381562952697427,-0.02503904520475342
TGT,2017-03-01,2017-03-08,idiosyncratic,6.295007886171223,2.412923728807025,2.5788944041790574,2.0,-0.13570485221669476,-0.04859059484203243,-0.04959059484203243,-0.011617459671527608,-0.037973135170504824
TGT,2017-06-16,2017-06-23,market_wide,3.1799145919688807,-1.7016307510226678,7.389489935170614,2.0,-0.09073609704255128,-0.035164640682112336,-0.03616464068211234,0.012087076709910383,-0.04825171739202272
TGT,2017-11-15,2017-11-22,market_wide,3.8728709736287468,-4.931525862510332,5.848695219725939,1.0,-0.09868537557785913,0.06148444907756101,0.06048444907756101,0.019220715726725013,0.041263733350835996
TGT,2018-02-05,2018-02-12,market_wide,3.42959626562463,-7.868138281180921,1.062163501023348,3.0,-0.05915985451222039,0.01568457828744685,0.014684578287446848,0.0009543934813656119,0.013730184806081236
TGT,2018-03-06,2018-03-13,market_wide,2.279469642365503,-1.6637735560949167,3.060021337931077,2.0,-0.04471037928917896,-0.008636329670555831,-0.009636329670555832,0.013720320837769862,-0.023356650508325694
TGT,2018-03-23,2018-04-02,market_wide,2.3353960742079307,-4.724748241214629,1.0096008996405659,3.0,-0.05142535631616176,0.01620539653978681,0.015205396539786808,-0.002852446883722326,0.018057843423509135
TGT,2018-05-23,2018-05-31,idiosyncratic,4.517748212689125,-0.008859020652170178,3.2090173487396356,2.0,-0.07415110842027117,0.0241670585611935,0.0231670585611935,-0.008826657301999385,0.031993715863192884
TGT,2018-10-04,2018-10-11,market_wide,2.9260001784972687,-3.8255478828233715,1.405579481806205,3.0,-0.041030967228523715,-0.02404522229981443,-0.02504522229981443,-0.06245753987009883,0.037412317570284404
TGT,2018-10-19,2018-10-26,market_wide,2.8633323097604126,-1.9966063776046845,1.307829649946628,3.0,-0.044167282231945,-0.0009755140040286214,-0.0019755140040286214,-0.04804910720324285,0.046073593199214224
TGT,2018-11-13,2018-11-20,market_wide,2.5734644204223716,-2.1073291951880053,0.9123292175518618,3.0,-0.03744270260359369,-0.17454204212120605,-0.17554204212120605,-0.026322674715478,-0.14921936740572805
TGT,2019-04-26,2019-05-03,idiosyncratic,2.2319741397021677,0.37286779114372187,3.5962409604881627,2.0,-0.06949845544876014,-0.015300615040851895,-0.016300615040851896,0.009169874764004993,-0.02547048980485689
TGT,2019-07-10,2019-07-17,idiosyncratic,2.7045227093371897,-0.05950954303372682,1.5813504751006855,2.0,-0.03441686907138559,0.023413114108443267,0.022413114108443266,0.003818450750649127,0.01859466335779414
TGT,2019-08-01,2019-08-08,market_wide,4.36941095910864,-4.04683739858893,1.9149756734306396,3.0,-0.05284846452753749,0.01428192782575688,0.013281927825756878,-0.004149307075688835,0.017431234901445714
TGT,2019-10-25,2019-11-01,idiosyncratic,2.541555261321274,0.8199101233328828,1.602261403270372,4.0,-0.04099241762039314,-0.011007184515328228,-0.012007184515328229,0.016979200365455416,-0.028986384880783644
TGT,2020-01-03,2020-01-10,market_wide,2.1192667239746705,-1.284106065743737,1.4200381430988722,4.0,-0.034440107694765076,-0.00024048107410268305,-0.001240481074102683,0.012200407736178143,-0.013440888810280827
TGT,2020-01-15,2020-01-23,idiosyncratic,4.350894492993947,0.11203856137004127,5.9694289808618635,1.0,-0.06594306586317658,-0.012563939866817697,-0.013563939866817698,0.008374712947583962,-0.02193865281440166
TGT,2020-01-31,2020-02-07,market_wide,2.083860805042745,-3.5967206105425102,1.174692950559936,1.0,-0.034272608293861424,0.0439769182086045,0.0429769182086045,0.030841970388455486,0.012134947820149011
TGT,2020-02-24,2020-03-02,market_wide,2.404071417675293,-7.995182099944483,1.652014686235858,2.0,-0.03788258136644715,-0.041483467572485444,-0.042483467572485445,-0.037220115729589165,-0.00526335184289628
TGT,2020-03-12,2020-03-19,market_wide,6.552220681206312,-4.991574408504648,1.3626886431044656,2.0,-0.1450199674309933,0.08507913627049146,0.08407913627049146,0.01140873318954716,0.0726704030809443
TGT,2020-03-23,2020-03-30,market_wide,2.1706631729377204,-3.3033310641850275,0.8637100274396285,4.0,-0.06696905006598675,-0.0070328934691887834,-0.008032893469188784,0.1543937630968324,-0.16242665656602118
TGT,2020-04-23,2020-04-30,market_wide,2.5649454563894065,-1.7847946974306446,3.0869230251396855,4.0,-0.08428843111006598,0.05661457129173231,0.055614571291732307,0.04305684494508477,0.012557726346647535
TGT,2020-05-26,2020-06-02,idiosyncratic,2.093137653446658,0.40515440900878785,1.050978511183604,5.0,-0.07563856078682997,0.032401127811356956,0.031401127811356955,0.031640003179609355,-0.0002388753682524003
TGT,2020-10-29,2020-11-05,market_wide,2.282103827820084,-2.8606013747047,0.776206921361249,4.0,-0.037321395833163996,0.028395417293948233,0.027395417293948232,0.06595143695507977,-0.038556019661131535
TGT,2020-11-09,2020-11-16,idiosyncratic,2.3583004750061676,0.48599653884063415,1.8050997043957835,1.0,-0.040804973103646947,0.06629626459608318,0.06529626459608318,0.027397770349396167,0.03789849424668701
TGT,2020-12-03,2020-12-10,idiosyncratic,2.241026461180433,-0.024321187344692085,0.7103537779575602,5.0,-0.027249587091798907,-0.014406660356483747,-0.015406660356483748,0.010386981453210486,-0.025793641809694234
TGT,2021-01-27,2021-02-03,market_wide,6.094662085376139,-3.189252997243673,1.7868259981021417,3.0,-0.07102285207297435,0.0383106420549606,0.0373106420549606,0.02260617573845014,0.014704466316510456
TGT,2021-03-02,2021-03-09,market_wide,5.033453574782675,-1.4047086017790822,6.6614297173253565,1.0,-0.06770918588759031,0.03279710954197346,0.031797109541973456,0.011454780918937368,0.020342328623036088
TGT,2021-05-12,2021-05-19,market_wide,4.241652895553723,-7.250304496562866,1.665357050341076,3.0,-0.05472488080778086,0.08258457662294205,0.08158457662294205,0.024577527429038515,0.057007049193903536
TGT,2021-08-17,2021-08-24,market_wide,2.6622574962115255,-1.2249401622088665,2.439496219434905,1.0,-0.02898001868261776,-0.015707951170870205,-0.016707951170870206,-0.005937009696778461,-0.010770941474091744
TGT,2021-09-28,2021-10-05,market_wide,2.9891027135987733,-2.817774769212684,1.3296718028638699,3.0,-0.03803534306895002,-0.025188444729944526,-0.026188444729944527,-0.004540575088217036,-0.02164786964172749
TGT,2021-11-18,2021-11-26,idiosyncratic,3.9640679271028865,0.2292721001103587,1.4532818959498084,2.0,-0.05383077796933697,-0.02174176505602743,-0.02274176505602743,-0.023969021810591573,0.0012272567545641433
TGT,2021-12-17,2021-12-27,market_wide,2.93575173756686,-1.6724479547309576,1.44938232947895,2.0,-0.056370287126486944,0.0035378420746894346,0.0025378420746894345,0.022212461029397446,-0.019674618954708012
TGT,2022-02-23,2022-03-02,market_wide,3.415310632938192,-4.182239383916613,1.2305664188819136,2.0,-0.07089394998126704,0.1843075253727402,0.1833075253727402,0.03930626776006729,0.1440012576126729
TGT,2022-03-07,2022-03-14,market_wide,2.5545064464379945,-3.644645213956943,0.9841801868492662,1.0,-0.05827766444996464,-0.01080369449915608,-0.011803694499156081,-0.006216191984582342,-0.005587502514573739
TGT,2022-04-01,2022-04-08,market_wide,2.2104172236113353,-1.411022771103785,1.0023211253563473,3.0,-0.0555781310740601,0.10829318641523589,0.10729318641523589,-0.002671505613340841,0.10996469202857673
TGT,2022-04-27,2022-05-04,market_wide,2.955507734147494,-2.988426816033623,0.8533569609289976,5.0,-0.07360006176899914,0.02796876720005992,0.026968767200059918,0.03457084080746253,-0.007602073607402615
TGT,2022-05-10,2022-05-17,market_wide,2.8750639590049025,-3.4651220866181283,1.1495416248777002,4.0,-0.0771596437463802,-0.013429902639605307,-0.014429902639605308,0.02568272247181902,-0.04011262511142433
TGT,2022-05-18,2022-05-25,market_wide,11.21715185231252,-3.3149142016958373,13.161521705989205,3.0,-0.26147499586917544,-0.03211419144828909,-0.03311419144828909,0.013424077825371361,-0.04653826927366045
TGT,2022-11-16,2022-11-23,idiosyncratic,4.392760970650266,-0.2788022833412488,8.357356243643503,1.0,-0.13135576699921353,0.05107144484126125,0.05007144484126125,0.02491059687667918,0.025160847964582067
TGT,2022-12-05,2022-12-12,market_wide,2.0486636806137257,-1.5350376304240057,1.1132543203526293,3.0,-0.07266410721411273,-0.03162699911637723,-0.03262699911637723,0.005112473084441405,-0.037739472200818636
TGT,2022-12-22,2022-12-30,market_wide,2.0869185637843923,-2.642585294556279,0.8939195344599996,6.0,-0.07317548783069025,0.054404049076537175,0.053404049076537174,0.00884422095436821,0.044559828122168965
TGT,2023-05-19,2023-05-26,idiosyncratic,2.1286342804458256,-0.23914357236492134,1.0949156207306645,2.0,-0.05392669570409357,-0.08766763042032477,-0.08866763042032477,-0.005799266852631768,-0.082868363567693
TGT,2023-05-30,2023-06-06,idiosyncratic,5.582760789095336,0.04558284767259138,1.7943002706575386,8.0,-0.1684892694381882,-0.008517663133019715,-0.009517663133019716,0.0103182554638801,-0.019835918596899815
TGT,2023-09-26,2023-10-03,market_wide,2.1872641069310985,-3.5192325102873765,1.401557907181873,4.0,-0.09077314598886782,-0.021191229836631797,-0.0221912298366318,-0.015824490089512033,-0.006366739747119765
TGT,2024-03-13,2024-03-20,idiosyncratic,2.0448276116680075,-0.2421943511342402,0.8597381862148609,5.0,-0.03958735921195915,0.02273949328090419,0.021739493280904187,0.005999236200115332,0.015740257080788855
TGT,2024-04-05,2024-04-12,market_wide,2.138278661938546,-1.5767227572704638,0.6688733181446933,4.0,-0.03402325271528842,-0.03289277385894074,-0.03389277385894074,-0.019570272227162788,-0.01432250163177795
TGT,2024-04-15,2024-04-22,market_wide,2.3691647861976013,-5.114449685445325,1.8230865385996926,4.0,-0.03857138901768615,0.012726566963310537,0.011726566963310536,-0.004516238930516447,0.016242805893826984
TGT,2024-05-01,2024-05-08,market_wide,3.072083770719288,-2.1595101721504406,1.5424128297180464,3.0,-0.05044324728404391,0.020200601569385856,0.019200601569385856,0.025825622112846558,-0.006625020543460702
TGT,2024-05-22,2024-05-30,idiosyncratic,6.937261833124745,-0.2942936467474516,5.275911816419458,4.0,-0.10818540228875598,0.0460669275236778,0.0450669275236778,-0.031474723314156794,0.0765416508378346
TGT,2024-06-05,2024-06-12,idiosyncratic,2.677664489782519,1.31269228441866,0.9092736065220969,3.0,-0.0564165879535017,-0.003868570117748771,-0.004868570117748771,0.010624933980941442,-0.015493504098690214
TGT,2024-08-02,2024-08-09,market_wide,3.3609012629563804,-3.9256752842386238,2.0645060518254295,2.0,-0.07472937457925823,-0.026370378065592393,-0.027370378065592393,-0.003702094981790416,-0.023668283083801978
TGT,2024-11-20,2024-11-27,market_wide,9.179900182177137,-1.8253996460542203,12.516567205270485,2.0,-0.21691235016960977,0.06876436114350759,0.06776436114350759,0.02255390850897565,0.04521045263453194
TGT,2025-03-06,2025-03-13,market_wide,2.146007678104845,-3.832819989611561,0.9087684907680715,4.0,-0.08201856722182631,-0.08373529261694124,-0.08473529261694124,-0.03487401888675046,-0.04986127373019078
TGT,2025-04-03,2025-04-10,market_wide,2.823096599184979,-6.25571856554819,2.079461756528793,1.0,-0.10863186782282383,-0.016652505567593234,-0.017652505567593235,-0.040432563805640864,0.02278005823804763
TGT,2025-08-01,2025-08-08,market_wide,2.170715129236076,-4.43370652573651,0.9920308808306533,4.0,-0.06257634815709628,0.056429884033893485,0.055429884033893484,0.024240655383368725,0.03118922865052476
TGT,2025-08-20,2025-08-27,market_wide,2.2210076208684866,-1.401349929583443,5.529533571638168,1.0,-0.06330665170216893,-0.007396913645242087,-0.008396913645242088,0.005799687485657179,-0.014196601130899267
TGT,2025-10-10,2025-10-17,market_wide,2.434378825223503,-5.6838623725290365,1.608494113053854,2.0,-0.0536622885489288,0.06208338936946145,0.06108338936946145,0.029858813114093108,0.03122457625536834
TGT,2025-11-04,2025-11-11,market_wide,3.561519677295909,-1.732517493812865,0.7717121285179782,6.0,-0.0796767894990851,0.017781765472387523,0.016781765472387522,0.019866214553635242,-0.00308444908124772
TGT,2025-11-20,2025-11-28,market_wide,2.1485569794821915,-3.737197440015652,1.5229071683464583,2.0,-0.054783651685567376,0.08293504151394138,0.08193504151394138,0.049475199074452636,0.03245984243948874
TGT,2026-04-13,2026-04-20,idiosyncratic,2.429171451045703,0.3650674971946181,1.2586687266193919,2.0,-0.04958474616994885,0.10434326403116034,0.10334326403116034,0.021868345635388087,0.08147491839577226
TGT,2026-05-08,2026-05-15,idiosyncratic,2.1775600546912792,0.4867500035710561,0.865072558999432,2.0,-0.037944511213960405,-0.02045257777675613,-0.021452577776756132,0.001839640747365312,-0.023292218524121444
TGT,2026-05-20,2026-05-28,market_wide,2.093706338962655,-1.4611913684426656,3.6863332335030448,1.0,-0.03858846648577055,0.05166345251159732,0.05066345251159732,0.03818003645646706,0.012483416055130259
TGT,2026-06-01,2026-06-08,idiosyncratic,2.0217317030684305,0.27501986213502805,0.649736513798761,2.0,-0.03839871829577799,0.002101680729348354,0.0011016807293483541,-0.01853485785073472,0.019636538580083074
TGT,2026-06-17,2026-06-25,market_wide,2.1768714720636253,-1.584297456057868,0.8124481635414205,1.0,-0.04190401929019549,0.09201165566266445,0.09101165566266445,0.009860612179309003,0.08115104348335545
TGT,2026-06-29,2026-07-07,market_wide,2.4953634565101455,-1.531095513580925,0.8686961165789273,1.0,-0.046085994244795314,-0.047565659046337694,-0.048565659046337695,0.0076559558479418754,-0.05622161489427957
TGT,2026-09-10,2026-09-17,market_wide,2.1263910080643655,-4.136060238426495,0.9260611237277914,3.0,-0.05296768781653821,0.026327658228982864,0.025327658228982863,0.0022891216460707575,0.023038536582912106
BLK,2015-12-11,2015-12-18,market_wide,2.989604668787042,-4.705092452280874,2.274888765294772,1.0,-0.06508316827073017,-0.004058464622852753,-0.005058464622852753,-0.002269552439903788,-0.002788912182948965
BLK,2016-01-07,2016-01-14,market_wide,2.189526086815566,-4.912739946252244,1.9087007529069335,2.0,-0.054586838630469495,-0.018148525723728604,-0.019148525723728604,-0.012960511028925703,-0.006188014694802901
BLK,2016-01-20,2016-01-27,market_wide,2.162512065216338,-3.543284894427868,1.3275743950358687,3.0,-0.05806450743373103,0.03465758824192733,0.03365758824192733,0.009733544524616056,0.023924043717311272
BLK,2016-02-08,2016-02-16,market_wide,2.3093633324276963,-3.7393784177059985,1.1049098653685252,2.0,-0.06452028014534436,0.07159440748797774,0.07059440748797774,0.034101254641936585,0.036493152846041155
BLK,2016-06-13,2016-06-20,market_wide,2.1047388381719476,-4.325123530426874,1.125,3.0,-0.043735187364213536,0.011143014419386255,0.010143014419386254,0.007960945354337667,0.0021820690650485863
BLK,2016-06-24,2016-07-01,market_wide,3.1822590185679394,-5.88217362736108,2.493180670146489,1.0,-0.06820754525985188,0.02637512384114804,0.02537512384114804,0.02439382863557471,0.0009812952055733293
BLK,2016-10-25,2016-11-01,market_wide,2.0502678169116937,-1.023496899706937,1.0398410568142944,5.0,-0.042205789956774556,-0.001698166889287811,-0.002698166889287811,-0.01281781107885649,0.010119644189568677
BLK,2016-12-22,2016-12-30,market_wide,2.3014543944530588,-1.3118938879586084,0.9359365334317311,2.0,-0.028435213843590795,-0.016997714412826492,-0.017997714412826493,-0.013872865828474468,-0.0041248485843520255
BLK,2017-03-21,2017-03-28,market_wide,2.9335588921003812,-5.436503742747541,1.359960793923058,3.0,-0.03805111388796669,0.014580334657143146,0.013580334657143145,0.007940170704058946,0.0056401639530841985
BLK,2017-07-17,2017-07-24,idiosyncratic,3.3246462325416264,-0.02054759163344987,2.603640462572538,1.0,-0.03127715113935041,0.008690012174443762,0.007690012174443762,0.0005629131630227047,0.007127099011421057
BLK,2017-08-18,2017-08-25,market_wide,2.751853851563825,-2.977256205087171,2.3430827119739606,3.0,-0.027320627422592225,-0.0004322647167052107,-0.0014322647167052107,0.00378256820837497,-0.005214832925080181
BLK,2017-10-25,2017-11-01,market_wide,2.0444017615202483,-2.3801812212004454,1.050999592003264,5.0,-0.017486879178386552,0.0002983776405731664,-0.0007016223594268336,-0.01171130961348732,0.011009687254060485
BLK,2017-11-10,2017-11-17,market_wide,3.272959863116523,-1.3128846487291208,0.7836667354093627,5.0,-0.02771798322728748,0.017517205624595578,0.016517205624595577,0.0004068849491081217,0.016110320675487455
BLK,2018-01-25,2018-02-01,idiosyncratic,3.4549460962794205,0.003208175413757622,1.10384149207213,3.0,-0.029936253620777606,-0.017914558298605776,-0.018914558298605777,-0.013403209373965552,-0.005511348924640225
BLK,2018-02-02,2018-02-09,market_wide,2.6887446913502293,-6.382002060583913,1.1684087262002862,1.0,-0.029848575962414498,-0.048894708280754595,-0.049894708280754596,-0.05242716720399154,0.0025324589232369465
BLK,2018-03-01,2018-03-08,market_wide,3.899883778760813,-3.981315474640251,1.3379894978892817,3.0,-0.05033945414564044,0.03873999216692159,0.03773999216692159,0.023220812063417418,0.01451918010350417
BLK,2018-03-15,2018-03-22,market_wide,2.1507338231172453,-1.047640181234031,0.5917025617773748,4.0,-0.033351748204713295,-0.03317624549828546,-0.03417624549828546,-0.04106209931649829,0.006885853818212828
BLK,2018-03-23,2018-04-02,market_wide,5.271900503424747,-4.724748241214629,1.2877492877492878,2.0,-0.07627252090272878,-0.004087268346781525,-0.005087268346781525,-0.002852446883722326,-0.002234821463059199
BLK,2018-05-29,2018-06-05,market_wide,2.163553979228455,-5.57586383535023,1.749589671982558,4.0,-0.04136165995510617,0.019303230040228936,0.018303230040228935,0.024011881521238454,-0.005708651481009519
BLK,2018-06-14,2018-06-21,idiosyncratic,2.479804738330862,-0.07337608937047257,1.9636053341800286,4.0,-0.04741414073320086,0.0030952642735964098,0.0020952642735964097,-0.018404905948803396,0.020500170222399805
BLK,2018-06-27,2018-07-05,market_wide,2.243039025809069,-3.6124690295200907,0.8788060077458358,7.0,-0.04551307350659506,-0.0229380190906463,-0.0239380190906463,0.013123544991260783,-0.037061564081907084
BLK,2018-08-01,2018-08-08,market_wide,2.3693214904248623,-2.1676224090944465,2.9614740946498506,1.0,-0.046363993249069736,0.01585130192909512,0.014851301929095118,0.01911029662439301,-0.004258994695297891
BLK,2018-10-10,2018-10-17,market_wide,6.696094531821911,-7.928493457921751,3.600888379921226,2.0,-0.09481170729765251,-0.03493764970598112,-0.03593764970598112,0.005123466192765713,-0.041061115898746836
BLK,2018-10-24,2018-10-31,market_wide,2.556523974369932,-5.515144359034835,0.7998855262216499,3.0,-0.057239161200453706,0.08651574697634268,0.08551574697634268,0.028810232341377473,0.056705514634965204
BLK,2018-12-04,2018-12-12,market_wide,2.6114136581926926,-1.6532049770292605,1.2016381527451638,1.0,-0.06006424995135694,-0.03833636492518089,-0.03933636492518089,-0.020384572634818632,-0.018951792290362257
BLK,2018-12-24,2019-01-02,market_wide,2.169450092169422,-3.6071321202461504,0.5305575639008209,4.0,-0.056293137505743315,0.07642979999303301,0.07542979999303301,0.07035978679226651,0.005070013200766499
BLK,2019-05-13,2019-05-20,market_wide,2.509926884444959,-4.450038889781037,1.4723785219737695,3.0,-0.04874650877745256,-0.01059200430744378,-0.011592004307443782,-0.003588974687676272,-0.00800302961976751
BLK,2019-05-31,2019-06-07,market_wide,2.3665876154007814,-3.7874141270308717,1.2819221638731026,4.0,-0.046355653230062466,0.07688046707186258,0.07588046707186258,0.056699344008696695,0.019181123063165884
BLK,2019-08-01,2019-08-08,market_wide,4.460633409316963,-4.04683739858893,1.422181775936181,2.0,-0.05530825727218251,-0.03170708822620982,-0.032707088226209824,-0.004149307075688835,-0.02855778115052099
BLK,2019-08-12,2019-08-19,market_wide,2.604994189769699,-2.3472895940563165,1.2738646363392891,2.0,-0.04839801156907082,0.021899822469779284,0.020899822469779283,0.02378723891137602,-0.002887416441596735
BLK,2019-10-02,2019-10-09,market_wide,3.148657340570453,-5.841433827394548,1.1588959925152036,3.0,-0.05776355184591314,-0.007588730983610015,-0.008588730983610016,0.008987338716180737,-0.017576069699790753
BLK,2020-02-21,2020-02-28,market_wide,2.270857503561283,-2.522251571731744,0.8952412006593845,2.0,-0.026342771190540258,-0.1687434059907168,-0.1697434059907168,-0.11001624938895604,-0.059727156601760756
BLK,2020-03-05,2020-03-12,market_wide,2.14439271288195,-2.4514048508807043,0.8946576109788545,1.0,-0.046112441854774394,-0.18255156162853658,-0.18355156162853659,-0.16456259989438893,-0.018988961734147658
BLK,2020-03-16,2020-03-23,market_wide,4.491760328934892,-3.5410372747083207,1.1110481786965911,1.0,-0.1365457597945853,-0.08357591402391695,-0.08457591402391695,-0.04159591107296856,-0.04298000295094839
BLK,2020-04-01,2020-04-08,market_wide,2.52007158275735,-1.1614167609610984,0.7847725663418417,2.0,-0.10060404168779587,0.10116233560175258,0.10016233560175258,0.11346406439397394,-0.013301728792221357
BLK,2020-05-12,2020-05-19,market_wide,2.0271705228829617,-1.6436493529461003,6.064965679816959,2.0,-0.08889709113203587,0.10289609041853454,0.10189609041853454,0.012965281190743472,0.08893080922779106
BLK,2020-09-04,2020-09-14,market_wide,2.245738206181877,-2.907118549701398,1.6487174859113973,2.0,-0.06575427933093973,-0.030550638454055035,-0.031550638454055036,-0.0007653092017144703,-0.030785329252340565
BLK,2020-10-28,2020-11-04,market_wide,3.0522252708128454,-6.301369399519228,1.0818419465111602,3.0,-0.05742858226975732,0.08471593368573704,0.08371593368573704,0.04842464437279426,0.035291289312942786
BLK,2020-12-14,2020-12-21,market_wide,2.3483751167431217,-2.371182266962177,1.0907012952595487,4.0,-0.042021435951273486,0.02180088359959509,0.020800883599595088,0.004325073432260629,0.01647581016733446
BLK,2021-01-15,2021-01-25,market_wide,3.93323565720483,-1.3372833665247303,1.6294621179539117,2.0,-0.06667548096609147,-0.006567955917493706,-0.007567955917493706,0.005437591923637131,-0.013005547841130838
BLK,2021-01-27,2021-02-03,market_wide,3.1921128877700333,-3.189252997243673,1.2576439104936514,4.0,-0.0598356112334397,0.03767621777021257,0.03667621777021257,0.02260617573845014,0.01407004203176243
BLK,2021-03-04,2021-03-11,market_wide,2.490933988688382,-3.701420600666549,1.2382485424810963,3.0,-0.04441597412074806,0.0569520390062801,0.055952039006280097,0.04107914919279532,0.01487288981348478
BLK,2021-05-11,2021-05-18,market_wide,2.1323085473772463,-4.06258560313778,1.3726251276813075,2.0,-0.03402256537991682,-0.004691404295278256,-0.0056914042952782564,0.001492092077654883,-0.007183496372933139
BLK,2021-06-18,2021-06-25,market_wide,2.9053315363662238,-7.107406166945808,2.2760488308115545,3.0,-0.04566334081372689,0.03954665398400148,0.03854665398400148,0.030209781304535888,0.00833687267946559
BLK,2021-07-14,2021-07-21,idiosyncratic,2.6360414010214828,-0.2592335539922481,1.6517649405038888,2.0,-0.03886796142415163,0.002680854074621486,0.001680854074621486,0.0016328724676386575,4.7981606982828474e-05
BLK,2021-09-14,2021-09-21,market_wide,2.9823024312469104,-3.3807888846234535,1.5029053028320158,7.0,-0.04710825479324689,-0.06287491093125852,-0.06387491093125852,-0.015745077170700394,-0.04812983376055813
BLK,2021-09-30,2021-10-07,market_wide,2.0590849105286217,-3.4424422614468106,0.8844285871461578,3.0,-0.042045946912768396,0.004399681606637618,0.0033996816066376176,0.017493953930576955,-0.014094272323939339
BLK,2021-11-18,2021-11-26,idiosyncratic,2.622746449250271,0.2292721001103587,1.5923745444350996,4.0,-0.05014968637073819,-0.022898631479459697,-0.023898631479459698,-0.023969021810591573,7.039033113187543e-05
BLK,2022-01-14,2022-01-24,market_wide,2.3808827959137044,-2.668882118650949,2.0609798673338764,3.0,-0.0445737617908273,-0.07280221367885087,-0.07380221367885087,-0.04369633863235067,-0.030105875046500197
BLK,2022-02-11,2022-02-18,market_wide,2.194819140191197,-3.571292537564149,1.421705062428043,2.0,-0.04982775860422376,-0.02132036737436227,-0.02232036737436227,-0.017310218580074532,-0.005010148794287739
BLK,2022-02-23,2022-03-02,market_wide,2.7612176522762857,-4.182239383916613,0.8721503256770655,4.0,-0.06501026013769719,0.007577157191903883,0.006577157191903883,0.03930626776006729,-0.03272911056816341
BLK,2022-03-07,2022-03-14,market_wide,3.083934880894323,-3.644645213956943,1.2397839184646613,3.0,-0.0765016327681484,0.030218443512111337,0.029218443512111336,-0.006216191984582342,0.03543463549669368
BLK,2022-04-14,2022-04-22,market_wide,3.0978482955734106,-3.251861820233911,1.4064749576362965,5.0,-0.08108005814496737,-0.03666242705682954,-0.03766242705682954,-0.014977788526666536,-0.022684638530163004
BLK,2022-05-09,2022-05-16,market_wide,2.9859913491622434,-4.4102758405991045,1.1022608908767846,3.0,-0.08969830506183049,-0.01149360105153796,-0.012493601051537961,0.007448637896093402,-0.019942238947631363
BLK,2022-06-10,2022-06-17,market_wide,3.013902597621784,-5.689136525809614,1.103868050421943,3.0,-0.09114067646601798,-0.057328167029181976,-0.058328167029181976,-0.05627707562541684,-0.0020510914037651373
BLK,2022-09-02,2022-09-12,market_wide,2.0652524215787853,-3.0906578797493083,0.9580884036949385,6.0,-0.07393773255754174,0.06679646735691525,0.06579646735691524,0.04439966321576949,0.021396804141145753
BLK,2022-09-13,2022-09-20,market_wide,2.030434257507371,-2.8536144195788293,2.1389387248136904,1.0,-0.0744825678799148,-0.03504340142743767,-0.03604340142743767,-0.030436379458521734,-0.005607021968915937
BLK,2022-09-27,2022-10-04,market_wide,2.1228236960427007,-2.955681372761731,0.7682936571337274,6.0,-0.08843154546793301,0.02194980646586897,0.02094980646586897,0.04454667743327434,-0.02359687096740537
BLK,2022-10-11,2022-10-18,market_wide,2.5319534501672143,-2.8094147232462463,1.265072497185563,5.0,-0.10174205344265647,0.0939864395894201,0.0929864395894201,0.03747652183118144,0.05550991775823866
BLK,2023-03-10,2023-03-17,market_wide,2.3996829963407533,-4.723608608600607,1.5467452192389415,5.0,-0.07998659754920859,0.0026456813825981307,0.0016456813825981307,-0.0013821515756281544,0.003027832958226285
BLK,2023-04-25,2023-05-02,market_wide,2.0644863222165757,-4.058049189421809,0.8959340623681734,3.0,-0.052658205751525806,-0.012505302918459305,-0.013505302918459305,-0.004156406034732885,-0.00934889688372642
BLK,2023-05-04,2023-05-11,market_wide,2.2179927335748615,-2.855928223383772,1.0858469532531185,4.0,-0.05890925749315307,0.016401329867019587,0.015401329867019586,0.003355666702623994,0.012045663164395592
BLK,2023-09-21,2023-09-28,market_wide,3.146717082891053,-6.543494272714987,0.7659175768085136,5.0,-0.05373445795350076,-0.03527076088411496,-0.03627076088411496,-0.014293778662013978,-0.021976982222100983
BLK,2024-04-04,2024-04-11,market_wide,4.493176165382383,-5.998025777898056,2.5004730170075895,5.0,-0.05152551540789153,-0.007738863281003816,-0.008738863281003817,0.003970535634074901,-0.012709398915078718
BLK,2024-04-12,2024-04-19,market_wide,2.0838449451100485,-3.979455445856284,2.158694328526664,1.0,-0.028703832570976407,-0.017579306751675072,-0.018579306751675073,-0.019737467845808432,0.0011581610941333587
BLK,2024-05-23,2024-05-31,market_wide,2.4793799417603966,-1.190428352964992,1.0899850159964362,4.0,-0.03406707942743106,-0.015958292827985332,-0.016958292827985333,-0.0025091587707327667,-0.014449134057252566
