stock,low_date,entry_date,exit_date,ret,ret_net,exit_reason,days_held,bench_ret,excess_ret
CMG,2026-05-26,2026-05-28,2026-06-04,-0.13078340848985515,-0.13178340848985515,hold_days,5,0.01547278954286635,-0.1472561980327215
MAR,2016-06-14,2016-06-16,2016-06-23,0.05122735012702018,0.050227350127020176,hold_days,5,0.022839645700565292,0.027387704426454884
MAR,2017-01-05,2017-01-09,2017-01-17,0.001580395461420192,0.000580395461420192,hold_days,5,0.009675081018183151,-0.00909468555676296
MAR,2018-05-29,2018-05-31,2018-06-07,0.030141838306777746,0.029141838306777745,hold_days,5,0.026789600024076377,0.002352238282701369
MAR,2019-08-23,2019-08-27,2019-09-04,0.0027126990290269326,0.0017126990290269326,hold_days,5,0.021143613635109304,-0.019430914606082372
MAR,2022-09-16,2022-09-20,2022-09-21,-0.05630199189521845,-0.05730199189521845,market_dd,1,-0.016884214408310227,-0.040417777486908224
MAR,2024-05-01,2024-05-03,2024-05-10,0.025022424265708887,0.024022424265708886,hold_days,5,0.02362876235471134,0.00039366191099754477
MAR,2024-08-05,2024-08-07,2024-08-14,0.01084878835708647,0.009848788357086469,hold_days,5,0.03825935836548622,-0.02841057000839975
HLT,2019-03-27,2019-03-29,2019-04-05,0.05210005703131282,0.05110005703131282,hold_days,5,0.025528092723222873,0.025571964308089945
HLT,2019-08-23,2019-08-27,2019-09-04,0.01283876247902005,0.011838762479020049,hold_days,5,0.021143613635109304,-0.009304851156089256
HLT,2023-08-21,2023-08-23,2023-08-24,-0.017432379752431504,-0.018432379752431505,market_dd,1,-0.014020447209082465,-0.00441193254334904
HLT,2025-06-13,2025-06-17,2025-06-25,0.027331302236089927,0.026331302236089926,hold_days,5,0.01856484321109142,0.007766459024998507
HLT,2026-05-13,2026-05-15,2026-05-22,0.016001768377518433,0.015001768377518432,hold_days,5,0.03192075972725661,-0.016918991349738177
