stock,entry_date,exit_date,ret,ret_net,exit_reason,bench_ret,excess_ret
BAC,2024-09-10,2024-09-17,0.006873599851862311,0.005873599851862311,hold_days,0.01809395371378475,-0.01222035386192244
BA,2015-12-11,2015-12-18,-0.03484984687688497,-0.03584984687688497,hold_days,0.0008585163379146721,-0.036708363214799644
BA,2021-01-29,2021-02-05,0.07075539451893675,0.06975539451893675,hold_days,0.0438096496386724,0.025945744880264354
BA,2021-10-29,2021-11-05,0.08419073582254843,0.08319073582254843,hold_days,0.021308435361680367,0.06188230046086807
BA,2023-05-08,2023-05-15,0.02793272796848867,0.026932727968488668,hold_days,-0.000934305256840795,0.027867033225329463
CAT,2016-10-17,2016-10-24,-0.00619686828166488,-0.00719686828166488,hold_days,0.015716494290916483,-0.022913362572581364
CAT,2019-03-12,2019-03-19,0.012605616327187708,0.011605616327187707,hold_days,0.016659576035036094,-0.005053959707848388
CAT,2020-01-09,2020-01-16,0.0038015101436768006,0.0028015101436768006,hold_days,0.013077813863301646,-0.010276303719624846
CAT,2021-09-03,2021-09-10,-0.02547886602501681,-0.026478866025016812,market_dd,-0.015554552576253489,-0.010924313448763323
CAT,2024-11-04,2024-11-11,0.05317132488551746,0.052171324885517456,hold_days,0.04639060596923339,0.005780718916284067
CVX,2016-05-11,2016-05-18,-0.00021998610787143935,-0.0012199861078714394,hold_days,-0.0045957611802383,0.003375775072366861
CVX,2018-04-02,2018-04-09,0.03332147063807045,0.03232147063807045,hold_days,0.012774335556701155,0.019547135081369293
CVX,2019-05-28,2019-05-31,-0.03769756694582249,-0.03869756694582249,market_dd,-0.013909531965318078,-0.024788034980504414
CVX,2019-12-05,2019-12-12,0.021318680427978798,0.020318680427978797,hold_days,0.020450926986106177,-0.00013224655812738018
CVX,2020-05-15,2020-05-22,0.027426913980195256,0.026426913980195255,hold_days,0.032664774760660764,-0.0062378607804655095
CVX,2026-08-07,2026-08-14,0.07204121704365374,0.07104121704365374,hold_days,0.0079438096416804,0.06309740740197334
CSCO,2017-03-23,2017-03-30,-0.006477922302242534,-0.007477922302242534,hold_days,0.010015839393118453,-0.017493761695360988
CSCO,2018-06-27,2018-07-05,0.013269888881875636,0.012269888881875635,hold_days,0.012828005252854213,-0.0005581163709785786
CSCO,2020-02-21,2020-02-24,-0.049675855542715586,-0.05067585554271559,market_dd,-0.03275835707111541,-0.01791749847160018
CSCO,2021-05-25,2021-06-02,-0.006565568676196398,-0.007565568676196398,hold_days,0.004301961070734661,-0.01186752974693106
CSCO,2023-10-25,2023-10-26,-0.019656472709148498,-0.0206564727091485,market_dd,-0.006033942562160388,-0.01462253014698811
CSCO,2024-03-19,2024-03-26,0.008343422567247405,0.007343422567247405,hold_days,0.007034926266902719,0.00030849630034468587
CSCO,2026-09-08,2026-09-10,-0.01584680550110318,-0.01684680550110318,market_dd,-0.01109846869461184,-0.005748336806491339
C,2015-09-22,2015-09-28,-0.026796555027313818,-0.02779655502731382,market_dd,-0.02882529690774016,0.0010287418804263426
C,2015-11-17,2015-11-24,0.012899511793281304,0.011899511793281303,hold_days,0.02021732778612928,-0.008317815992847977
C,2017-02-28,2017-03-07,0.011536593402904582,0.010536593402904582,hold_days,0.002667234731543733,0.007869358671360849
C,2017-04-18,2017-04-25,0.030640001830578134,0.029640001830578133,hold_days,0.025716740712009578,0.003923261118568555
C,2018-10-26,2018-11-02,0.03369736842003057,0.03269736842003057,hold_days,0.03129991834952506,0.0013974500705055126
C,2019-03-27,2019-04-03,0.0712990285702948,0.0702990285702948,hold_days,0.026427113017050807,0.04387191555324399
C,2020-08-04,2020-08-11,0.0721976041282748,0.0711976041282748,hold_days,0.01831835387105829,0.052879250257216515
C,2020-10-16,2020-10-19,-0.006714409916266262,-0.007714409916266262,market_dd,-0.013698860487965758,0.0059844505716994964
C,2021-04-22,2021-04-29,0.057727953390085185,0.056727953390085184,hold_days,0.01637401143999484,0.040353941950090344
C,2021-10-25,2021-11-01,-0.01010170698993762,-0.01110170698993762,hold_days,0.0027450681881229233,-0.013846775178060544
C,2025-08-05,2025-08-12,0.046110140808885536,0.045110140808885535,hold_days,0.01679979230054962,0.028310348508335914
KO,2019-05-13,2019-05-20,0.01664942622976917,0.01564942622976917,hold_days,0.008032641906927651,0.007616784322841519
KO,2019-09-18,2019-09-24,0.0012908685294172884,0.00029086852941728834,market_dd,-0.013693708040353747,0.013984576569771034
KO,2021-08-20,2021-08-27,-0.01747884750977502,-0.01847884750977502,hold_days,0.012640028625816369,-0.03111887613559139
KO,2021-09-09,2021-09-14,0.004480887173924364,0.003480887173924364,market_dd,-0.00921966017192044,0.012700547345844804
KO,2025-09-10,2025-09-17,-0.003920073146149061,-0.004920073146149061,hold_days,0.008549529422545499,-0.01346960256869456
KO,2025-10-31,2025-11-06,0.002322154488295647,0.0013221544882956468,market_dd,-0.011560619573280029,0.012882774061575675
COP,2019-05-06,2019-05-07,-0.014221157493362058,-0.015221157493362059,market_dd,-0.018087563118847072,0.0028664056254850134
COP,2019-08-27,2019-09-04,0.04550818723225891,0.04450818723225891,hold_days,0.02578541750280028,0.018722769729458633
COST,2015-11-11,2015-11-12,-0.0024933008843950333,-0.0034933008843950333,market_dd,-0.013628323270854392,0.010135022386459358
COST,2024-09-05,2024-09-06,-0.010496858547946353,-0.011496858547946354,market_dd,-0.013280533320351173,0.0017836747724048196
