stock,entry_date,entry_price,exit_date,exit_price,exit_reason,ret,ret_net,real_confirms,bench_ret,excess_ret,vix_level,vix_chg_5d,vix_chg_10d,vix_ratio_5_60,clv_entry,clv_prev_day,range_ratio_entry
ADBE,2025-10-03,346.739990234375,2025-10-10,337.510009765625,hold_days,-0.02661931340111967,-0.02761931340111967,True,-0.025859018223949426,-0.0017602951771702458,16.6299991607666,-0.0065711237667606115,0.05923562820380668,1.0141642667931063,0.0684701846119456,0.973147146556528,0.8256860837466771
ADBE,2026-01-09,333.95001220703125,2026-01-16,296.1199951171875,hold_days,-0.11328047823633902,-0.11428047823633902,True,0.008302743452397454,-0.12258322168873648,15.449999809265137,0.03344481648020681,0.10357141494750977,0.8532741595039776,0.7550772233668458,0.4703351329997366,1.1088262776820748
GOOG,2015-12-15,36.82123947143555,2015-12-22,37.14814758300781,hold_days,0.008878248431204216,0.007878248431204216,True,-0.0026648042456000054,0.010543052676804221,22.729999542236328,0.4349747047523085,0.4091754944118702,1.1655517471932422,0.025875205670171823,0.9609117991507029,0.8608950620805836
GOOG,2016-05-23,34.88161087036133,2016-05-31,36.44084930419922,hold_days,0.044700872320170504,0.0437008723201705,False,0.0266820497856608,0.017018822534509703,15.199999809265137,0.01063828775385156,0.03260866396255957,1.017874674687738,0.008227398176794793,0.6557597660171325,0.6680680436697684
GOOG,2016-06-10,35.63299560546875,2016-06-17,34.26148986816406,hold_days,-0.03848976809275606,-0.03948976809275606,False,-0.013531202681794308,-0.025958565410961754,14.640000343322754,0.07410126341904766,0.0532374636763282,0.9666666731153635,0.3150152426730306,0.8667407995763791,1.169873383706893
GOOG,2016-09-13,37.62810134887695,2016-09-20,38.2086067199707,hold_days,0.015427442530556279,0.014427442530556278,False,0.005092454665531765,0.009334987865024513,15.15999984741211,0.26544243962317915,0.11062273048212878,0.9896213587705583,0.37332054445477525,0.9220386294235562,1.2274066940470558
GOOG,2017-07-06,44.90913391113281,2017-07-13,46.91364669799805,hold_days,0.04463485737293027,0.04363485737293027,False,0.013106379996156381,0.030528477376773888,11.069999694824219,0.0009040935649318182,0.01933702069850929,0.9697718460699599,0.45853978359008146,0.8251098424558937,0.9112966085758023
GOOG,2018-05-02,50.73843002319336,2018-05-09,53.63003921508789,hold_days,0.05699051371066721,0.05599051371066721,True,0.029505244928720975,0.026485268781946236,15.489999771118164,-0.14039959058688545,0.01573768990938773,0.8127165867425787,0.08619270549810007,0.9616664649642986,0.7144919925714982
GOOG,2018-09-21,57.7574462890625,2018-09-28,59.11359405517578,hold_days,0.02348005068170922,0.02248005068170922,True,-0.00185124104966361,0.02433129173137283,11.800000190734863,-0.04607919968452423,-0.19453921515400896,0.9466021283598157,0.0019124472327803927,0.8173006803223452,1.4540400918492513
GOOG,2018-11-23,50.713653564453125,2018-11-30,54.20806121826172,hold_days,0.06890467178365434,0.06790467178365434,True,0.05795879574828655,0.009945876035367784,20.799999237060547,-0.021176506491268343,0.2713935489647621,1.1924575454940847,0.09749286833540505,0.2743543592128993,0.5593233221140829
GOOG,2019-06-05,51.62205505371094,2019-06-12,53.346229553222656,hold_days,0.033399958558754994,0.03239995855875499,False,0.02251027871508282,0.009889679843672172,16.969999313354492,-0.030285753522600434,0.0404659637659881,1.2120065925599113,0.5086715720656928,0.8658304814093222,1.315789791745348
GOOG,2020-02-04,71.67463684082031,2020-02-11,74.7316665649414,hold_days,0.042651485363090824,0.04165148536309082,False,0.021206766416289824,0.020444718946801,17.969999313354492,-0.014262218069696186,0.4851238633739421,1.2559308173689951,0.4807869593628019,0.8690725149709417,1.855884697615731
GOOG,2020-03-13,60.414283752441406,2020-03-20,53.112937927246094,hold_days,-0.12085462860263174,-0.12185462860263174,False,-0.15951213321976998,0.03765750461713824,75.47000122070312,0.904846119517877,0.927221693431405,2.6802005585805615,0.9997078112535053,0.019982065192174304,1.737556516990938
GOOG,2021-10-04,132.50991821289062,2021-10-11,137.54473876953125,hold_days,0.03799580155616478,0.036995801556164776,False,0.011903492434500063,0.025092309121664713,21.100000381469727,0.1887324158574495,0.01393565223305071,1.1769499036861666,0.5731773401501787,0.8352495486600259,1.877477485973906
GOOG,2021-12-03,141.18324279785156,2021-12-10,147.28001403808594,hold_days,0.043183391452226605,0.042183391452226604,False,0.03306334314707682,0.009120048305149786,27.950000762939453,0.5043057522986476,0.6335476192811871,1.4331958752265386,0.3373117064065853,0.7567028199566169,1.3109090920273296
GOOG,2022-05-11,112.89173126220703,2022-05-18,111.34637451171875,hold_days,-0.013688839148891851,-0.014688839148891852,False,0.005898949918989649,-0.0205877890678815,32.9900016784668,0.12786330524672818,-0.015811419214170064,1.154823299873666,0.10294518748989921,0.3631532452075557,0.7116690822722543
GOOG,2023-12-06,130.19680786132812,2023-12-13,132.71299743652344,hold_days,0.019326046594593027,0.018326046594593026,True,0.029945508665109477,-0.01161946207051645,12.850000381469727,0.012608416578181902,-0.041759841335900716,0.7966712654878423,0.059997558593746364,0.6981641382182824,0.8580561836133581
GOOG,2025-02-14,185.78176879882812,2025-02-24,180.13487243652344,hold_days,-0.030395320266432435,-0.031395320266432436,False,0.0010332774387287191,-0.032428597705161155,15.100000381469727,-0.025806427001953125,-0.04671715681753108,0.9835781326884524,0.37254755297584524,0.9646300357673865,0.5443612832669168
MO,2015-06-16,23.014108657836914,2015-06-23,23.522136688232422,hold_days,0.022074634214543476,0.021074634214543475,False,0.017310662092710594,0.0037639721218328814,15.390000343322754,0.006540247332846194,0.10164638862930797,0.9907401394160906,0.8208966271151635,0.03333418104599831,0.8581370772716493
MO,2017-08-22,33.019622802734375,2017-08-29,32.89076232910156,hold_days,-0.003902542267143705,-0.004902542267143705,False,-0.00035704659464730337,-0.0045454956724964015,13.1899995803833,0.0697485532845612,0.3282980035265781,1.2315541921843505,0.1269807630592623,0.8536582340116061,0.7044371085761093
MO,2018-04-11,33.91607666015625,2018-04-18,32.67291259765625,hold_days,-0.03665412349891395,-0.03765412349891395,False,0.023488815743617275,-0.061142939242531225,20.469999313354492,-0.02985786998698392,-0.02662869020478098,1.0914886200046845,0.04444557472797844,0.6933374701816222,0.5968437426060343
MO,2020-09-10,26.90282440185547,2020-09-17,25.867895126342773,hold_days,-0.038469168145829236,-0.039469168145829236,False,0.010648546081427401,-0.05011771422725664,28.809999465942383,0.10298616157272433,0.30776207752943385,1.1270079642297024,0.12902928092833227,0.5581410822247781,0.6591310202957833
