stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,market_depth_10d
AMAT,5,0.01,2018-01-12,2018-01-22,48.63565444946289,52.284461975097656,hold_days,0.07502330475322849,0.07402330475322849,1,2018-01-11,0.017058932671172755,0.056964372082055736,-0.009590727750216785
AMAT,5,0.01,2018-03-22,2018-03-29,53.74702835083008,50.69322204589844,hold_days,-0.056818142297991425,-0.057818142297991426,3,2018-03-19,0.001728230196486047,-0.05954637249447747,0.05142909228223502
AMAT,5,0.01,2018-05-21,2018-05-29,45.57923126220703,47.61013412475586,hold_days,0.04455763746574615,0.043557637465746146,3,2018-05-18,-0.02070023848112834,0.06425787594687449,-0.000775639720325124
AMAT,5,0.01,2018-06-19,2018-06-26,44.43427276611328,42.713661193847656,hold_days,-0.038722622542340934,-0.039722622542340935,1,2018-06-18,-0.017734669581807583,-0.021987952960533352,0.017047753669139867
AMAT,5,0.01,2018-07-25,2018-07-30,42.063846588134766,43.84854507446289,resistance,0.042428323396166645,0.041428323396166644,1,2018-07-24,-0.006929622426029902,0.048357945822196546,-0.008495020892583806
AMAT,5,0.01,2019-02-05,2019-02-12,36.170318603515625,37.62193298339844,hold_days,0.04013275071737188,0.03913275071737188,1,2019-02-04,0.004351279768087801,0.03478147094928408,-0.0030823635226742002
AMAT,5,0.01,2019-12-05,2019-12-12,52.57574462890625,56.83152770996094,hold_days,0.08094575000493376,0.07994575000493376,2,2019-12-03,0.02176223327914273,0.05818351672579103,0.011457972196409929
AMAT,5,0.01,2021-07-19,2021-07-26,123.18286895751953,132.62600708007812,hold_days,0.07665950795329435,0.07565950795329435,3,2021-07-16,0.03902351809851745,0.036635989854776896,0.03169983287904377
AMAT,5,0.01,2021-10-27,2021-11-03,126.80471801757812,136.96560668945312,hold_days,0.08013020990643627,0.07913020990643627,1,2021-10-26,0.018366420759158286,0.06076378914727798,0.006894937215056594
AMAT,5,0.01,2023-02-24,2023-03-03,108.21671295166016,115.65412902832031,hold_days,0.06872705586596783,0.06772705586596783,2,2023-02-22,0.019573864973645216,0.04815319089232262,0.040635784851849904
AMAT,5,0.01,2023-06-01,2023-06-08,131.42095947265625,132.75628662109375,hold_days,0.01016068634558498,0.009160686345584979,1,2023-05-31,0.02916503968375861,-0.02000435333817363,0.009094590407922966
AMAT,5,0.01,2023-10-26,2023-11-02,127.80845642089844,135.30072021484375,hold_days,0.058621033410119594,0.05762103341011959,1,2023-10-25,0.03425149592966603,0.02336953748045356,0.04495459556601242
AMAT,5,0.01,2024-03-18,2024-03-25,196.83343505859375,204.41334533691406,hold_days,0.038509261783009174,0.03750926178300917,3,2024-03-15,0.010738996392479327,0.026770265390529846,0.0027787121214771717
AMAT,5,0.01,2025-07-21,2025-07-28,191.0030975341797,188.68263244628906,hold_days,-0.012148834850572943,-0.013148834850572944,3,2025-07-18,0.011397683454971386,-0.02454651830554433,0.00913927833067412
AMAT,5,0.01,2025-08-18,2025-08-25,162.1656951904297,161.09896850585938,hold_days,-0.006578004573147611,-0.007578004573147611,3,2025-08-15,0.013032434647387792,-0.020610439220535404,0.0061046545554355805
ADM,5,0.01,2015-07-27,2015-08-03,33.905845642089844,34.221527099609375,hold_days,0.009310531902134711,0.00831053190213471,3,2015-07-24,0.012626739441878643,-0.0043162075397439326,0.025556724211663752
ADM,5,0.01,2016-05-16,2016-05-23,27.8472957611084,29.910879135131836,hold_days,0.07410354641707961,0.07310354641707961,3,2016-05-13,-0.00762255617657126,0.08072610259365087,0.006778623119744207
ADM,5,0.01,2016-08-04,2016-08-11,32.35170364379883,32.49221420288086,hold_days,0.004343219776896223,0.0033432197768962233,2,2016-08-02,0.01740113230218454,-0.014057912525288319,0.003350270819220461
ADM,5,0.01,2016-10-19,2016-10-26,31.441457748413086,32.230857849121094,hold_days,0.0251069815854148,0.0241069815854148,2,2016-10-17,0.006792729355623139,0.01731425222979166,0.010279411879701252
ADM,5,0.01,2017-03-09,2017-03-16,33.560855865478516,33.8857307434082,hold_days,0.009680172616332472,0.008680172616332471,1,2017-03-08,0.005686485401550367,0.0029936872147821036,0.012324603564233117
ADM,5,0.01,2017-05-19,2017-05-26,31.594623565673828,32.31787109375,hold_days,0.022891474765407427,0.021891474765407426,1,2017-05-18,0.017212764253755175,0.004678710511652251,0.00959436463600006
ADM,5,0.01,2018-01-05,2018-01-12,31.07472801208496,31.322202682495117,hold_days,0.007963856363084387,0.006963856363084387,2,2018-01-03,0.019695575676690558,-0.012731719313606171,-0.005496051575131605
ADM,5,0.01,2018-01-19,2018-01-26,31.67795753479004,33.71199035644531,hold_days,0.0642097212050814,0.06320972120508139,1,2018-01-18,0.026352423269297542,0.03685729793578385,-0.0012343152207060946
