stock,hold_days,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,bench_ret,excess_ret
LMT,5,2015-12-29,2016-01-06,165.7866668701172,163.65110778808594,hold_days,-0.012881368100031376,-0.013881368100031377,-0.04331606656801068,0.029434698467979303
LMT,5,2016-01-05,2016-01-12,164.12484741210938,163.89920043945312,hold_days,-0.001374849550291768,-0.002374849550291768,-0.039149806002568344,0.036774956452276575
LMT,5,2016-01-21,2016-01-28,158.5076141357422,155.40196228027344,hold_days,-0.01959307678941624,-0.020593076789416243,0.01349706272245621,-0.03409013951187245
MCD,5,2015-05-29,2015-06-05,72.54074096679688,72.24580383300781,hold_days,-0.004065813636009885,-0.005065813636009885,-0.0061542661540161525,0.0010884525180062674
MCD,5,2015-06-08,2015-06-15,72.0794677734375,71.30814361572266,hold_days,-0.010701024598839926,-0.011701024598839926,0.0006372579420264035,-0.01233828254086633
MCD,5,2015-06-11,2015-06-18,72.28363037109375,72.72222137451172,hold_days,0.0060676393972785014,0.005067639397278501,0.004593611478461268,0.00047402791881723336
MCD,5,2015-06-12,2015-06-19,71.88284301757812,72.65415954589844,hold_days,0.010730189513117772,0.00973018951311777,0.007602045276427827,0.002128144236689944
MCD,5,2015-06-22,2015-06-29,73.25154113769531,72.17020416259766,hold_days,-0.014761968940216641,-0.015761968940216642,-0.0275775253584849,0.011815556418268258
MCD,5,2015-07-01,2015-07-09,72.41217803955078,72.96417999267578,hold_days,0.00762305413356712,0.00662305413356712,-0.009996705149624252,0.01661975928319137
MCD,5,2015-07-10,2015-07-17,73.84134674072266,73.7279281616211,hold_days,-0.0015359765782686496,-0.0025359765782686497,0.033373587348822564,-0.035909563927091215
MCD,5,2015-07-14,2015-07-21,74.69583129882812,73.5918197631836,hold_days,-0.014780095708792906,-0.015780095708792907,0.009759164458778002,-0.02553926016757091
MCD,5,2015-07-15,2015-07-22,74.91514587402344,73.78842163085938,hold_days,-0.015040005996367567,-0.016040005996367568,0.009966552920396277,-0.026006558916763844
MCD,5,2015-07-29,2015-08-05,74.26482391357422,75.4671630859375,hold_days,0.016189887876964626,0.015189887876964625,-0.0038384878524362342,0.01902837572940086
MCD,5,2015-08-06,2015-08-13,75.12688446044922,75.14197540283203,hold_days,0.00020087273006441642,-0.0007991272699355836,0.0017454412025144084,-0.002544568472449992
MCD,5,2015-08-12,2015-08-19,74.31773376464844,76.4502182006836,hold_days,0.028694153171951786,0.027694153171951785,-0.004129150359719946,0.03182330353167173
MCD,5,2015-09-11,2015-09-18,74.30882263183594,74.03421783447266,hold_days,-0.003695453482338351,-0.004695453482338351,0.0019340726477059533,-0.0066295261300443045
MCD,5,2015-10-05,2015-10-12,77.1771011352539,78.7562255859375,hold_days,0.02046104903468904,0.019461049034689037,0.017740738819433277,0.0017203102152557603
MCD,5,2015-10-07,2015-10-14,77.63481903076172,78.43584442138672,hold_days,0.010317862534175548,0.009317862534175547,0.0011146402556327928,0.008203222278542754
MCD,5,2015-10-09,2015-10-16,78.39004516601562,79.96151733398438,hold_days,0.02004683330186463,0.01904683330186463,0.010528907016784883,0.008517926285079747
MCD,5,2015-11-04,2015-11-11,85.7438735961914,86.85001373291016,hold_days,0.012900515107680866,0.011900515107680865,-0.010977314345668399,0.022877829453349263
MCD,5,2015-11-06,2015-11-13,86.43804168701172,83.89017486572266,hold_days,-0.029476221019846482,-0.030476221019846483,-0.03717538494185679,0.006699163922010309
MCD,5,2015-11-09,2015-11-16,86.14822387695312,84.72167205810547,hold_days,-0.0165592713888707,-0.0175592713888707,-0.01004229771066556,-0.007516973678205141
MCD,5,2015-11-10,2015-11-17,86.36941528320312,84.63013458251953,hold_days,-0.020137692202506385,-0.021137692202506386,-0.011859380291405874,-0.009278311911100512
MCD,5,2015-11-24,2015-12-02,87.17805480957031,87.4310302734375,hold_days,0.0029018250570029824,0.0019018250570029824,-0.002529449709242515,0.004431274766245497
MCD,5,2015-11-25,2015-12-03,87.26957702636719,87.17730712890625,hold_days,-0.001057297406552804,-0.002057297406552804,-0.017802146165671884,0.01574484875911908
MCD,5,2015-12-10,2015-12-17,90.10653686523438,90.33719635009766,hold_days,0.0025598529572639084,0.0015598529572639084,-0.003297905188317518,0.0048577581455814265
MCD,5,2015-12-14,2015-12-21,89.38384246826172,90.48326873779297,hold_days,0.012300056018755612,0.011300056018755611,-0.004452804474679994,0.015752860493435605
MCD,5,2015-12-17,2015-12-24,90.33719635009766,91.15982055664062,hold_days,0.009106151616161906,0.008106151616161905,0.011051121334126002,-0.0029449697179640966
MCD,5,2015-12-24,2016-01-04,91.15982055664062,90.39871215820312,hold_days,-0.008349165167175765,-0.009349165167175766,-0.023470205816318535,0.014121040649142769
MRK,5,2015-06-04,2015-06-11,39.819358825683594,39.74443054199219,hold_days,-0.001881704926978367,-0.002881704926978367,0.006399674581522907,-0.009281379508501275
MRK,5,2015-07-06,2015-07-13,38.82688522338867,39.04277038574219,hold_days,0.00556019781425765,0.00456019781425765,0.016982377740168753,-0.012422179925911103
MRK,5,2015-07-10,2015-07-17,39.09674835205078,39.6837158203125,hold_days,0.015013204243389033,0.014013204243389032,0.033373587348822564,-0.019360383105433532
MRK,5,2015-08-13,2015-08-20,39.79164123535156,38.422080993652344,hold_days,-0.03441828985134898,-0.03541828985134898,-0.025446472396546405,-0.009971817454802578
MRK,5,2015-08-28,2015-09-04,37.35611343383789,34.80588912963867,hold_days,-0.06826792376878199,-0.06926792376878199,-0.033455351250263554,-0.03581257251851844
MRK,5,2015-09-03,2015-09-11,35.521034240722656,35.445777893066406,hold_days,-0.0021186417925290746,-0.0031186417925290746,0.0019039411534114148,-0.005022582945940489
MRK,5,2015-09-14,2015-09-21,35.61589431762695,34.690452575683594,hold_days,-0.02598395350374061,-0.02698395350374061,0.009517639849922599,-0.03650159335366321
MRK,5,2015-09-16,2015-09-23,36.657012939453125,34.72446823120117,hold_days,-0.05271964498154724,-0.05371964498154724,-0.028637078977253982,-0.02508256600429326
MRK,5,2015-09-24,2015-10-01,34.42506408691406,33.59489822387695,hold_days,-0.0241151580993767,-0.0251151580993767,0.00022630285584845922,-0.02534146095522516
MRK,5,2015-10-02,2015-10-09,34.11885452270508,34.67003631591797,hold_days,0.016154756685811122,0.015154756685811122,0.038005816345721755,-0.022851059659910633
MRK,5,2015-10-05,2015-10-12,34.86056137084961,34.506717681884766,hold_days,-0.01015025791468549,-0.01115025791468549,0.017740738819433277,-0.028890996734118768
MRK,5,2015-10-13,2015-10-20,33.66294479370117,34.288978576660156,hold_days,0.018597118784335454,0.017597118784335453,0.014040281529544618,0.0035568372547908345
MRK,5,2015-10-15,2015-10-22,34.513526916503906,35.391326904296875,hold_days,0.025433505822704428,0.024433505822704427,0.01779091357425311,0.006642592248451318
MRK,5,2015-10-16,2015-10-23,35.03068923950195,35.98335266113281,hold_days,0.02719510926883495,0.02619510926883495,0.02718914544583173,-0.000994036176996782
MRK,5,2015-10-19,2015-10-26,34.97624969482422,36.00375747680664,hold_days,0.029377300052111366,0.028377300052111365,0.026213104729766457,0.0021641953223449084
MRK,5,2015-11-05,2015-11-12,37.45998764038086,36.085426330566406,hold_days,-0.03669412075119627,-0.03769412075119627,-0.024664164001367284,-0.013029956749828986
MRK,5,2015-11-11,2015-11-18,36.55495071411133,36.901981353759766,hold_days,0.009493396458457593,0.008493396458457592,0.005809592519991247,0.002683803938466345
MRK,5,2015-11-27,2015-12-04,36.718257904052734,36.50049591064453,hold_days,-0.005930618875689353,-0.006930618875689353,0.0009140519158274962,-0.00784467079151685
MRK,5,2015-11-30,2015-12-07,36.071800231933594,36.52772521972656,hold_days,0.012639374382799717,0.011639374382799716,-0.00286684222599054,0.014506216608790257
MRK,5,2015-12-14,2015-12-21,35.82757568359375,35.601097106933594,hold_days,-0.00632134807725393,-0.00732134807725393,-0.004452804474679994,-0.0028685436025739355
MRK,5,2015-12-21,2015-12-29,35.601097106933594,36.61003112792969,hold_days,0.02833996991625276,0.02733996991625276,0.03154854371199867,-0.004208573795745907
MRK,5,2015-12-23,2015-12-31,36.36294174194336,36.253135681152344,hold_days,-0.00301972435481912,-0.00401972435481912,-0.010044336033107837,0.006024611678288717
MRK,5,2016-01-07,2016-01-14,35.66286087036133,35.553043365478516,hold_days,-0.0030793240419497714,-0.004079324041949771,-0.00933238243771528,0.0052530583957655095
MSFT,5,2015-06-03,2015-06-10,40.225563049316406,40.019493103027344,hold_days,-0.005122860456581391,-0.006122860456581391,-0.004153674051600276,-0.001969186404981115
MSFT,5,2015-07-06,2015-07-13,38.1133918762207,39.100799560546875,hold_days,0.025907106025434112,0.02490710602543411,0.016982377740168753,0.007924728285265359
