stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,birth_volume_ratio
AXP,5,0.01,2023-09-08,2023-09-15,152.0415802001953,158.145263671875,hold_days,0.04014483053677087,0.03914483053677087,1,2023-09-07,0.005671756875409217,0.03347307366136165,0.9296229866278347
AXP,5,0.01,2023-10-04,2023-10-11,141.61123657226562,146.92539978027344,hold_days,0.03752642330254585,0.03652642330254585,1,2023-10-03,0.02377724563072503,0.012749177671820822,1.5219447253362821
AXP,5,0.01,2023-10-30,2023-11-06,138.9347686767578,148.36062622070312,hold_days,0.06784376318267227,0.06684376318267227,3,2023-10-27,0.03984822145586797,0.026995541726804295,0.8594711599677433
AXP,5,0.01,2024-08-07,2024-08-14,223.9481964111328,238.59095764160156,hold_days,0.06538459101312433,0.06438459101312433,2,2024-08-05,0.0295396171750979,0.03484497383802643,1.5493372700086168
AXP,5,0.01,2024-09-10,2024-09-17,240.2157745361328,259.7721252441406,hold_days,0.0814116006568344,0.08041160065683439,4,2024-09-06,0.01875382576836082,0.06165777488847357,1.4344954330189197
AXP,5,0.01,2024-11-20,2024-11-27,282.34478759765625,298.576416015625,hold_days,0.05748867742902686,0.05648867742902686,2,2024-11-18,0.027416963760906743,0.029071713668120114,0.7643837837439477
AXP,5,0.01,2025-01-13,2025-01-21,292.1665344238281,312.7545471191406,hold_days,0.07046670398412824,0.06946670398412824,3,2025-01-10,0.0375076666753098,0.03195903730881844,1.4807810010090594
AXP,5,0.01,2025-09-12,2025-09-19,321.8671875,337.5098571777344,hold_days,0.048599765012500296,0.047599765012500295,2,2025-09-10,0.014574266229925081,0.03302549878257521,0.725973219270174
AXP,5,0.01,2025-11-19,2025-11-26,341.85662841796875,361.030517578125,hold_days,0.05608751612887675,0.055087516128876746,1,2025-11-18,0.02256797050811965,0.032519545620757095,1.6232446415373245
AXP,5,0.01,2026-01-02,2026-01-09,370.54107666015625,373.4041442871094,hold_days,0.007726721292978356,0.006726721292978356,2,2025-12-31,0.02855434147403524,-0.021827620181056884,0.5677159604186871
AXP,5,0.01,2026-04-28,2026-05-05,315.0376281738281,315.0874938964844,hold_days,0.000158284973592826,-0.000841715026407174,4,2026-04-24,0.013963842837803941,-0.014805557864211116,0.9790507354178143
AXP,5,0.01,2026-08-18,2026-08-25,338.5199890136719,335.95001220703125,hold_days,-0.007591802227480349,-0.00859180222748035,1,2026-08-17,0.007206092044206969,-0.01579789427168732,1.1608149349756673
AEP,5,0.01,2015-11-09,2015-11-16,37.370765686035156,38.59288787841797,hold_days,0.032702626503569254,0.03170262650356925,3,2015-11-06,-0.010042229340795683,0.041744855844364936,1.8420280940664875
AEP,5,0.01,2015-11-27,2015-12-04,38.40750503540039,38.338844299316406,hold_days,-0.0017876906094447254,-0.0027876906094447254,2,2015-11-25,0.0009139467223078235,-0.003701637331752549,0.7960491045677563
AEP,5,0.01,2016-05-24,2016-06-01,44.46234130859375,45.342777252197266,hold_days,0.019801834939208396,0.018801834939208395,1,2016-05-23,0.013007664671426111,0.005794170267782284,0.870365255817165
AEP,5,0.01,2016-09-13,2016-09-20,44.95917892456055,45.8046875,hold_days,0.018806139161442026,0.017806139161442025,4,2016-09-09,0.005092441919338109,0.012713697242103916,1.3844439104024926
AEP,5,0.01,2016-11-15,2016-11-22,42.2888069152832,42.08254623413086,hold_days,-0.0048774296604192635,-0.0058774296604192635,1,2016-11-14,0.006738012215914857,-0.012615441876334121,2.0231061797592154
AEP,5,0.01,2017-01-27,2017-01-31,44.7851676940918,45.56037902832031,resistance,0.017309555242120522,0.01630955524212052,2,2017-01-25,-0.008504221474137541,0.024813776716258062,1.0917186947814819
AEP,5,0.01,2017-04-04,2017-04-11,48.30339050292969,48.37517166137695,hold_days,0.0014860480330654013,0.0004860480330654013,4,2017-03-31,-0.003444874247337526,0.003930922280402927,0.8847378126847527
AEP,5,0.01,2017-08-14,2017-08-16,51.8748779296875,52.58310317993164,resistance,0.013652567071176236,0.012652567071176235,3,2017-08-11,0.0022050363379619853,0.01044753073321425,0.9794078475566028
AEP,5,0.01,2017-12-06,2017-12-13,56.48569107055664,56.323734283447266,hold_days,-0.0028672179456399327,-0.0038672179456399327,1,2017-12-05,0.016238930251521122,-0.020106148197161056,1.343953893552557
AEP,5,0.01,2018-06-13,2018-06-20,47.609527587890625,50.19032287597656,hold_days,0.05420753825632074,0.05320753825632074,2,2018-06-11,-0.01259307693380407,0.06580061519012481,1.4748692793759475
AEP,5,0.01,2018-09-27,2018-10-04,52.7974739074707,53.4029426574707,hold_days,0.01146775982239423,0.01046775982239423,1,2018-09-26,0.000491423223591303,0.009976336598802926,0.8653399784529952
AEP,5,0.01,2019-02-19,2019-02-26,61.67513656616211,61.9370002746582,hold_days,0.004245855349102934,0.003245855349102934,4,2019-02-15,0.012888805224238187,-0.009642949875135254,1.1066689281416329
AEP,5,0.01,2019-04-08,2019-04-15,64.0395736694336,64.89444732666016,hold_days,0.013349146601745687,0.012349146601745686,4,2019-04-04,0.005671725255957494,0.006677421345788193,0.6831411062493243
AEP,5,0.01,2019-05-31,2019-06-07,66.86197662353516,69.5172119140625,hold_days,0.03971218657619979,0.03871218657619979,1,2019-05-30,0.04438329785276385,-0.005671111276564056,1.148457734871674
AEP,5,0.01,2019-08-02,2019-08-09,68.86505889892578,70.3764877319336,hold_days,0.0219476880899232,0.0209476880899232,2,2019-07-31,-0.00596178697560934,0.02690947506553254,1.6524786056018508
AEP,5,0.01,2019-10-30,2019-11-06,73.6070785522461,71.94877624511719,hold_days,-0.022529114587150012,-0.023529114587150013,1,2019-10-29,0.016253094022228298,-0.03978220860937831,0.911707026860278
AEP,5,0.01,2020-04-16,2020-04-23,66.70659637451172,65.88911437988281,hold_days,-0.01225488990682877,-0.01325488990682877,3,2020-04-13,0.011879084100118842,-0.025133974006947613,0.49500253865792004
AEP,5,0.01,2020-11-02,2020-11-09,73.65778350830078,73.47261810302734,hold_days,-0.0025138606737001856,-0.0035138606737001856,3,2020-10-30,0.07827294160699982,-0.08178680228070001,0.8370158565115674
AEP,5,0.01,2020-12-24,2021-01-04,66.27676391601562,66.37443542480469,hold_days,0.0014736915778330584,0.00047369157783305835,1,2020-12-23,-0.000510154203128721,0.0009838457809617793,0.656283351839674
AEP,5,0.01,2021-10-01,2021-10-08,67.9843978881836,69.8222885131836,hold_days,0.02703400606743389,0.02603400606743389,1,2021-09-30,0.013013800329756409,0.013020205737677482,0.8511699382411784
AEP,5,0.01,2022-07-07,2022-07-14,81.03199005126953,80.8176498413086,hold_days,-0.002645130766569137,-0.003645130766569137,2,2022-07-05,-0.028050060095868856,0.024404929329299718,1.098237063435067
AEP,5,0.01,2022-07-21,2022-07-28,79.5488510131836,83.68961334228516,resistance,0.05205307526585545,0.05105307526585545,1,2022-07-20,0.02033593246337828,0.03071714280247717,1.032264743745555
AEP,5,0.01,2022-09-02,2022-09-12,87.34517669677734,90.87908935546875,hold_days,0.04045916205492994,0.03945916205492994,2,2022-08-31,0.03717758934896276,0.002281572705967183,1.7512406213333047
AEP,5,0.01,2023-05-04,2023-05-11,80.48806762695312,80.54462432861328,hold_days,0.0007026718782998653,-0.0002973281217001347,1,2023-05-03,0.009801093244324655,-0.01009842136602479,0.9135835203869381
AEP,5,0.01,2023-07-19,2023-07-26,75.8281478881836,77.81775665283203,hold_days,0.026238393262384863,0.02523839326238486,1,2023-07-18,0.020656716007280806,0.004581677255104055,1.0829493087557605
AEP,5,0.01,2023-08-23,2023-08-30,71.28413391113281,71.29310607910156,hold_days,0.00012586486608556768,-0.0008741351339144323,2,2023-08-21,0.016443047417641132,-0.017317182551555566,0.792049014443736
AEP,5,0.01,2024-06-27,2024-07-05,81.86485290527344,81.45690155029297,hold_days,-0.004983229560706737,-0.005983229560706737,2,2024-06-25,0.00028522447731149647,-0.006268454038018233,0.6388193477436765
AEP,5,0.01,2024-09-27,2024-10-04,95.27323913574219,93.81382751464844,hold_days,-0.01531816944960196,-0.01631816944960196,1,2024-09-26,0.0012358341985814203,-0.01755400364818338,0.8827141485681164
AEP,5,0.01,2025-02-14,2025-02-24,97.09236145019531,101.34486389160156,hold_days,0.04379852727742772,0.04279852727742772,1,2025-02-13,0.0010332481203525479,0.041765279157075175,1.6254196011321003
AEP,5,0.01,2025-09-19,2025-09-26,103.83869171142578,105.85610961914062,hold_days,0.019428383336351773,0.018428383336351772,1,2025-09-18,-0.0014227480720379049,0.019851131408389677,0.818441138927241
AEP,5,0.01,2025-12-16,2025-12-23,111.99895477294922,112.56593322753906,hold_days,0.005062354874107999,0.004062354874107999,4,2025-12-12,0.007028716269944724,-0.0029663613958367243,0.8866653391742998
AEP,5,0.01,2026-08-24,2026-08-31,121.9800033569336,122.43000030517578,hold_days,0.00368910424543456,0.00268910424543456,3,2026-08-21,-0.010341842384611777,0.013030946630046336,1.7189322360403099
AMGN,5,0.01,2015-09-15,2015-09-22,110.1942367553711,105.69636535644531,hold_days,-0.04081766461989267,-0.04181766461989267,1,2015-09-14,-0.016090574587592665,-0.025727090032300004,0.7523828574545964
AMGN,5,0.01,2016-08-12,2016-08-19,127.66258239746094,128.85003662109375,hold_days,0.009301505588660497,0.008301505588660496,2,2016-08-10,0.0038201496418910352,0.004481355946769461,0.6929839779283792
AMGN,5,0.01,2017-01-26,2017-02-02,114.2992172241211,119.23040008544922,hold_days,0.04314275268971368,0.04214275268971368,2,2017-01-24,-0.004877092693141183,0.047019845382854863,0.9402590626911838
AMGN,5,0.01,2017-06-30,2017-07-10,130.50611877441406,130.48333740234375,hold_days,-0.00017456171621876848,-0.0011745617162187685,3,2017-06-27,0.004822715975220326,-0.005997277691439095,0.5861932215617073
AMGN,5,0.01,2017-12-08,2017-12-15,134.72689819335938,135.97877502441406,hold_days,0.009291959125029337,0.008291959125029336,1,2017-12-07,0.013166928613841167,-0.004874969488811831,1.095312411728151
AMGN,5,0.01,2018-05-31,2018-06-07,140.07614135742188,142.94601440429688,hold_days,0.02048795047510743,0.01948795047510743,2,2018-05-29,0.027878621110288382,-0.008390670635180952,0.8586228151437707
AMGN,5,0.01,2018-07-24,2018-07-31,149.2627716064453,153.27899169921875,hold_days,0.026907044868246466,0.025907044868246465,1,2018-07-23,0.008094342021974565,0.0178127028462719,0.7320680612003928
AMGN,5,0.01,2019-03-28,2019-04-04,149.51028442382812,153.23907470703125,hold_days,0.024940025347238493,0.02394002534723849,1,2019-03-27,0.02387913942906028,6.088591817821065e-05,0.676629098463484
AMGN,5,0.01,2019-07-26,2019-08-02,140.90505981445312,150.4519500732422,hold_days,0.0677540627097466,0.0667540627097466,1,2019-07-25,-0.029684046077163573,0.09643810878691017,0.7810082669297329
AMGN,5,0.01,2019-08-15,2019-08-22,161.30230712890625,164.62852478027344,hold_days,0.020621017210305626,0.019621017210305625,1,2019-08-14,0.029657711533250808,-0.010036694322945183,0.8802517069512367
AMGN,5,0.01,2020-04-23,2020-04-30,190.7497100830078,196.27145385742188,hold_days,0.02894758671984965,0.02794758671984965,1,2020-04-22,0.043377748216431256,-0.015430161496581607,1.0500577603738
AMGN,5,0.01,2020-10-29,2020-11-05,181.12840270996094,192.89486694335938,hold_days,0.0649620051706632,0.0639620051706632,1,2020-10-28,0.05825649287657986,0.005705512294083337,1.235539161948489
AMGN,5,0.01,2021-02-17,2021-02-24,198.71925354003906,193.97923278808594,hold_days,-0.02385285103236401,-0.02485285103236401,1,2021-02-16,0.01594476640649578,-0.04079761743885979,0.8186453672566192
AMGN,5,0.01,2021-04-09,2021-04-16,209.9705047607422,215.67208862304688,hold_days,0.02715421324914913,0.026154213249149127,1,2021-04-08,0.009412267459227852,0.016741945789921275,0.6906231504185338
AMGN,5,0.01,2021-08-27,2021-09-03,190.68043518066406,193.7531280517578,hold_days,0.016114358393311212,0.015114358393311211,1,2021-08-26,0.0019275090686368124,0.013186849324674399,1.2334249711644365
AMGN,5,0.01,2021-09-29,2021-10-06,183.9358367919922,179.72474670410156,hold_days,-0.02289434273024693,-0.02389434273024693,1,2021-09-28,0.003880478575790214,-0.027774821306037145,1.0854771413909279
AMGN,5,0.01,2021-10-28,2021-11-04,177.31961059570312,183.96151733398438,hold_days,0.037457259893408645,0.036457259893408644,1,2021-10-27,0.013076650590562622,0.023380609302846023,0.8191479356719646
AMGN,5,0.01,2021-12-01,2021-12-08,173.3104248046875,184.2976837158203,hold_days,0.06339641094016657,0.06239641094016657,1,2021-11-30,0.0421479806862588,0.020248430253907768,1.8441956723676303
AMGN,5,0.01,2022-06-17,2022-06-27,205.96536254882812,214.85440063476562,hold_days,0.04315792702197774,0.04215792702197774,1,2022-06-16,0.04254458624209967,-0.0003866592201219321,1.3846439419507257
AMGN,5,0.01,2023-05-04,2023-05-11,208.28662109375,208.64588928222656,hold_days,0.0017248740537918472,0.0007248740537918472,1,2023-05-03,0.009801093244324655,-0.009076219190532808,1.6026257831376824
AMGN,5,0.01,2023-08-03,2023-08-10,209.17288208007812,237.60659790039062,hold_days,0.13593404430612166,0.13493404430612166,1,2023-08-02,0.0028283328185245704,0.1321057114875971,0.899197015504951
AMGN,5,0.01,2023-11-22,2023-11-30,243.74586486816406,248.39801025390625,hold_days,0.019086048447461534,0.018086048447461534,1,2023-11-21,0.009284841558809598,0.008801206888651936,1.1750706397240371
AMGN,5,0.01,2025-07-18,2025-07-24,284.49603271484375,297.80584716796875,resistance,0.04678383148655607,0.04578383148655607,3,2025-07-15,0.012030894301068074,0.033752937185488,0.765861070772545
AMGN,5,0.01,2025-09-29,2025-10-06,266.57513427734375,286.1812438964844,hold_days,0.07354815621603517,0.07254815621603516,4,2025-09-25,0.012230224404971457,0.06031793181106371,0.9138126662841045
AMGN,5,0.01,2025-10-28,2025-11-04,284.2060241699219,288.6916198730469,hold_days,0.015782901563138996,0.014782901563138995,1,2025-10-27,-0.011579267617782718,0.026362169180921713,1.0132021773993178
AAPL,5,0.01,2015-10-16,2015-10-23,24.8616886138916,26.661836624145508,hold_days,0.0724065061794743,0.0714065061794743,2,2015-10-14,0.027189096595848783,0.04421740958362552,0.8655135414606495
AAPL,5,0.01,2017-01-03,2017-01-10,26.69822120666504,27.37858772277832,hold_days,0.025483589743553026,0.024483589743553025,4,2016-12-30,0.007528788777596995,0.01695480096595603,1.1834930152309484
AAPL,5,0.01,2017-04-20,2017-04-27,32.883174896240234,33.194828033447266,hold_days,0.009477586583121145,0.008477586583121144,1,2017-04-19,0.018260221780391328,-0.009782635197270184,0.8486168667524013
AAPL,5,0.01,2017-12-07,2017-12-14,39.54572677612305,40.2230339050293,hold_days,0.017127188804510585,0.016127188804510584,1,2017-12-06,0.00956163098808327,0.006565557816427314,0.9689961932292409
AAPL,5,0.01,2018-03-02,2018-03-09,41.322723388671875,42.206817626953125,hold_days,0.021394868628712205,0.020394868628712204,1,2018-03-01,0.03779335141888951,-0.017398482790177305,1.2740473101212122
AAPL,5,0.01,2019-02-12,2019-02-20,40.68535614013672,40.9567756652832,hold_days,0.006671184693864074,0.005671184693864074,1,2019-02-11,0.012220140216336661,-0.006548955522472587,0.5935449505676074
AAPL,5,0.01,2019-03-27,2019-04-03,44.87080383300781,46.5087890625,hold_days,0.036504477066828356,0.035504477066828355,1,2019-03-26,0.024890261871081565,0.01061421519574679,1.4135376376162998
AAPL,5,0.01,2019-09-25,2019-09-30,53.02602005004883,53.73133087158203,resistance,0.013301221190417323,0.012301221190417322,1,2019-09-24,-0.00109979026685314,0.013401011457270462,1.0077363346025294
AAPL,5,0.01,2020-05-14,2020-05-21,74.86175537109375,76.62965393066406,hold_days,0.023615510360487146,0.022615510360487145,1,2020-05-13,0.041866128258473134,-0.01925061789798599,1.301124393579
AAPL,5,0.01,2020-11-03,2020-11-09,107.03158569335938,112.92457580566406,resistance,0.055058421064486884,0.05405842106448688,1,2020-11-02,0.06136406026689056,-0.00730563920240368,1.020458097332083
AAPL,5,0.01,2021-11-12,2021-11-19,146.50942993164062,156.82437133789062,hold_days,0.07040462454234397,0.06940462454234397,1,2021-11-11,-0.008968123460097677,0.07837274800244165,0.5646548382036649
AAPL,5,0.01,2022-04-12,2022-04-20,163.97804260253906,163.55746459960938,hold_days,-0.0025648434159512012,-0.0035648434159512013,1,2022-04-11,0.023163764162206002,-0.026728607578157204,0.8415513067471735
AAPL,5,0.01,2023-05-24,2023-06-01,169.3182373046875,177.44712829589844,hold_days,0.04800954179899142,0.04700954179899142,1,2023-05-23,0.009642062687021058,0.03736747911197036,1.0225024979604271
AAPL,5,0.01,2023-10-27,2023-11-03,165.97518920898438,174.29266357421875,hold_days,0.050112757243262473,0.04911275724326247,1,2023-10-26,0.05629481407829706,-0.007182056835034589,1.2759728246494682
AAPL,5,0.01,2023-11-30,2023-12-07,187.66209411621094,191.9300994873047,hold_days,0.022743033915260336,0.021743033915260335,1,2023-11-29,0.008727474906532695,0.01301555900872764,0.9633464656072309
AAPL,5,0.01,2024-02-01,2024-02-08,184.60931396484375,186.05172729492188,hold_days,0.007813329127872803,0.006813329127872803,1,2024-01-31,0.0030980775723807863,0.003715251555492017,1.0034551559686602
AAPL,5,0.01,2024-04-22,2024-04-29,164.05157470703125,171.62896728515625,hold_days,0.04618908774058994,0.04518908774058994,3,2024-04-19,0.011852946677194387,0.03333614106339555,1.1252800221656523
AAPL,5,0.01,2024-09-17,2024-09-24,214.9915771484375,225.4837646484375,hold_days,0.048802783993513454,0.047802783993513454,1,2024-09-16,0.015344044280700908,0.032458739712812545,1.263890683997945
AAPL,5,0.01,2025-01-22,2025-01-29,222.21737670898438,237.63548278808594,hold_days,0.06938299023884653,0.06838299023884653,1,2025-01-21,0.008125838045420553,0.06025715219342598,1.982698614259643
AAPL,5,0.01,2025-03-03,2025-03-10,236.57485961914062,226.08935546875,hold_days,-0.04432214043060678,-0.04532214043060678,4,2025-02-27,-0.02117217490110168,-0.024149965529505102,0.914386473685415
AAPL,5,0.01,2025-05-08,2025-05-15,196.28271484375,210.4329376220703,hold_days,0.07209102844121817,0.07109102844121817,1,2025-05-07,0.0353475551429705,0.035743473298247674,1.2577133618751732
AAPL,5,0.01,2025-06-18,2025-06-26,195.63446044921875,200.03321838378906,hold_days,0.022484576206409645,0.021484576206409645,1,2025-06-17,0.018064796056469268,0.003419780149940377,0.7492271272968053
AAPL,5,0.01,2025-08-25,2025-09-02,226.323974609375,228.87454223632812,hold_days,0.011269542395388354,0.010269542395388354,4,2025-08-21,-0.0007303364174600091,0.010999878812848363,0.49509828253547
AAPL,5,0.01,2025-10-13,2025-10-20,246.74851989746094,261.27484130859375,hold_days,0.05887095662081121,0.05787095662081121,3,2025-10-10,0.020279312001982852,0.03759164461882836,1.4909120377985354
AAPL,5,0.01,2026-03-16,2026-03-23,252.36964416503906,251.04200744628906,hold_days,-0.0052606830870743915,-0.0062606830870743915,3,2026-03-13,-0.012130737813315196,0.005870054726240804,0.8810326762208494
AMAT,5,0.01,2016-03-28,2016-04-04,18.01467514038086,18.879737854003906,hold_days,0.04801988972223881,0.047019889722238806,4,2016-03-24,0.01216912275899329,0.034850766963245516,1.0503616725381997
AMAT,5,0.01,2017-08-28,2017-09-05,39.63264083862305,40.40476989746094,hold_days,0.019482150129280118,0.018482150129280117,3,2017-08-25,0.005609832372862833,0.012872317756417284,0.5736450960611644
AMAT,5,0.01,2018-01-12,2018-01-22,48.635658264160156,52.28447341918945,hold_days,0.07502345573716895,0.07402345573716895,1,2018-01-11,0.01705887533166428,0.05696458040550467,1.0650373712174401
AMAT,5,0.01,2018-03-22,2018-03-29,53.74702072143555,50.6932258605957,hold_days,-0.05681793743819408,-0.05781793743819408,3,2018-03-19,0.0017282809663692333,-0.05954621840456331,0.8871211813225284
AMAT,5,0.01,2018-05-21,2018-05-29,45.5792236328125,47.61011505126953,hold_days,0.04455739384281632,0.04355739384281632,3,2018-05-18,-0.020700205842108077,0.0642575996849244,4.187727468142153
AMAT,5,0.01,2018-06-19,2018-06-26,44.43429183959961,42.71364974975586,hold_days,-0.038723292722993796,-0.0397232927229938,1,2018-06-18,-0.01773456235603943,-0.021988730366954368,0.8997033392613252
AMAT,5,0.01,2018-07-25,2018-07-30,42.06385803222656,43.848548889160156,resistance,0.04242813047643601,0.04142813047643601,1,2018-07-24,-0.0069295930500605785,0.04835772352649659,1.1230338693081219
AMAT,5,0.01,2019-02-05,2019-02-12,36.17032241821289,37.6219367980957,hold_days,0.040132746484777826,0.039132746484777825,1,2019-02-04,0.0043513429801798065,0.03478140350459802,0.9851348882961857
AMAT,5,0.01,2019-12-05,2019-12-12,52.575740814208984,56.83152389526367,hold_days,0.08094575587805175,0.07994575587805175,2,2019-12-03,0.021762164792094918,0.05818359108595683,0.8419789914075713
AMAT,5,0.01,2021-07-19,2021-07-26,123.182861328125,132.62600708007812,hold_days,0.07665957463676065,0.07565957463676065,3,2021-07-16,0.03902350288161438,0.03663607175514627,1.2925716504094422
AMAT,5,0.01,2021-10-27,2021-11-03,126.80475616455078,136.96568298339844,hold_days,0.08013048663302591,0.07913048663302591,1,2021-10-26,0.018366489171326883,0.060763997461699026,1.350238642996944
AMAT,5,0.01,2023-02-24,2023-03-03,108.21672058105469,115.65412902832031,hold_days,0.0687269805195676,0.0677269805195676,2,2023-02-22,0.01957389001848342,0.048153090501084184,0.829942645046714
AMAT,5,0.01,2023-06-01,2023-06-08,131.42092895507812,132.75631713867188,hold_days,0.010161153129957023,0.009161153129957023,1,2023-05-31,0.029165029264119458,-0.020003876134162435,1.5033614912220383
AMAT,5,0.01,2023-10-26,2023-11-02,127.80845642089844,135.3007354736328,hold_days,0.058621152798065346,0.057621152798065345,1,2023-10-25,0.03425155522075962,0.023369597577305723,1.1512894001345686
AMAT,5,0.01,2024-03-18,2024-03-25,196.83343505859375,204.4133758544922,hold_days,0.038509416825663,0.037509416825663,3,2024-03-15,0.010738991196477254,0.026770425629185746,1.563634990274884
AMAT,5,0.01,2025-07-21,2025-07-28,191.00311279296875,188.68263244628906,hold_days,-0.012148913767677127,-0.013148913767677128,3,2025-07-18,0.011397666092238579,-0.024546579859915707,0.761838110002178
AMAT,5,0.01,2025-08-18,2025-08-25,162.16571044921875,161.0989532470703,hold_days,-0.006578192141812211,-0.007578192141812211,3,2025-08-15,0.013032423460516807,-0.02061061560232902,4.867765116439247
ADM,5,0.01,2015-07-27,2015-08-03,33.90584945678711,34.22152328491211,hold_days,0.009310305837561206,0.008310305837561205,3,2015-07-24,0.012626749645917146,-0.004316443808355941,0.8593059765396691
ADM,5,0.01,2016-05-16,2016-05-23,27.8472957611084,29.91088104248047,hold_days,0.07410361491021611,0.07310361491021611,3,2016-05-13,-0.007622565031927708,0.08072617994214382,0.8046485473289597
ADM,5,0.01,2016-08-04,2016-08-11,32.35166931152344,32.49221420288086,hold_days,0.004344285607152942,0.0033442856071529423,2,2016-08-02,0.017401145225109715,-0.014056859617956774,1.593279864921908
ADM,5,0.01,2016-10-19,2016-10-26,31.441476821899414,32.23086166381836,hold_days,0.025106481047007634,0.024106481047007633,2,2016-10-17,0.006792677525275126,0.017313803521732507,0.8862042492258059
ADM,5,0.01,2017-03-09,2017-03-16,33.56085968017578,33.88573455810547,hold_days,0.009680171516035063,0.008680171516035062,1,2017-03-08,0.00568652318536178,0.002993648330673282,0.8781698626172567
ADM,5,0.01,2017-05-19,2017-05-26,31.594623565673828,32.31787109375,hold_days,0.022891474765407427,0.021891474765407426,1,2017-05-18,0.01721284720090477,0.004678627564502658,0.8386861774038764
ADM,5,0.01,2018-01-05,2018-01-12,31.07472801208496,31.322214126586914,hold_days,0.007964224639575468,0.006964224639575468,2,2018-01-03,0.01969565998531353,-0.012731435345738062,1.166342130339313
ADM,5,0.01,2018-01-19,2018-01-26,31.677968978881836,33.71198654174805,hold_days,0.06420921632388077,0.06320921632388077,1,2018-01-18,0.02635240866548072,0.03685680765840005,0.7270229648213767
ADM,5,0.01,2018-06-01,2018-06-08,34.414310455322266,35.22323226928711,hold_days,0.0235053907302607,0.0225053907302607,1,2018-05-31,0.02009205457848351,0.00241333615177719,1.1849905725617216
ADM,5,0.01,2018-09-10,2018-09-17,39.29580307006836,39.35906219482422,hold_days,0.0016098188563054006,0.0006098188563054005,3,2018-09-07,0.007757434846067612,-0.007147615989762212,1.0552483307109315
ADM,5,0.01,2018-10-29,2018-11-05,37.16892623901367,38.0307502746582,hold_days,0.023186680995372244,0.022186680995372243,3,2018-10-26,0.04138948266092557,-0.019202801665553326,1.3339282453629258
ADM,5,0.01,2019-12-20,2019-12-30,37.75212097167969,38.024192810058594,hold_days,0.00720679610512498,0.00620679610512498,2,2019-12-18,0.00016420551836726638,0.006042590586757713,1.4250864584806449
ADM,5,0.01,2020-09-24,2020-10-01,38.47909164428711,39.435340881347656,hold_days,0.024851138532593575,0.023851138532593574,1,2020-09-23,0.029844227598188278,-0.005993089065594703,0.7552103432710501
ADM,5,0.01,2020-11-23,2020-12-01,41.604156494140625,42.712242126464844,hold_days,0.026634012697271725,0.025634012697271724,3,2020-11-20,0.01503329110574092,0.010600721591530804,0.7552510427159733
ADM,5,0.01,2021-03-24,2021-03-31,47.99769973754883,48.92469024658203,hold_days,0.019313227802623567,0.018313227802623566,1,2021-03-23,0.022900130672564023,-0.004586902869940457,0.60859454161891
ADM,5,0.01,2021-07-23,2021-07-30,50.065467834472656,51.541290283203125,hold_days,0.029477851951965395,0.028477851951965394,1,2021-07-22,0.0008288134913509992,0.027649038460614395,1.074612835534624
ADM,5,0.01,2021-08-23,2021-08-30,51.49138641357422,52.151187896728516,hold_days,0.012813822448959344,0.011813822448959344,3,2021-08-20,0.01108145868526389,0.0007323637636954539,1.9813803668931924
ADM,5,0.01,2021-09-24,2021-10-01,51.88206100463867,52.78496170043945,hold_days,0.017402945802790226,0.016402945802790225,2,2021-09-22,-0.01142512747644786,0.027828073279238086,1.281999667701903
ADM,5,0.01,2021-12-02,2021-12-09,54.47509765625,55.24333953857422,hold_days,0.014102625151257042,0.013102625151257041,1,2021-12-01,0.023541701552596717,-0.010439076401339675,0.7517823769640756
ADM,5,0.01,2022-05-20,2022-05-27,74.06116485595703,78.40785217285156,hold_days,0.058690507033591466,0.057690507033591465,1,2022-05-19,0.06779880788258175,-0.010108300848990281,1.1280751702489336
ADM,5,0.01,2022-07-15,2022-07-22,63.48099136352539,65.10327911376953,hold_days,0.02555548858640333,0.02455548858640333,1,2022-07-14,0.022606070887440266,0.001949417698963063,1.0829934441215159
ADM,5,0.01,2022-11-11,2022-11-18,82.44087219238281,84.64244079589844,hold_days,0.02670481940533187,0.02570481940533187,2,2022-11-09,-0.0030705329256124347,0.028775352330944304,0.871687906042582
ADM,5,0.01,2023-10-27,2023-11-03,63.354915618896484,65.95098114013672,hold_days,0.040976544532969505,0.039976544532969505,3,2023-10-24,0.05629481407829706,-0.016318269545327557,2.8212506442192065
ADM,5,0.01,2024-06-18,2024-06-26,55.49332809448242,56.19729995727539,hold_days,0.012685702713565616,0.011685702713565616,4,2024-06-14,0.010917726803468586,0.0007679759100970296,0.6788013938724456
ADM,5,0.01,2024-10-23,2024-10-30,52.389591217041016,51.87577438354492,hold_days,-0.009807612954402356,-0.010807612954402357,1,2024-10-22,-0.00980961907018385,-0.0009979938842185065,1.0349303593645431
ADM,5,0.01,2024-11-13,2024-11-20,48.45662307739258,49.998050689697266,hold_days,0.03181046293388623,0.03081046293388623,1,2024-11-12,-0.006637135000866712,0.03744759793475294,0.6657861559704629
ADM,5,0.01,2025-05-07,2025-05-14,45.656105041503906,47.11503982543945,hold_days,0.031954867429214495,0.030954867429214494,2,2025-05-05,0.028347949654938587,0.0026069177742759075,1.2086998314045299
