stock,entry_date,entry_price,trough_date,exit_date,exit_price,exit_reason,ret,ret_net,bench_ret,excess_ret,bounce_1d,bounce_to_entry_high
XOM,2026-08-07,152.055419921875,2026-08-05,2026-08-14,159.07000732421875,hold_days,0.04613178146459895,0.04513178146459895,0.002174647090931403,0.04295713437366755,0.021169937932562055,0.021169937932562055
GS,2015-06-19,170.06488037109375,2015-06-15,2015-06-26,170.04898071289062,hold_days,-9.349172015071794e-05,-0.001093491720150718,-0.0006873467836486791,-0.0004061449365020389,0.008500068243712189,0.01341162827690634
GS,2015-12-07,148.9866943359375,2015-12-03,2015-12-14,141.68553161621094,hold_days,-0.04900546825519725,-0.05000546825519725,-0.021430901245980682,-0.028574567009216567,0.02586388440995746,0.02586388440995746
GS,2016-10-17,137.42578125,2016-10-13,2016-10-24,142.4023895263672,hold_days,0.0362130615602172,0.035213061560217196,0.01641127853633262,0.018801783023884577,0.01851631011145982,0.01851631011145982
GS,2016-12-16,194.86849975585938,2016-12-12,2016-12-23,196.55703735351562,hold_days,0.008665010505914061,0.007665010505914061,0.00266757738036838,0.004997433125545681,0.005818309450897896,0.0245813655876026
GS,2017-06-02,175.03707885742188,2017-05-31,2017-06-09,182.52894592285156,resistance,0.04280160017713874,0.04180160017713874,0.0012021368806367505,0.04059946329650199,0.01775057200140906,0.01775057200140906
GS,2017-08-23,182.77508544921875,2017-08-21,2017-08-30,183.13584899902344,hold_days,0.001973811413727544,0.0009738114137275442,0.007712302060796539,-0.0067384906470689945,0.01263630579932462,0.01263630579932462
GS,2018-01-05,211.05087280273438,2018-01-03,2018-01-12,212.29806518554688,hold_days,0.005909439587952869,0.004909439587952869,0.019695637540266597,-0.014786197952313729,0.013975778516680526,0.013975778516680526
GS,2018-03-27,204.80166625976562,2018-03-23,2018-04-04,209.24122619628906,hold_days,0.021677362384798116,0.020677362384798115,0.012624792526229944,0.00805256985856817,0.03922373659575129,0.03922373659575129
GS,2018-06-29,183.34080505371094,2018-06-27,2018-07-09,189.50840759277344,hold_days,0.033640097398152324,0.032640097398152323,0.021871363026786828,0.010768734371365496,0.014715054694448115,0.014715054694448115
GS,2019-02-14,161.21377563476562,2019-02-11,2019-02-22,164.11935424804688,hold_days,0.018023141024027023,0.017023141024027022,0.019124608736326598,-0.002101467712299576,0.01651600168923073,0.017561198896628438
GS,2019-03-27,159.7630157470703,2019-03-25,2019-04-03,168.86802673339844,hold_days,0.05699073057523374,0.05599073057523374,0.024890324957893117,0.03110040561734062,0.011564461324514719,0.011564461324514719
GS,2019-09-26,176.94839477539062,2019-09-24,2019-10-03,167.617431640625,hold_days,-0.052732680319648395,-0.053732680319648396,-0.026553987317582517,-0.02717869300206588,0.010974463530163181,0.010974463530163181
GS,2020-04-23,150.51345825195312,2020-04-21,2020-04-30,157.71026611328125,hold_days,0.04781504554417304,0.04681504554417304,0.043377723693597714,0.0034373218505753256,0.012484663080930547,0.012484663080930547
GS,2020-05-15,147.7792205810547,2020-05-13,2020-05-22,154.7094268798828,hold_days,0.046895674991241476,0.045895674991241475,0.03844107098848615,0.007454604002755327,0.015425302905346161,0.015425302905346161
GS,2021-03-09,290.46514892578125,2021-03-05,2021-03-16,300.2354431152344,hold_days,0.03363671760824438,0.03263671760824438,0.027710326381115147,0.004926391227129234,0.020832752005118138,0.020832752005118138
GS,2021-04-07,286.91558837890625,2021-04-05,2021-04-14,294.64739990234375,hold_days,0.026948035717134777,0.025948035717134776,0.006187988954972523,0.019760046762162253,0.010879886359476343,0.010879886359476343
GS,2021-09-14,357.6200256347656,2021-09-10,2021-09-21,332.9483642578125,hold_days,-0.06898847829665467,-0.06998847829665467,-0.02008657881960163,-0.049901899477053036,0.014325248708697336,0.014325248708697336
GS,2022-09-30,266.1166076660156,2022-09-27,2022-10-07,273.40863037109375,hold_days,0.02740160702119665,0.02640160702119665,0.031902147532718805,-0.005500540511522156,0.0322946442246832,0.0322946442246832
GS,2023-08-24,296.7957763671875,2023-08-22,2023-08-31,306.51934814453125,hold_days,0.03276182665522165,0.03176182665522165,0.026867910328874034,0.004893916326347614,0.011104415666761902,0.011104415666761902
GS,2023-12-20,356.0080261230469,2023-12-18,2023-12-28,364.3915100097656,hold_days,0.023548581131766833,0.02254858113176683,0.01585191179622525,0.006696669335541583,0.01607368407748866,0.01607368407748866
