stock,entry_date,entry_price,exit_date,exit_price,exit_reason,ret,ret_net,real_confirms,bench_ret,excess_ret,market_depth_10d
BAC,2019-09-26,24.6106014251709,2019-10-03,23.495397567749023,hold_days,-0.04531396198555648,-0.046313961985556484,True,-0.026554035963989975,-0.01975992602156651,0.006455981248901929
BAC,2020-01-10,29.510465621948242,2020-01-17,29.484975814819336,hold_days,-0.0008637548270314932,-0.0018637548270314932,False,0.019347895752543254,-0.021211650579574748,0.0048217114428492115
BAC,2020-02-21,29.18766975402832,2020-02-28,24.209800720214844,hold_days,-0.17054698356405995,-0.17154698356405995,False,-0.11952953855414428,-0.052017445009915675,0.015146833971351973
BAC,2021-04-22,33.625633239746094,2021-04-29,36.03622055053711,hold_days,0.0716889788693007,0.0706889788693007,False,0.019000109608009907,0.05168886926129079,0.0117169294508274
BAC,2021-08-04,33.687957763671875,2021-08-11,36.92735290527344,hold_days,0.09615884596883562,0.09515884596883561,True,0.021068512439742282,0.07409033352909333,0.00988508296295499
BAC,2021-11-12,41.50510025024414,2021-11-19,40.16908645629883,hold_days,-0.032189147499708914,-0.033189147499708915,False,-0.008968099008084263,-0.024221048491624653,0.003223649683570651
BAC,2021-12-03,39.0021858215332,2021-12-10,39.5800666809082,hold_days,0.014816627509526725,0.013816627509526724,False,0.03306335185705089,-0.01924672434752417,0.031954145854136605
BAC,2022-09-29,27.73052406311035,2022-10-06,28.454090118408203,hold_days,0.026092765273787455,0.025092765273787454,True,0.032339908209617185,-0.007247142935829731,0.06556593433437603
BAC,2024-10-25,40.072669982910156,2024-11-01,39.948307037353516,hold_days,-0.00310343547384484,-0.00410343547384484,False,0.0028923294310421177,-0.006995764904886958,0.025704180487397484
BA,2015-12-03,130.54306030273438,2015-12-10,131.3053741455078,hold_days,0.005839558541109735,0.004839558541109735,False,-0.0006287318819635512,0.005468290423073286,0.024311154986152436
BA,2016-04-07,114.95185089111328,2016-04-14,118.43661499023438,hold_days,0.030314989033295214,0.029314989033295213,False,0.02735709775348183,0.001957891279813384,0.013385072842892004
BA,2017-10-31,244.5385284423828,2017-11-07,252.26390075683594,hold_days,0.03159163655584574,0.030591636555845736,False,0.00923895962505461,0.021352676930791126,0.006641394239114019
BA,2018-02-08,315.7144470214844,2018-02-15,341.3807067871094,hold_days,0.08129580387519741,0.08029580387519741,False,0.06606975312891561,0.014226050746281804,0.10174808299020043
BA,2018-08-01,339.5225524902344,2018-08-08,334.72943115234375,hold_days,-0.014117239938070014,-0.015117239938070015,False,0.01344921730248183,-0.028566457240551846,0.005938601190416937
BA,2019-06-21,365.2171325683594,2019-06-28,357.5265808105469,hold_days,-0.0210574780644307,-0.022057478064430702,False,-0.0037085491575635787,-0.018348928906867124,0.002218766299493957
BA,2019-07-31,335.10321044921875,2019-08-07,325.477783203125,hold_days,-0.028723769113374042,-0.029723769113374043,True,-0.0374947135647159,0.007770944451341855,0.012885833773981937
BA,2019-12-20,326.0600280761719,2019-12-30,324.4695129394531,hold_days,-0.004877982579168494,-0.005877982579168494,True,0.0001640851350050987,-0.006042067714173593,-0.004807224733277378
