stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,bench_ret,excess_ret
KO,5,0.01,2025-08-26,2025-09-03,66.44066619873047,66.6919937133789,hold_days,0.003782736222070593,0.002782736222070593,141,-0.0030102459553374983,0.005792982177408091
KO,5,0.01,2025-09-04,2025-09-11,65.97664642333984,65.36763763427734,hold_days,-0.009230672095013603,-0.010230672095013604,150,0.004451365508814531,-0.014682037603828135
KO,5,0.01,2026-03-06,2026-03-13,75.57211303710938,76.38805389404297,hold_days,0.010796851168273225,0.009796851168273224,1,-0.01461327138652202,0.024410122554795244
KO,5,0.01,2026-07-10,2026-07-17,82.99475860595703,81.07620239257812,hold_days,-0.02311659489833373,-0.024116594898333732,1,-0.00037505702958928744,-0.023741537868744444
COP,5,0.01,2016-01-06,2016-01-13,32.646881103515625,28.075599670410156,hold_days,-0.14002199532050252,-0.14102199532050252,16,-0.05034082886076152,-0.090681166459741
COP,5,0.01,2016-07-21,2016-07-28,30.12451934814453,29.551973342895508,hold_days,-0.019005979767915848,-0.02000597976791585,24,-0.00028997470066349784,-0.01971600506725235
COP,5,0.01,2016-08-02,2016-08-09,29.206974029541016,30.271318435668945,hold_days,0.03644144734238508,0.03544144734238508,1,0.01779369656478136,0.01764775077760372
COP,5,0.01,2016-09-14,2016-09-21,29.353784561157227,29.405160903930664,hold_days,0.0017502459577707352,0.0007502459577707352,44,0.018217198011064806,-0.01746695205329407
COP,5,0.01,2017-02-27,2017-03-06,35.15166473388672,35.86420822143555,hold_days,0.020270547439021458,0.019270547439021457,3,0.0044399542517052915,0.014830593187316166
COP,5,0.01,2017-03-24,2017-03-31,32.73202896118164,37.0146484375,hold_days,0.13083880261126812,0.12983880261126812,115,0.008398938820292301,0.12143986379097582
COP,5,0.01,2017-05-09,2017-05-16,34.342655181884766,35.1767578125,hold_days,0.02428765703169078,0.02328765703169078,5,0.007766863502661314,0.015520793529029464
COP,5,0.01,2017-06-05,2017-06-12,32.85551834106445,34.12436294555664,hold_days,0.03861891909056636,0.03761891909056636,188,0.0005825276767770227,0.03703639141378934
COP,5,0.01,2017-07-10,2017-07-17,32.273353576660156,32.23602294921875,hold_days,-0.001156701219559797,-0.002156701219559797,3,0.00990209716979229,-0.012058798389352088
