stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,bench_ret,excess_ret
KO,5,0.01,2017-11-21,2017-11-29,34.71535873413086,34.503013610839844,hold_days,-0.006116748639046765,-0.007116748639046765,1,0.012122179990151416,-0.019238928629198182
KO,5,0.01,2018-04-26,2018-05-03,32.971954345703125,32.308658599853516,hold_days,-0.02011696785986994,-0.02111696785986994,1,-0.014058583969256855,-0.007058383890613085
KO,5,0.01,2019-03-19,2019-03-26,36.351070404052734,37.2127685546875,hold_days,0.023704890696662817,0.022704890696662816,4,-0.005922324542286916,0.028627215238949733
KO,5,0.01,2019-09-17,2019-09-24,43.933311462402344,43.981903076171875,hold_days,0.0011060312130377614,0.0001060312130377614,1,-0.010935594049303665,0.011041625262341426
KO,5,0.01,2019-10-03,2019-10-04,43.609310150146484,44.17630386352539,resistance,0.013001666649317567,0.012001666649317566,1,0.014106883277052784,-0.002105216627735218
KO,5,0.01,2020-09-09,2020-09-16,41.69110107421875,42.531005859375,hold_days,0.020145900768153036,0.019145900768153035,1,0.000687813902244816,0.01845808686590822
KO,5,0.01,2020-12-01,2020-12-08,43.919437408447266,44.88153839111328,hold_days,0.021906040683503214,0.020906040683503213,1,0.01985961785771284,0.0010464228257903718
KO,5,0.01,2021-01-11,2021-01-19,42.36656188964844,40.940277099609375,hold_days,-0.033665341873954424,-0.034665341873954425,4,0.0037569350269828217,-0.03842227690093725
KO,5,0.01,2021-05-13,2021-05-20,46.38691329956055,46.50605010986328,hold_days,0.0025683280440189638,0.0015683280440189637,1,0.0024885663556764026,-0.0009202383116574389
KO,5,0.01,2021-06-21,2021-06-28,46.60783004760742,46.522090911865234,hold_days,-0.0018395865169995584,-0.0028395865169995585,3,0.015209550598044963,-0.018049137115044522
KO,5,0.01,2021-08-05,2021-08-12,48.44265365600586,48.73415756225586,hold_days,0.0060175049104449485,0.0050175049104449485,1,0.013988543106500106,-0.008971038196055159
KO,5,0.01,2022-12-19,2022-12-27,56.324615478515625,57.55256271362305,hold_days,0.021801253762234962,0.02080125376223496,3,0.015177008881755327,0.005624244880479634
KO,5,0.01,2023-01-20,2023-01-27,53.85077667236328,54.218265533447266,hold_days,0.006824207259253479,0.005824207259253479,1,0.01646139040220529,-0.010637183142951812
KO,5,0.01,2023-06-01,2023-06-08,54.191585540771484,54.5257568359375,hold_days,0.006166479386630952,0.005166479386630952,1,0.029165038793752984,-0.023998559407122033
KO,5,0.01,2024-01-25,2024-02-01,54.699100494384766,56.38186264038086,hold_days,0.030763982054308858,0.029763982054308857,1,0.011958906643971368,0.01780507541033749
KO,5,0.01,2024-05-30,2024-06-06,57.75551986694336,59.78725814819336,hold_days,0.03517825284805154,0.03417825284805154,1,0.0195422555803344,0.014635997267717138
KO,5,0.01,2024-06-21,2024-06-28,58.955047607421875,59.78156280517578,hold_days,0.014019413626083832,0.013019413626083831,1,-0.0011360973930922835,0.014155511019176115
KO,5,0.01,2024-07-11,2024-07-18,59.264984130859375,61.22796630859375,hold_days,0.03312212441329665,0.03212212441329665,2,0.010361165107759307,0.021760959305537342
KO,5,0.01,2024-10-08,2024-10-15,65.42091369628906,66.51787567138672,hold_days,0.016767756870382566,0.015767756870382565,1,0.013411677145683143,0.0023560797246994225
KO,5,0.01,2025-01-07,2025-01-15,57.970462799072266,58.85659408569336,hold_days,0.015285910165879768,0.014285910165879767,1,0.011143398000618143,0.003142512165261624
KO,5,0.01,2025-03-06,2025-03-13,67.13673400878906,66.33634948730469,hold_days,-0.011921707740200738,-0.012921707740200739,1,-0.03541373495299416,0.02249202721279342
KO,5,0.01,2026-03-06,2026-03-13,75.57211303710938,76.38805389404297,hold_days,0.010796851168273225,0.009796851168273224,1,-0.01461327138652202,0.024410122554795244
COP,5,0.01,2016-08-02,2016-08-09,29.206974029541016,30.271318435668945,hold_days,0.03644144734238508,0.03544144734238508,1,0.01779369656478136,0.01764775077760372
COP,5,0.01,2017-01-12,2017-01-20,37.024436950683594,37.45262908935547,hold_days,0.011565122225686286,0.010565122225686285,3,0.001613060268778499,0.008952061956907786
COP,5,0.01,2017-03-27,2017-04-03,32.873050689697266,36.70293426513672,hold_days,0.11650526784360093,0.11550526784360093,3,0.008878592271209795,0.10662667557239114
COP,5,0.01,2017-07-10,2017-07-17,32.273353576660156,32.23602294921875,hold_days,-0.001156701219559797,-0.002156701219559797,3,0.00990209716979229,-0.012058798389352088
COP,5,0.01,2018-12-11,2018-12-18,50.290435791015625,47.57765197753906,hold_days,-0.05394234054263658,-0.05494234054263658,1,-0.033698010649494514,-0.021244329893142067
COP,5,0.01,2019-08-27,2019-09-04,39.752891540527344,41.56195831298828,hold_days,0.04550780339127347,0.04450780339127347,4,0.022866453730925773,0.021641349660347697
COP,5,0.01,2019-11-19,2019-11-22,44.91686248779297,47.06174850463867,resistance,0.047752356198712986,0.046752356198712985,1,-0.0012474038408737398,0.047999760039586725
